,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
63,Dairy-Free Desserts,Raisin Puffs,https://www.allrecipes.com/recipe/11607/raisin-puffs/,,,,Original recipe yields 72 servings (5 to 6 dozen),74  cals,3.1 ,11,0.9 ,5 ,36 ,1 cup raisins;1 cup water;1 teaspoon vanilla extract;1 cup shortening;1 1/2 cups white sugar;2 eggs;3 1/2 cups all-purpose flour;1 teaspoon baking soda;1/2 teaspoon salt;2 teaspoons vanilla extract;3 tablespoons white sugar,3
64,Dairy-Free Desserts,Molasses Sugar Cookies,https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/,25 m,15 m,3 h 40 m,Original recipe yields 72 servings (6 dozen),93  cals,4.5 ,12.7,0.9 ,5 ,105 ,1 1/2 cups shortening;2 cups white sugar;1/2 cup molasses;2 eggs;4 cups all-purpose flour;4 teaspoons baking soda;2 teaspoons ground cinnamon;1 teaspoon ground cloves;1 teaspoon ground ginger;1 teaspoon salt,6
65,Dairy-Free Desserts,Big Soft Ginger Cookies,https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/,15 m,10 m,50 m,Original recipe yields 24 servings (2 dozen),143  cals,6 ,21.1,1.6 ,8 ,147 ,"2 1/4 cups all-purpose flour;2 teaspoons ground ginger;1 teaspoon baking soda;3/4 teaspoon ground cinnamon;1/2 teaspoon ground cloves;1/4 teaspoon salt;3/4 cup margarine, softened;1 cup white sugar;1 egg;1 tablespoon water;1/4 cup molasses;2 tablespoons white sugar",3
66,Dairy-Free Desserts,Oatmeal Peanut Butter Cookies,https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/,15 m,15 m,1 h,Original recipe yields 48 servings (4 dozen),120  cals,7.1 ,12.8,2.3 ,8 ,152 ,"1/2 cup shortening;1/2 cup margarine, softened;1 cup packed brown sugar;3/4 cup white sugar;1 cup peanut butter;2 eggs;1 1/2 cups all-purpose flour;2 teaspoons baking soda;1 teaspoon salt;1 cup quick-cooking oats",3
67,Dairy-Free Desserts,Flourless Peanut Butter Cookies,https://www.allrecipes.com/recipe/9998/flourless-peanut-butter-cookies/,,,,Original recipe yields 6 servings (1 dozen),394  cals,22.5 ,41.8,11.8 ,31 ,209 ,1 cup peanut butter;1 cup white sugar;1 egg,2
68,Dairy-Free Desserts,Chocolate Crinkles II,https://www.allrecipes.com/recipe/9861/chocolate-crinkles-ii/,20 m,12 m,5 h,Original recipe yields 72 servings (6 dozen),58  cals,2 ,9.8,0.9 ,10 ,34 ,1 cup unsweetened cocoa powder;2 cups white sugar;1/2 cup vegetable oil;4 eggs;2 teaspoons vanilla extract;2 cups all-purpose flour;2 teaspoons baking powder;1/2 teaspoon salt;1/2 cup confectioners' sugar,3
69,Dairy-Free Desserts,Chewy Sugar Cookies,https://www.allrecipes.com/recipe/22850/chewy-sugar-cookies/,10 m,15 m,25 m,Original recipe yields 30 servings (30 cookies),172  cals,7.9 ,23.9,1.7 ,12 ,173 ,2 3/4 cups all-purpose flour;1 teaspoon baking soda;1/2 teaspoon salt;1 1/4 cups margarine;2 cups white sugar;2 eggs;2 teaspoons vanilla extract;1/4 cup white sugar for decoration,3
70,Dairy-Free Desserts,Mmm-Mmm Better Brownies,https://www.allrecipes.com/recipe/10707/mmm-mmm-better-brownies/,15 m,25 m,40 m,Original recipe yields 16 servings (1 9x9 inch pan),161  cals,10.2 ,17.1,2.1 ,23 ,53 ,1/2 cup vegetable oil;1 cup white sugar;1 teaspoon vanilla extract;2 eggs;1/2 cup all-purpose flour;1/3 cup unsweetened cocoa powder;1/4 teaspoon baking powder;1/4 teaspoon salt;1/2 cup chopped walnuts (optional),3
71,Dairy-Free Desserts,Best Carrot Cake Ever,https://www.allrecipes.com/recipe/17393/best-carrot-cake-ever/,1 h 30 m,1 h,2 h 30 m,Original recipe yields 16 servings (2 - 10 inch round layers),457  cals,20.2 ,66.3,5.9 ,46 ,315 ,"6 cups grated carrots;1 cup brown sugar;1 cup raisins;4 eggs;1 1/2 cups white sugar;1 cup vegetable oil;2 teaspoons vanilla extract;1 cup crushed pineapple, drained;3 cups all-purpose flour;1 1/2 teaspoons baking soda;1 teaspoon salt;4 teaspoons ground cinnamon;1 cup chopped walnuts",4
72,Dairy-Free Desserts,Cranberry Pistachio Biscotti,https://www.allrecipes.com/recipe/10638/cranberry-pistachio-biscotti/,25 m,45 m,1 h 20 m,Original recipe yields 36 servings (3 dozen),92  cals,4.3 ,11.7,2.1 ,10 ,55 ,1/4 cup light olive oil;3/4 cup white sugar;2 teaspoons vanilla extract;1/2 teaspoon almond extract;2 eggs;1 3/4 cups all-purpose flour;1/4 teaspoon salt;1 teaspoon baking powder;1/2 cup dried cranberries;1 1/2 cups pistachio nuts,5
73,Dairy-Free Desserts,My Amish Friend's Caramel Corn,https://www.allrecipes.com/recipe/74950/my-amish-friends-caramel-corn/,15 m,1 h,1 h 15 m,Original recipe yields 28 servings,238  cals,16.3 ,21.9,3.4 ,0 ,388 ,7 quarts plain popped popcorn;2 cups dry roasted peanuts (optional);2 cups brown sugar;1/2 cup light corn syrup;1 teaspoon salt;1 cup margarine;1/2 teaspoon baking soda;1 teaspoon vanilla extract,4
74,Dairy-Free Desserts,Ruth's Grandma's Pie Crust,https://www.allrecipes.com/recipe/15995/ruths-grandmas-pie-crust/,10 m,10 m,,Original recipe yields 32 servings (4 crusts),163  cals,11.5 ,13.1,1.8 ,6 ,148 ,4 cups all-purpose flour;1 3/4 cups shortening;3 tablespoons white sugar;2 teaspoons salt;1 egg;1/2 cup water,2
75,Dairy-Free Desserts,German Apple Cake I,https://www.allrecipes.com/recipe/7915/german-apple-cake-i/,,,,Original recipe yields 24 servings (1 -9x13 inch cake),201  cals,9.7 ,27.7,1.7 ,16 ,107 ,"2 eggs;1 cup vegetable oil;2 cups white sugar;2 teaspoons ground cinnamon;1/2 teaspoon salt;1 teaspoon vanilla extract;2 cups all-purpose flour;1 teaspoon baking soda;4 cups apples - peeled, cored and diced",4
76,Dairy-Free Desserts,Eileen's Spicy Gingerbread Men,https://www.allrecipes.com/recipe/56673/eileens-spicy-gingerbread-men/,20 m,10 m,30 m,Original recipe yields 30 servings (2 1/2 dozen),88  cals,3.3 ,14,1 ,7 ,103 ,1/2 cup margarine;1/2 cup sugar;1/2 cup molasses;1 egg yolk;2 cups sifted all-purpose flour;1/2 teaspoon salt;1/2 teaspoon baking powder;1/2 teaspoon baking soda;1/2 teaspoon ground cinnamon;1 teaspoon ground cloves;1 teaspoon ginger;1/2 teaspoon ground nutmeg,3
77,Dairy-Free Desserts,Three Ingredient Peanut Butter Cookies,https://www.allrecipes.com/recipe/11352/three-ingredient-peanut-butter-cookies/,,,,Original recipe yields 6 servings (1 dozen),394  cals,22.5 ,41.8,11.8 ,31 ,209 ,1 cup peanut butter;1 cup white sugar;1 egg,3
78,Dairy-Free Desserts,Healthy Banana Cookies,https://www.allrecipes.com/recipe/9615/healthy-banana-cookies/,15 m,20 m,50 m,Original recipe yields 36 servings (3 dozen),56  cals,2.4 ,8.4,0.8 ,0 ,< 1 ,"3 ripe bananas;2 cups rolled oats;1 cup dates, pitted and chopped;1/3 cup vegetable oil;1 teaspoon vanilla extract",3
79,Dairy-Free Desserts,Best Peanut Butter Cookies Ever,https://www.allrecipes.com/recipe/16754/best-peanut-butter-cookies-ever/,30 m,10 m,45 m,Original recipe yields 36 servings (3 dozen),132  cals,7.5 ,13.9,3.9 ,10 ,140 ,2 cups peanut butter;2 cups white sugar;2 eggs;2 teaspoons baking soda;1 pinch salt;1 teaspoon vanilla extract,3
80,Dairy-Free Desserts,Vegan Brownies,https://www.allrecipes.com/recipe/68436/vegan-brownies/,15 m,25 m,50 m,Original recipe yields 16 servings (16 brownies),284  cals,14.3 ,39.2,2.4 ,0 ,169 ,2 cups unbleached all-purpose flour;2 cups white sugar;3/4 cup unsweetened cocoa powder;1 teaspoon baking powder;1 teaspoon salt;1 cup water;1 cup vegetable oil;1 teaspoon vanilla extract,3
81,Dairy-Free Desserts,Mom's Ginger Snaps,https://www.allrecipes.com/recipe/10757/moms-ginger-snaps/,15 m,12 m,40 m,Original recipe yields 36 servings (3 dozen),105  cals,4.8 ,15,0.9 ,5 ,91 ,1 cup packed brown sugar;3/4 cup vegetable oil;1/4 cup molasses;1 egg;2 cups all-purpose flour;2 teaspoons baking soda;1/4 teaspoon salt;1/2 teaspoon ground cloves;1 teaspoon ground cinnamon;1 teaspoon ground ginger;1/3 cup white sugar for decoration,3
82,Dairy-Free Desserts,Grandma's Gingersnap Cookies,https://www.allrecipes.com/recipe/10365/grandmas-gingersnap-cookies/,20 m,10 m,30 m,Original recipe yields 30 servings (5 dozen),121  cals,5.4 ,17.5,1.1 ,6 ,126 ,2 cups sifted all-purpose flour;1 tablespoon ground ginger;2 teaspoons baking soda;1 teaspoon ground cinnamon;1/2 teaspoon salt;3/4 cup shortening;1 cup white sugar;1 egg;1/4 cup dark molasses;1/3 cup cinnamon sugar,4
83,Dairy-Free Desserts,Biscotti,https://www.allrecipes.com/recipe/17241/biscotti/,15 m,25 m,40 m,Original recipe yields 42 servings (3 to 4 dozen),83  cals,3.1 ,12.3,1.4 ,13 ,40 ,"1/2 cup vegetable oil;1 cup white sugar;3 1/4 cups all-purpose flour;3 eggs;1 tablespoon baking powder;1 tablespoon anise extract, or 3 drops anise oil",3
84,Dairy-Free Appetizers,Gourmet Chicken Sandwich,https://www.allrecipes.com/recipe/24795/gourmet-chicken-sandwich/,,,,,,,,,,,,0
85,Dairy-Free Appetizers,Easy Guacamole,https://www.allrecipes.com/recipe/14064/easy-guacamole/,10 m,40 m,,Original recipe yields 16 servings (2 cups),45  cals,3.7 ,3.4,0.7 ,0 ,2 ,"2 avocados;1 small onion, finely chopped;1 clove garlic, minced;1 ripe tomato, chopped;1 lime, juiced;salt and pepper to taste",1
86,Dairy-Free Appetizers,Fava Bean Breakfast Spread,https://www.allrecipes.com/recipe/17596/fava-bean-breakfast-spread/,10 m,10 m,20 m,Original recipe yields 6 servings,101  cals,3.7 ,13.6,4.6 ,0 ,322 ,"1 (15 ounce) can fava beans;1 1/2 tablespoons olive oil;1 large onion, chopped;1 large tomato, diced;1 teaspoon ground cumin;1/4 cup chopped fresh parsley;1/4 cup fresh lemon juice;salt and pepper to taste;ground red pepper, to taste",1
87,Dairy-Free Appetizers,Hummus I,https://www.allrecipes.com/recipe/13949/hummus-i/,10 m,10 m,,Original recipe yields 24 servings (3 cups),62  cals,3.4 ,6.5,2.3 ,0 ,72 ,"2 (15 ounce) cans garbanzo beans, drained;1/2 cup roasted tahini;1/4 cup lemon juice;1 teaspoon grated lemon zest, minced;2 cloves garlic;1/4 cup packed flat leaf parsley;1/4 cup chopped green onions;salt to taste;ground black pepper to taste",1
88,Dairy-Free Appetizers,Spiced Pecans,https://www.allrecipes.com/recipe/23720/spiced-pecans/,10 m,30 m,40 m,Original recipe yields 6 servings,443  cals,39 ,24.7,5.6 ,0 ,204 ,"1 egg white, lightly beaten;1 tablespoon water;3 cups pecan halves;1/2 cup white sugar;1/2 teaspoon salt;1 teaspoon ground cinnamon;1/2 teaspoon ground cloves;1/2 teaspoon ground nutmeg",4
89,Dairy-Free Appetizers,Sushi Roll,https://www.allrecipes.com/recipe/24228/sushi-roll/,45 m,45 m,,Original recipe yields 8 servings (8 appetizer servings),152  cals,3.9 ,25.8,3.9 ,6 ,703 ,"2/3 cup uncooked short-grain white rice;3 tablespoons rice vinegar;3 tablespoons white sugar;1 1/2 teaspoons salt;4 sheets nori seaweed sheets;1/2 cucumber, peeled, cut into small strips;2 tablespoons pickled ginger;1 avocado;1/2 pound imitation crabmeat, flaked",4
90,Dairy-Free Appetizers,Gravlox,https://www.allrecipes.com/recipe/39258/gravlox/,1 h,1 d 1 h,,Original recipe yields 16 servings (2 pounds),121  cals,6.2 ,2.9,11.4 ,33 ,1356 ,"2 pounds salmon fillet, bones removed;4 tablespoons coarse sea salt;3 tablespoons light brown sugar;1 tablespoon pepper;1 bunch fresh dill, chopped;3 tablespoons vodka",3
91,Dairy-Free Appetizers,Lemon Grass and Chicken Summer Rolls,https://www.allrecipes.com/recipe/163972/lemon-grass-and-chicken-summer-rolls/,,,,,,,,,,,,0
92,Dairy-Free Appetizers,Chinese Fried Walnuts,https://www.allrecipes.com/recipe/48268/chinese-fried-walnuts/,10 m,20 m,45 m,Original recipe yields 12 servings,474  cals,43 ,21.9,5.8 ,0 ,195 ,1 pound shelled walnuts;1 cup granulated sugar;vegetable oil for frying;salt to taste,2
93,Dairy-Free Appetizers,Baked Kale Chips,https://www.allrecipes.com/recipe/176957/baked-kale-chips/,10 m,10 m,20 m,Original recipe yields 6 servings,58  cals,2.8 ,7.6,2.5 ,0 ,185 ,1 bunch kale;1 tablespoon olive oil;1 teaspoon seasoned salt,3
94,Dairy-Free Appetizers,Asian Lettuce Wraps,https://www.allrecipes.com/recipe/71722/asian-lettuce-wraps/,20 m,15 m,35 m,Original recipe yields 4 servings,388  cals,22.3 ,24.3,23.4 ,69 ,580 ,"16 Boston Bibb or butter lettuce leaves;1 pound lean ground beef;1 tablespoon cooking oil;1 large onion, chopped;1/4 cup hoisin sauce;2 cloves fresh garlic, minced;1 tablespoon soy sauce;1 tablespoon rice wine vinegar;2 teaspoons minced pickled ginger;1 dash Asian chile pepper sauce, or to taste (optional);1 (8 ounce) can water chestnuts, drained and finely chopped;1 bunch green onions, chopped;2 teaspoons Asian (dark) sesame oil",3
95,Dairy-Free Appetizers,Hummus III,https://www.allrecipes.com/recipe/14830/hummus-iii/,10 m,10 m,,Original recipe yields 16 servings (2 cups),77  cals,4.3 ,8.1,2.6 ,0 ,236 ,"2 cups canned garbanzo beans, drained;1/3 cup tahini;1/4 cup lemon juice;1 teaspoon salt;2 cloves garlic, halved;1 tablespoon olive oil;1 pinch paprika;1 teaspoon minced fresh parsley",2
96,Dairy-Free Appetizers,Playgroup Granola Bars,https://www.allrecipes.com/recipe/81298/playgroup-granola-bars/,15 m,35 m,50 m,Original recipe yields 24 servings (24 granola bars),161  cals,5.5 ,26.6,2.4 ,8 ,79 ,"2 cups rolled oats;3/4 cup packed brown sugar;1/2 cup wheat germ;3/4 teaspoon ground cinnamon;1 cup all-purpose flour;3/4 cup raisins (optional);3/4 teaspoon salt;1/2 cup honey;1 egg, beaten;1/2 cup vegetable oil;2 teaspoons vanilla extract",3
97,Dairy-Free Appetizers,Cocktail Meatballs,https://www.allrecipes.com/recipe/15206/cocktail-meatballs/,20 m,1 h 25 m,1 h 45 m,Original recipe yields 10 servings,193  cals,10.2 ,15.2,9.8 ,53 ,85 ,1 pound lean ground beef;1 egg;2 tablespoons water;1/2 cup bread crumbs;3 tablespoons minced onion;1 (8 ounce) can jellied cranberry sauce;3/4 cup chili sauce;1 tablespoon brown sugar;1 1/2 teaspoons lemon juice,4
98,Dairy-Free Appetizers,Grilled Marinated Shrimp,https://www.allrecipes.com/recipe/19484/grilled-marinated-shrimp/,30 m,10 m,2 h 40 m,Original recipe yields 6 servings,447  cals,37.5 ,3.7,25.3 ,230 ,800 ,"1 cup olive oil;1/4 cup chopped fresh parsley;1 lemon, juiced;2 tablespoons hot pepper sauce;3 cloves garlic, minced;1 tablespoon tomato paste;2 teaspoons dried oregano;1 teaspoon salt;1 teaspoon ground black pepper;2 pounds large shrimp, peeled and deveined with tails attached;skewers",3
99,Dairy-Free Appetizers,Spicy Bean Salsa,https://www.allrecipes.com/recipe/14861/spicy-bean-salsa/,10 m,8 h 10 m,,Original recipe yields 12 servings (4 cups),155  cals,6.4 ,20.4,5 ,0 ,949 ,"1 (15 ounce) can black-eyed peas;1 (15 ounce) can black beans, rinsed and drained;1 (15 ounce) can whole kernel corn, drained;1/2 cup chopped onion;1/2 cup chopped green bell pepper;1 (4 ounce) can diced jalapeno peppers;1 (14.5 ounce) can diced tomatoes, drained;1 cup Italian-style salad dressing;1/2 teaspoon garlic salt",1
100,Dairy-Free Appetizers,Kettle Corn,https://www.allrecipes.com/recipe/20808/kettle-corn/,5 m,15 m,20 m,Original recipe yields 5 servings (10 cups),209  cals,11.9 ,24.8,2.4 ,0 ,< 1 ,1/4 cup vegetable oil;1/4 cup white sugar;1/2 cup unpopped popcorn kernels,1
101,Dairy-Free Appetizers,Grilled Shrimp Scampi,https://www.allrecipes.com/recipe/12771/grilled-shrimp-scampi/,30 m,6 m,36 m,Original recipe yields 6 servings,173  cals,10 ,1.6,18.7 ,173 ,200 ,"1/4 cup olive oil;1/4 cup lemon juice;3 tablespoons chopped fresh parsley;1 tablespoon minced garlic;ground black pepper to taste;crushed red pepper flakes to taste (optional);1 1/2 pounds medium shrimp, peeled and deveined",3
102,Dairy-Free Appetizers,The Best Sweet and Sour Meatballs,https://www.allrecipes.com/recipe/26673/the-best-sweet-and-sour-meatballs/,20 m,30 m,1 h,Original recipe yields 4 servings,516  cals,16.8 ,67.1,24.5 ,122 ,815 ,"1 pound ground beef;1 egg;1/4 cup dry bread crumbs;1 onion, diced;1 cup packed brown sugar;3 tablespoons all-purpose flour;1 1/2 cups water;1/4 cup distilled white vinegar;3 tablespoons soy sauce",3
103,Dairy-Free Appetizers,Fresh Tomato Salsa,https://www.allrecipes.com/recipe/14088/fresh-tomato-salsa/,10 m,1 h 10 m,,Original recipe yields 4 servings,51  cals,0.2 ,9.7,2.1 ,0 ,592 ,"3 tomatoes, chopped;1/2 cup finely diced onion;5 serrano chiles, finely chopped;1/2 cup chopped fresh cilantro;1 teaspoon salt;2 teaspoons lime juice",1
104,Dairy-Free Appetizers,Black Bean Hummus,https://www.allrecipes.com/recipe/13930/black-bean-hummus/,5 m,5 m,,Original recipe yields 8 servings,81  cals,3.1 ,10.3,3.9 ,0 ,427 ,1 clove garlic;1 (15 ounce) can black beans; drain and reserve liquid;2 tablespoons lemon juice;1 1/2 tablespoons tahini;3/4 teaspoon ground cumin;1/2 teaspoon salt;1/4 teaspoon cayenne pepper;1/4 teaspoon paprika;10 Greek olives,1
105,Dairy-Free Appetizers,Best Guacamole,https://www.allrecipes.com/recipe/14837/best-guacamole/,5 m,1 h 5 m,,Original recipe yields 16 servings (2 cups),56  cals,5.4 ,2.6,0.6 ,0 ,75 ,"2 avocados;1/2 lemon, juiced;2 tablespoons chopped onion;1/2 teaspoon salt;2 tablespoons olive oil",1
106,Dairy-Free Appetizers,Extra Easy Hummus,https://www.allrecipes.com/recipe/20797/extra-easy-hummus/,5 m,5 m,,Original recipe yields 4 servings,118  cals,4.4 ,16.5,3.7 ,0 ,502 ,"1 (15 ounce) can garbanzo beans, drained, liquid reserved;1 clove garlic, crushed;2 teaspoons ground cumin;1/2 teaspoon salt;1 tablespoon olive oil",1
107,Dairy-Free Appetizers,Vicki's Hush Puppies,https://www.allrecipes.com/recipe/25241/vickis-hush-puppies/,10 m,30 m,40 m,Original recipe yields 8 servings (24 hush puppies),277  cals,12.9 ,36.7,4.6 ,46 ,407 ,"2 eggs, beaten;1/2 cup white sugar;1 large onion, diced;1 cup self-rising flour;1 cup self-rising cornmeal;1 quart oil for frying",2
108,Dairy-Free Appetizers,Divine Hard-Boiled Eggs,https://www.allrecipes.com/recipe/176229/divine-hard-boiled-eggs/,5 m,15 m,2 h 50 m,Original recipe yields 12 servings (12 eggs),72  cals,5 ,0.4,6.3 ,186 ,70 ,12 eggs,1
109,Dairy-Free Appetizers,Pico De Gallo,https://www.allrecipes.com/recipe/35304/pico-de-gallo/,20 m,50 m,,Original recipe yields 4 servings,21  cals,0.1 ,4.7,0.8 ,0 ,76 ,"1 medium tomato, diced;1 onion, finely chopped;1/2 fresh jalapeno pepper, seeded and chopped;2 sprigs fresh cilantro, finely chopped;1 green onion, finely chopped;1/2 teaspoon garlic powder;1/8 teaspoon salt;1/8 teaspoon pepper",1
110,Dairy-Free Appetizers,Grilled Portobello Mushrooms,https://www.allrecipes.com/recipe/13913/grilled-portobello-mushrooms/,10 m,10 m,1 h 20 m,Original recipe yields 3 servings,217  cals,19 ,11,3.2 ,0 ,13 ,"3 portobello mushrooms;1/4 cup canola oil;3 tablespoons chopped onion;4 cloves garlic, minced;4 tablespoons balsamic vinegar",3
111,Dairy-Free Appetizers,Perfect Sushi Rice,https://www.allrecipes.com/recipe/99211/perfect-sushi-rice/,5 m,20 m,25 m,Original recipe yields 15 servings (5 cups),112  cals,1 ,23.5,1.7 ,0 ,158 ,2 cups uncooked glutinous white rice (sushi rice);3 cups water;1/2 cup rice vinegar;1 tablespoon vegetable oil;1/4 cup white sugar;1 teaspoon salt,2
