,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
73,Low-Carb Appetizers,Amy's Cilantro Cream Sauce,https://www.allrecipes.com/recipe/20446/amys-cilantro-cream-sauce/,10 m,10 m,,Original recipe yields 4 servings (2 cups),230  cals,20.5 ,7.1,5 ,63 ,868 ,"1 (8 ounce) package cream cheese, softened;1 tablespoon sour cream;1 (7 ounce) can tomatillo salsa;1 teaspoon freshly ground black pepper;1 teaspoon celery salt;1/2 teaspoon ground cumin;2 teaspoons garlic powder;1 bunch fresh cilantro, chopped;1 tablespoon fresh lime juice",1
74,Low-Carb Appetizers,Sausage Stuffed Jalapenos,https://www.allrecipes.com/recipe/83500/sausage-stuffed-jalapenos/,25 m,20 m,45 m,Original recipe yields 12 servings,362  cals,34.3 ,4.3,9.2 ,58 ,601 ,"1 pound ground pork sausage;1 (8 ounce) package cream cheese, softened;1 cup shredded Parmesan cheese;1 pound large fresh jalapeno peppers, halved lengthwise and seeded;1 (8 ounce) bottle Ranch dressing (optional)",4
75,Low-Carb Appetizers,Easy Guacamole,https://www.allrecipes.com/recipe/14064/easy-guacamole/,10 m,40 m,,Original recipe yields 16 servings (2 cups),45  cals,3.7 ,3.4,0.7 ,0 ,2 ,"2 avocados;1 small onion, finely chopped;1 clove garlic, minced;1 ripe tomato, chopped;1 lime, juiced;salt and pepper to taste",1
76,Low-Carb Appetizers,Grilled Shrimp Scampi,https://www.allrecipes.com/recipe/12771/grilled-shrimp-scampi/,30 m,6 m,36 m,Original recipe yields 6 servings,173  cals,10 ,1.6,18.7 ,173 ,200 ,"1/4 cup olive oil;1/4 cup lemon juice;3 tablespoons chopped fresh parsley;1 tablespoon minced garlic;ground black pepper to taste;crushed red pepper flakes to taste (optional);1 1/2 pounds medium shrimp, peeled and deveined",3
77,Low-Carb Appetizers,Easy Cheese Ball II,https://www.allrecipes.com/recipe/14927/easy-cheese-ball-ii/,5 m,2 h 5 m,,Original recipe yields 7 servings (6 to 8 servings),557  cals,52.5 ,7.5,17 ,113 ,720 ,"2 (8 ounce) packages cream cheese, softened;1 (1 ounce) package ranch dressing mix;2 1/2 cups shredded Cheddar cheese;1 1/2 cups chopped pecans",1
78,Low-Carb Appetizers,Hot Pizza Dip,https://www.allrecipes.com/recipe/14803/hot-pizza-dip/,10 m,5 m,15 m,Original recipe yields 16 servings,115  cals,9.5 ,1.9,5.6 ,29 ,271 ,"1 (8 ounce) package cream cheese, softened;1/2 teaspoon dried oregano;1/2 teaspoon dried parsley;1/4 teaspoon dried basil;1 cup shredded mozzarella cheese;1 cup grated Parmesan cheese;1 cup pizza sauce;2 tablespoons chopped green bell pepper;2 ounces pepperoni sausage, chopped;2 tablespoons sliced black olives",2
79,Low-Carb Appetizers,Luscious Spinach Artichoke Dip,https://www.allrecipes.com/recipe/15141/luscious-spinach-artichoke-dip/,10 m,25 m,35 m,Original recipe yields 24 servings (3 cups),50  cals,4 ,2.4,1.5 ,7 ,141 ,"1 (14 ounce) can artichoke hearts, drained and chopped;1/2 (10 ounce) package frozen chopped spinach, thawed;1/2 cup sour cream;1/4 cup mayonnaise;1/4 cup cream cheese;1/4 cup grated Romano cheese;1/4 teaspoon minced garlic",3
80,Low-Carb Desserts,Pudding Cookies I,https://www.allrecipes.com/recipe/10929/pudding-cookies-i/,,,,Original recipe yields 24 servings (1 - 2 dozen),69  cals,4.2 ,7.1,1.1 ,8 ,140 ,3/4 cup buttermilk baking mix;1/4 cup vegetable oil;1 egg;1 (3.9 ounce) package instant chocolate pudding mix;1/2 cup chopped walnuts (optional),2
81,Low-Carb Desserts,Keto Chocolate Mousse,https://www.allrecipes.com/recipe/270599/keto-chocolate-mousse/,5 m,5 m,,Original recipe yields 4 servings,139  cals,12.8 ,8.1,1.4 ,41 ,93 ,"1 cup heavy whipping cream;2 tablespoons unsweetened cocoa powder;1/2 teaspoon instant espresso powder;1/2 teaspoon almond extract;1 tablespoon stevia powder;1 pinch fine sea salt;2 tablespoons dark chocolate chips, or to taste (optional)",2
82,Low-Carb Desserts,"Low-Carb Almond Coconut Sandies (Keto, Gluten-Free)",https://www.allrecipes.com/recipe/254713/low-carb-almond-coconut-sandies-keto-gluten-free/,15 m,12 m,37 m,Original recipe yields 18 servings (18 cookies),107  cals,10.5 ,2.7,1.9 ,0 ,105 ,"1 cup unsweetened coconut;1 cup almond meal;1/3 cup coconut oil, melted;1 egg white;2 tablespoons water;1 tablespoon vanilla extract;1 teaspoon Himalayan sea salt;1/3 teaspoon stevia powder, or to taste",3
83,Low-Carb Desserts,4-Ingredient Keto Peanut Butter Cookies,https://www.allrecipes.com/recipe/261181/4-ingredient-keto-peanut-butter-cookies/,10 m,15 m,25 m,Original recipe yields 12 servings (12 cookies),133  cals,11.2 ,12.4,5.9 ,16 ,105 ,1 cup peanut butter;1/2 cup low-calorie natural sweetener (such as Swerve®);1 egg;1 teaspoon sugar-free vanilla extract,4
84,Low-Carb Desserts,Keto Peanut Butter Fudge Fat Bomb,https://www.allrecipes.com/recipe/264650/keto-peanut-butter-fudge-fat-bomb/,10 m,2 h 10 m,,Original recipe yields 10 servings,341  cals,34.9 ,5.3,6.5 ,0 ,122 ,"1 cup unsweetened peanut butter, softened;1 cup coconut oil;1/4 cup unsweetened vanilla-flavored almond milk;2 teaspoons vanilla liquid stevia, or as needed (optional)",2
85,Low-Carb Desserts,French Chocolate Mousse with Orange,https://www.allrecipes.com/recipe/267907/french-chocolate-mousse-with-orange/,20 m,10 m,6 h 30 m,Original recipe yields 10 servings,144  cals,9.1 ,12.3,4.5 ,99 ,54 ,"1 orange, zested;7 ounces dark chocolate (65 to 70% cocao), chopped into small pieces;2 tablespoons strong brewed coffee, or more to taste;6 eggs, separated, room temperature;1 pinch salt",5
86,Low-Carb Desserts,Pumpkin Spice,https://www.allrecipes.com/recipe/20476/pumpkin-spice/,2 m,2 m,,Original recipe yields 2 servings (2 teaspoons),6  cals,0.2 ,1.4,0.1 ,0 ,< 1 ,1 teaspoon ground cinnamon;1/4 teaspoon ground nutmeg;1/4 teaspoon ground ginger;1/8 teaspoon ground cloves,1
87,Low-Carb Desserts,Cream Cheese Tart Shells,https://www.allrecipes.com/recipe/12527/cream-cheese-tart-shells/,40 m,20 m,2 h,Original recipe yields 24 servings (24 tart shells),65  cals,5.1 ,4.1,0.8 ,14 ,38 ,"3 ounces cream cheese, softened;1/2 cup butter, softened;1 cup all-purpose flour",3
88,Low-Carb Desserts,Keto Cheesecake Cupcakes,https://www.allrecipes.com/recipe/239793/keto-cheesecake-cupcakes/,10 m,15 m,8 h 25 m,Original recipe yields 12 servings (12 cupcakes),204  cals,20 ,2.1,4.9 ,82 ,151 ,"1/2 cup almond meal;1/4 cup butter, melted;2 (8 ounce) packages cream cheese, softened;2 eggs;3/4 cup granular no-calorie sucralose sweetener (such as Splenda®);1 teaspoon vanilla extract",5
89,Low-Carb Desserts,Pumpkin Pie Spice I,https://www.allrecipes.com/recipe/20477/pumpkin-pie-spice-i/,1 m,1 m,,Original recipe yields 8 servings (0 cup),21  cals,0.7 ,4.7,0.4 ,0 ,1 ,1/4 cup ground cinnamon;4 teaspoons ground nutmeg;4 teaspoons ground ginger;1 tablespoon ground allspice,1
90,Low-Carb Desserts,Cream Puff Shells,https://www.allrecipes.com/recipe/19032/cream-puff-shells/,20 m,40 m,1 h,Original recipe yields 12 servings (12 large puffs),137  cals,10.3 ,8.1,3.2 ,62 ,48 ,1/2 cup shortening;1/8 teaspoon salt;1 cup boiling water;1 cup sifted all-purpose flour;4 eggs,2
91,Low-Carb Desserts,Rosettes I,https://www.allrecipes.com/recipe/9809/rosettes-i/,15 m,1 h 30 m,1 h 45 m,Original recipe yields 30 servings (5 dozen),561  cals,59.2 ,8.2,1.1 ,13 ,28 ,2 eggs;1 tablespoon white sugar;1 cup sifted all-purpose flour;1 cup milk;1 teaspoon vanilla extract;1/4 teaspoon salt;vegetable oil for frying;sifted confectioners' sugar,6
92,Low-Carb Desserts,Sugar Free Brownies,https://www.allrecipes.com/recipe/25113/sugar-free-brownies/,20 m,25 m,45 m,Original recipe yields 25 servings (25 squares),74  cals,5.7 ,4.5,1.9 ,15 ,70 ,"1/2 cup margarine;1/4 cup unsweetened cocoa powder;2 eggs;1 cup granular sucrolose sweetener (such as Splenda®);3/4 cup all-purpose flour;1/8 teaspoon salt;1/4 cup skim milk;1/2 cup chopped walnuts (optional);1 (1.4 ounce) package sugar free, chocolate fudge flavored instant pudding;1 cup skim milk",3
93,Low-Carb Desserts,Key Lime Pie - Low Carb Version,https://www.allrecipes.com/recipe/73386/key-lime-pie-low-carb-version/,35 m,4 h 35 m,,Original recipe yields 8 servings,415  cals,41.4 ,4.7,7.2 ,93 ,268 ,"1 cup ground pecans;3 tablespoons butter, melted;2 (1 gram) packets Splenda® no calorie sweetener;1/2 teaspoon coconut extract;1/2 cup heavy cream;2 (1 gram) packets Splenda® no calorie sweetener;1 (.6 ounce) package sugar-free lime-flavor Jell-O®;1/3 cup boiling water;1/3 cup cold water;2 (8 ounce) packages cream cheese, cut into pieces and softened;1/2 teaspoon coconut extract;2 tablespoons ground pecans",3
94,Low-Carb Desserts,Mini Meringues,https://www.allrecipes.com/recipe/19890/mini-meringues/,20 m,40 m,1 h,Original recipe yields 12 servings (12 pieces),36  cals,0 ,8.4,0.6 ,0 ,9 ,2 egg whites;1/2 cup superfine sugar;1 teaspoon vanilla extract,2
95,Low-Carb Desserts,Low-Carb Almond Cinnamon Butter Cookies,https://www.allrecipes.com/recipe/261182/low-carb-almond-cinnamon-butter-cookies/,10 m,12 m,23 m,Original recipe yields 12 servings (12 cookies),196  cals,18.4 ,12.7,5 ,36 ,60 ,"2 cups blanched almond flour;1/2 cup butter, softened;1 egg;1/2 cup low-calorie natural sweetener (such as Swerve®);1 teaspoon sugar-free vanilla extract;1 teaspoon ground cinnamon",4
96,Low-Carb Desserts,Low Carb Flavored Meringue Cookies,https://www.allrecipes.com/recipe/218490/low-carb-flavored-meringue-cookies/,15 m,1 h 30 m,2 h 15 m,Original recipe yields 24 servings (4 dozen),5  cals,0 ,0.1,1 ,< 1 ,41 ,1 1/2 teaspoons sugar-free strawberry Jell-O® mix;1 cup granulated no-calorie sugar substitute (such as Splenda®);6 egg whites at room temperature;1/4 teaspoon cream of tartar;1/4 teaspoon salt,5
97,Low-Carb Desserts,Quick Keto Chocolate Mousse,https://www.allrecipes.com/recipe/270598/quick-keto-chocolate-mousse/,10 m,10 m,,Original recipe yields 2 servings,373  cals,37.6 ,6.9,5.4 ,128 ,227 ,"3 ounces cream cheese, softened;1/2 cup heavy cream;1 teaspoon vanilla extract;1/4 cup powdered zero-calorie sweetener (such as Swerve®);2 tablespoons cocoa powder;1 pinch salt",1
98,Low-Carb Desserts,Low-Carb Pumpkin Cheesecake Bars,https://www.allrecipes.com/recipe/266182/low-carb-pumpkin-cheesecake-bars/,10 m,40 m,50 m,Original recipe yields 16 servings (16 bars),83  cals,6.5 ,3.3,3.3 ,74 ,128 ,"cooking spray;1 (8 ounce) package cream cheese, softened;1 (15 ounce) can pumpkin puree;5 eggs;1 cup granular sucralose sweetener (such as Splenda®);1 teaspoon pumpkin pie spice;1 teaspoon ground cinnamon;1 teaspoon vanilla extract",3
99,Low-Carb Desserts,Raw Candy,https://www.allrecipes.com/recipe/24723/raw-candy/,20 m,20 m,,Original recipe yields 40 servings (40 pieces),45  cals,3.5 ,3.2,1 ,0 ,< 1 ,1 cup raisins;1 cup walnuts;1 tablespoon vegetable oil;1 cup sliced almonds,3
100,Low-Carb Desserts,Low-Carb Chocolate Swirl Cheesecake,https://www.allrecipes.com/recipe/67677/low-carb-chocolate-swirl-cheesecake/,30 m,1 h 10 m,9 h 40 m,Original recipe yields 16 servings,375  cals,34.4 ,7.3,8.3 ,99 ,223 ,"1 cup low-carb chocolate cookie crumbs;1/4 cup butter, melted;3 tablespoons SPLENDA® Granular;1/2 cup finely chopped macadamia nuts, pecans, or almonds;3 eggs, separated;3 (8 ounce) packages cream cheese, at room temperature;1 cup sour cream;1 cup SPLENDA® Granular;2 tablespoons low-carbohydrate baking flour substitute;6 ounces low-carbohydrate, dark chocolate, melted;3 ounces low-carbohydrate, dark chocolate, melted;3 tablespoons finely chopped macadamia nuts, pecans, or almonds",5
101,Low-Carb Desserts,Chewy Keto Chocolate Cookies,https://www.allrecipes.com/recipe/261183/chewy-keto-chocolate-cookies/,10 m,12 m,23 m,Original recipe yields 15 servings (15 cookies),173  cals,15.7 ,12.9,5 ,25 ,133 ,"1 1/2 cups almond butter;2 eggs;1/2 cup low-calorie natural sweetener (such as Swerve®);1/3 cup unsweetened cocoa powder, sifted;1 teaspoon sugar-free vanilla extract;1 pinch salt",4
102,Low-Carb Desserts,Easy Faux Chocolate Mousse,https://www.allrecipes.com/recipe/223398/easy-faux-chocolate-mousse/,10 m,5 m,1 h 15 m,Original recipe yields 4 servings,319  cals,31.9 ,7,4.6 ,80 ,34 ,1 (8 ounce) container mascarpone cheese;2 tablespoons heavy whipping cream;1 teaspoon vanilla extract;1/4 cup chocolate chips,4
103,Low-Carb Desserts,Keto Berry-Pecan Cheesecake Bars ,https://www.allrecipes.com/recipe/272159/keto-berry-pecan-cheesecake-bars/,15 m,35 m,1 h 50 m,Original recipe yields 18 servings (18 bars),155  cals,14.3 ,11.2,2.7 ,38 ,78 ,Crust:;1 cup pecans;1 teaspoon stevia-erythritol sweetener (such as Truvia®);1 teaspoon cinnamon;1/4 teaspoon ground nutmeg;2 tablespoons melted butter;Filling:;1 egg;12 ounces cream cheese;1/2 cup stevia-erythritol sweetener (such as Truvia®);1/4 cup sour cream;1/2 teaspoon vanilla extract;1/4 cup unsweetened almond milk;1 tablespoon melted butter;Topping:;1 cup frozen mixed berries;1 tablespoon stevia-erythritol sweetener (such as Truvia®),6
