,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
53,Enoki Mushrooms,Lobster and Avocado Summer Roll with Mango Coulis,https://www.allrecipes.com/recipe/106271/lobster-and-avocado-summer-roll-with-mango-coulis/,1 h 5 m,1 h 5 m,,Original recipe yields 6 servings (12 lobster rolls),388  cals,24.6 ,23.7,19.4 ,54 ,780 ,"For the Mango Coulis:;1 cup chopped ripe mango;2 tablespoons mirin;2 tablespoons fresh lime juice;1/2 cup olive oil;Kosher salt to taste;For the Summer Rolls:;12 (8 inch) Vietnamese spring roll wrappers (rice paper);1 pound cooked lobster tails, sliced;1 (1/2 pound) avocado, sliced;3 ounces mizuna or similar type peppery salad green;2 teaspoons chopped fresh mint;6 ounces ocean greens, sea vegetables;1 cup hearts of palm, cut into 1/4-inch sticks;2 ounces enoki mushrooms;Kosher salt and fresh cracked pepper to taste",3
54,Enoki Mushrooms,Hearty Vegetable Salad,https://www.allrecipes.com/recipe/217303/hearty-vegetable-salad/,20 m,20 m,,Original recipe yields 6 servings,,,,,,,"1 (8 ounce) package DOLE® Field Greens;1 large large tomato, cut in thin wedges;1/2 cucumber, sliced;1 cup Parmesan cheese-flavored croutons;1/2 cup enoki mushrooms;1/2 cup walnut halves, toasted;8 pitted kalamata olives, cut in half;Bacon, Onion and Mustard Salad Dressing (recipe below)",1
55,Enoki Mushrooms,Creamy Spinach and Zucchini Soup,https://www.allrecipes.com/recipe/221253/creamy-spinach-and-zucchini-soup/,20 m,45 m,1 h 5 m,Original recipe yields 4 servings,162  cals,0.4 ,36,5.6 ,0 ,176 ,"1 large onion, chopped;6 cups water, divided;3 potatoes, chopped;3 zucchini, sliced;1 tablespoon low-sodium soy sauce;2 cups tightly packed spinach leaves;ground black pepper to taste;1/3 cup sliced fresh enoki mushrooms",5
56,Enoki Mushrooms,Eastern Market Ramen Noodles,https://www.allrecipes.com/recipe/247428/eastern-market-ramen-noodles/,20 m,24 m,44 m,Original recipe yields 1 servings (1 large bowl),465  cals,6.8 ,83,21.4 ,0 ,2945 ,"5 green beans, trimmed, or more to taste;1 teaspoon olive oil;1 tablespoon chopped garlic;2 cups chicken broth;2 cups water;1 red finger chile pepper, sliced;2 cloves garlic, sliced;1 tablespoon soy sauce;1 tablespoon fish sauce;1 tablespoon ground black pepper;1 teaspoon rice wine vinegar;1 (3 ounce) package Korean ramen noodles (such as Nature is Delicious®);1 (3 ounce) package enoki mushrooms, halved;3 scallions, cut into 1-inch pieces, or more to taste;1/3 cup whole Thai basil leaves;1/4 cup whole cilantro leaves",5
57,Enoki Mushrooms,Traditional Beef Sukiyaki,https://www.allrecipes.com/recipe/247429/traditional-beef-sukiyaki/,25 m,11 m,36 m,Original recipe yields 4 servings,645  cals,19.6 ,71.2,40.3 ,235 ,2831 ,"Broth:;1 1/2 cups water;2/3 cup soy sauce;2/3 cup white sugar;1/3 cup sake;Sukiyaki Ingredients:;1 pound thinly sliced beef;1 (12 ounce) package firm tofu, drained and cut into bite-size pieces;1/2 head Chinese cabbage, cut into bite-size pieces;1 (7 ounce) package yam noodles (shirataki), drained;7 shiitake mushrooms, sliced;1 enoki mustrooms, roots removed;1 green onion (negi), sliced;1 tablespoon vegetable oil;4 eggs",5
58,Enoki Mushrooms,Beef-Wrapped Enoki Mushroom,https://www.allrecipes.com/recipe/241780/beef-wrapped-enoki-mushroom/,15 m,20 m,35 m,Original recipe yields 10 servings (20 wraps),82  cals,2.4 ,2.9,12.2 ,29 ,595 ,"10 ounces enoki mushrooms, roots removed;20 slices thinly sliced deli roast beef;1/2 tablespoon butter;1 pinch salt and ground black pepper to taste",2
59,Enoki Mushrooms,Enoki Mushrooms,https://www.allrecipes.com/recipe/265295/enoki-mushrooms/,5 m,5 m,10 m,Original recipe yields 1 servings (1 serving),152  cals,5.6 ,19.5,6.3 ,0 ,185 ,"8 ounces enoki mushrooms;1 teaspoon sesame oil;1 large clove garlic, finely chopped;1 teaspoon low-sodium soy sauce (such as Bragg®);1/2 teaspoon finely grated fresh ginger",2
60,Enoki Mushrooms,Kimchi Jigae (Kimchee Soup),https://www.allrecipes.com/recipe/221554/kimchi-jigae-kimchee-soup/,15 m,25 m,40 m,Original recipe yields 4 servings,477  cals,35.1 ,14.9,26.9 ,80 ,2733 ,"2 cups chopped kimchi;1 cup water;1 tablespoon brown sugar;4 cloves garlic, minced;1/2 pound pork belly, cut into bite-size pieces;1 (12 ounce) can fully cooked luncheon meat (such as SPAM®), cubed (optional);1/4 cup kochujang (Korean hot sauce) (optional);1 (12 ounce) package silken tofu;1 (3 ounce) package enoki mushrooms",1
61,Enoki Mushrooms,ABC Ribeye Steak,https://www.allrecipes.com/recipe/247431/abc-ribeye-steak/,25 m,10 m,35 m,Original recipe yields 4 servings,421  cals,23.1 ,27.5,32.8 ,50 ,1167 ,"Sauce:;3 tablespoons oyster sauce;2 tablespoons soy sauce;1 tablespoon mirin (sweetened rice wine);2 tablespoons olive oil, divided;1 large red onion, halved and thinly sliced;2 (10 ounce) ribeye steaks, sliced 1/4-inch thick and 1-inch long;8 heads baby bok choy, trimmed;1/3 (12 ounce) package tofu, cut into 1/3-inch cubes;1 (3 ounce) package enoki mushrooms, roots removed",4
62,Enoki Mushrooms,Asian Chicken and Corn Soup,https://www.allrecipes.com/recipe/214729/asian-chicken-and-corn-soup/,,,,,,,,,,,,0
63,Enoki Mushrooms,Sundubu Jjigae (Uncurdled Tofu Stew),https://www.allrecipes.com/recipe/221497/sundubu-jjigae-uncurdled-tofu-stew/,,,,,,,,,,,,0
64,Enoki Mushrooms,Microwave Steamed Mushroom Rice,https://www.allrecipes.com/recipe/265296/microwave-steamed-mushroom-rice/,5 m,20 m,1 h,Original recipe yields 4 servings,201  cals,0.4 ,43.8,4.4 ,0 ,81 ,1 cup white rice;1 dried shiitake mushroom;3/4 cup very hot water;1 ounce enoki mushrooms;1/2 ounce shimeji mushrooms;2 teaspoons sake;1 pinch salt;1 (1 inch) piece kombu (dried kelp),6
65,Enoki Mushrooms,Salmon and Enoki Stir-Fry with Shanghai Noodles,https://www.allrecipes.com/recipe/265297/salmon-and-enoki-stir-fry-with-shanghai-noodles/,40 m,20 m,1 h,Original recipe yields 4 servings,569  cals,12.4 ,93.3,21.4 ,28 ,1633 ,"Marinade/Sauce:;1 large lemon, zested and juiced;3 tablespoons honey;3 tablespoons soy sauce;1 tablespoon grated ginger;3 cloves crushed garlic;1 teaspoon sesame oil;1/4 teaspoon cayenne pepper, or to taste;1/4 teaspoon ground black pepper to taste;1/2 pound Atlantic salmon - skinless, boneless, cut into 1-inch cubes;3 cups vegetable stock;1 tablespoon walnut oil, or as needed;2 medium carrots, thinly sliced on the diagonal;3 stalks celery, thinly sliced on the diagonal;1 medium onion, halved lengthwise and thinly sliced;16 ounces fresh Shanghai-style noodles;1 1/2 cups bean sprouts;1 cup enoki mushrooms, roots removed and stalks separated;3 green onions, chopped",8
66,Enoki Mushrooms,"Kimchi, Enoki, and Tofu Stir-Fry ",https://www.allrecipes.com/recipe/265301/kimchi-enoki-and-tofu-stir-fry/,,,,,,,,,,,,0
67,Enoki Mushrooms,Enoki Protein Egg Bakes,https://www.allrecipes.com/recipe/247427/enoki-protein-egg-bakes/,25 m,28 m,53 m,Original recipe yields 12 servings (24 egg bakes),140  cals,7.6 ,1.8,15.8 ,209 ,1008 ,"1 bunch enoki mushrooms, cut from stalk and separated;2 tablespoons garlic salt;2 tablespoons safflower oil;1/2 large shallot, chopped;2 cloves garlic, minced;1 pound extra-lean ground turkey breast;2 yellow bell peppers, finely chopped;12 eggs;2 tablespoons Italian seasoning;salt and ground black pepper to taste",7
68,Enoki Mushrooms,Miso-Citrus Poached Salmon with Vegetables,https://www.allrecipes.com/recipe/247430/miso-citrus-poached-salmon-with-vegetables/,30 m,12 m,42 m,Original recipe yields 2 servings,377  cals,13.6 ,21.6,44 ,75 ,768 ,"1 teaspoon olive oil;1/3 cup chopped onion;1 clove garlic, minced;salt and ground black pepper to taste;1/4 wedge lemon;water to cover;1 tablespoon miso paste;1/4 cube vegetable bouillon;2 (6 ounce) skin-on salmon fillets;10 baby bok choy;2 carrots, cut into matchsticks;2 ribs celery, cut into matchsticks;1 bunch enoki mushrooms, cut from stalk and separated;1 small bunch watercress;2 green onions, sliced on the bias",4
69,Morel Mushrooms,Creamy Morel Mushroom Grits,https://www.allrecipes.com/recipe/246331/creamy-morel-mushroom-grits/,10 m,45 m,9 h 25 m,Original recipe yields 4 servings (4 large servings),310  cals,9.3 ,41.9,14.3 ,27 ,564 ,"1 cup stone-ground white corn grits;3 cups vegetarian chicken-flavored broth;4 dried morel mushrooms, or more to taste;3 cups whole milk;1/2 cup shredded Parmesan cheese",3
70,Morel Mushrooms,Morel Mushroom Bisque,https://www.allrecipes.com/recipe/168852/morel-mushroom-bisque/,15 m,20 m,35 m,Original recipe yields 4 servings,663  cals,67.4 ,13.1,5.5 ,225 ,753 ,"1/2 cup butter;1 tablespoon minced garlic;1 large onion, diced;8 ounces fresh morel mushrooms, sliced;1 tablespoon chicken soup base;1 tablespoon all-purpose flour;2 cups water;2 cups heavy cream;1/8 teaspoon ground dried thyme;salt to taste;2 teaspoons ground black pepper",2
71,Morel Mushrooms,Big D's Mushroom and Cheese-Stuffed Venison Loaf,https://www.allrecipes.com/recipe/220834/big-ds-mushroom-and-cheese-stuffed-venison-loaf/,20 m,1 h 15 m,1 h 40 m,Original recipe yields 8 servings (1 9x11-inch meatloaf),421  cals,17 ,27.7,36.6 ,164 ,1041 ,"2 pounds ground venison;1 onion, chopped;1 (6 ounce) box dry instant stuffing mix;2 eggs, beaten;2 tablespoons Worcestershire sauce;2 tablespoons ketchup;1/4 cup spicy tomato-vegetable juice cocktail (such as V8®) (optional);1 teaspoon prepared yellow mustard;10 ounces fresh morel mushrooms;8 slices sharp Cheddar cheese;6 slices bacon;1/2 cup barbeque sauce (such as Sweet Baby Ray's®);2 tablespoons grated Parmesan cheese (optional);1 pinch salt and ground black pepper, or to taste",8
72,Morel Mushrooms,Wild Mushroom Sauce,https://www.allrecipes.com/recipe/30845/wild-mushroom-sauce/,5 m,15 m,20 m,Original recipe yields 4 servings,389  cals,30.4 ,21.1,4.5 ,32 ,1923 ,"4 tablespoons butter;1/4 cup finely chopped shallots;2 ounces portobello mushrooms, sliced;2 ounces crimini mushrooms, sliced;2 ounces shiitake mushrooms, sliced;2 ounces morel mushrooms, sliced;2 ounces chanterelle mushrooms, sliced;1/2 cup red wine;6 fluid ounces beef demi glace;salt and freshly ground black pepper to taste",1
73,Morel Mushrooms,Fried Morel Mushrooms,https://www.allrecipes.com/recipe/141211/fried-morel-mushrooms/,15 m,10 m,25 m,Original recipe yields 4 servings (4 appetizer servings),255  cals,10 ,31.8,10.5 ,97 ,515 ,"1 pound morel mushrooms;1/2 cup oil for frying;2 eggs;3/4 cup milk;1 (4 ounce) packet saltine crackers, finely crushed;salt and black pepper to taste",3
74,Morel Mushrooms,Simple Fried Morel Mushrooms ,https://www.allrecipes.com/recipe/220833/simple-fried-morel-mushrooms/,20 m,10 m,30 m,Original recipe yields 4 servings,185  cals,5.3 ,29.2,5.9 ,0 ,39 ,1 pound fresh morel mushrooms - dirt gently brushed off and mushrooms halved lengthwise;1 cup all-purpose flour;1 cup vegetable shortening;salt to taste,5
75,Morel Mushrooms,Asparagus and Morel Risotto,https://www.allrecipes.com/recipe/246302/asparagus-and-morel-risotto/,20 m,21 m,41 m,Original recipe yields 4 servings,508  cals,27.6 ,54.3,9.5 ,37 ,748 ,"3 1/2 cups chicken stock;1/4 cup olive oil, or more to taste, divided;1/4 cup unsalted butter, divided;1/2 pound asparagus, cut into 1-inch pieces on the bias;1/3 pound fresh morel mushrooms, halved;1 shallot, minced;1 cup Arborio rice;1/4 cup dry white wine;1 teaspoon fresh thyme leaves;1/3 cup freshly grated Parmigiano-Reggiano cheese, or to taste;1 tablespoon finely chopped fresh parsley;salt and ground black pepper to taste;1 1/2 tablespoons high-quality balsamic vinegar (optional)",5
76,Morel Mushrooms,Shrimp Cognac and Baked Cheese Grits,https://www.allrecipes.com/recipe/213556/shrimp-cognac-and-baked-cheese-grits/,30 m,1 h 30 m,2 h,Original recipe yields 12 servings,425  cals,24.1 ,26.9,18.4 ,165 ,846 ,"6 cups water;3/4 teaspoon salt;2 cups yellow grits;1 3/4 teaspoons salt;1/2 teaspoon ground black pepper;1/2 cup unsalted butter;2 tablespoons minced garlic;1 (8 ounce) package shredded Cheddar cheese;3 eggs;1 cup whole milk;1/4 cup clarified butter;2 tablespoons minced garlic;1 leek, halved and cut into 1/4-inch pieces;2 ounces fresh morel mushrooms, chopped;3 ounces fresh oyster mushrooms, chopped;3 ounces fresh chanterelle mushrooms, chopped;2 tomatoes, peeled, seeded, and chopped;1 tablespoon Creole seasoning;1/2 cup cognac;1/2 cup shrimp stock;1/3 cup veal stock;1 pound peeled and deveined gulf shrimp;2 tablespoons chopped fresh thyme;3 tablespoons unsalted butter;salt and black pepper to taste",5
77,Morel Mushrooms,Ricotta Gnocchi with Fresh Peas and Mushrooms ,https://www.allrecipes.com/recipe/236807/ricotta-gnocchi-with-fresh-peas-and-mushrooms/,30 m,30 m,2 h,Original recipe yields 6 servings,277  cals,11.3 ,27.3,16.1 ,116 ,749 ,"Gnocchi:;1 pound ricotta cheese;3 large eggs;1 teaspoon salt, or to taste;1/2 teaspoon ground black pepper;1 pinch ground nutmeg;1 cup all-purpose flour;Sauce:;1 tablespoon olive oil;1/2 cup sliced fresh morel mushrooms, or more to taste;3 cloves garlic, minced;3 cups vegetable broth;1 cup fresh green peas, or more to taste;salt and ground black pepper to taste",5
78,Morel Mushrooms,Morel Quiche,https://www.allrecipes.com/recipe/220835/morel-quiche/,20 m,55 m,1 h 15 m,Original recipe yields 8 servings (1 quiche),338  cals,26.7 ,15.9,9.5 ,150 ,347 ,"1 tablespoon butter;1 onion, chopped;1/2 cup chopped cooked ham;1 cup fresh morel mushrooms;1 pinch ground black pepper;1 prepared 9-inch single pie crust;4 eggs;1 cup heavy whipping cream;1 tablespoon all-purpose flour;1/2 cup shredded Colby-Monterey Jack cheese",7
79,Morel Mushrooms,Spicy and Savory Slow Cooker Beef Ragout,https://www.allrecipes.com/recipe/220830/spicy-and-savory-slow-cooker-beef-ragout/,20 m,6 h 45 m,7 h 5 m,Original recipe yields 10 servings,174  cals,5.7 ,16.3,12.4 ,24 ,765 ,"1/2 cup all-purpose flour;1 tablespoon Cajun seasoning blend (such as Tony Chachere's®);1 pound cubed lean beef stew meat;2 tablespoons olive oil;1 (16 ounce) package frozen stew vegetables, thawed;4 cups beef broth;1 pound fresh morel mushrooms, sliced;1 (10 ounce) can diced tomatoes and green chiles (such as RO*TEL® Mild);1 (8 ounce) can tomato sauce;1/2 cup chopped fresh basil;2 tablespoons garlic, minced;1 tablespoon herbes de Provence (optional);2 bay leaves;1/2 cup Merlot wine;sea salt and ground black pepper to taste",6
80,Morel Mushrooms,Opa George's Wild Rice,https://www.allrecipes.com/recipe/220831/opa-georges-wild-rice/,15 m,45 m,1 h,Original recipe yields 6 servings,163  cals,6.5 ,22.9,4.4 ,12 ,216 ,"3 cups water;1 cup wild rice;1/2 teaspoon salt;1/2 cup coarsely chopped fresh morel mushrooms;1/2 cup coarsely chopped roasted chestnuts;2 green onions, chopped;6 ounces sour cream;1 green onion, chopped (optional);salt and ground black pepper to taste",3
81,Morel Mushrooms,Pastry-Wrapped Lamb Rack,https://www.allrecipes.com/recipe/156314/pastry-wrapped-lamb-rack/,,,,,,,,,,,,0
82,Morel Mushrooms,Rabbit Loin Cigars,https://www.allrecipes.com/recipe/156311/rabbit-loin-cigars/,,,,,,,,,,,,0
83,Morel Mushrooms,Stuffed Morel Mushrooms,https://www.allrecipes.com/recipe/246301/stuffed-morel-mushrooms/,35 m,35 m,9 h 20 m,Original recipe yields 8 servings,165  cals,13 ,4.4,8.2 ,72 ,356 ,"8 fresh morel mushrooms;butter-flavored cooking spray;1 tablespoon butter;1 tablespoon finely chopped red bell pepper;1 tablespoon thinly sliced green onion, including green part;1 (8 ounce) package cream cheese, softened;1 (6 ounce) can lump crabmeat;1 egg;2 tablespoons finely chopped celery leaves;1 teaspoon Worcestershire sauce;4 dashes hot sauce, or to taste;1/2 teaspoon sea salt;1/4 cup bread crumbs;1/4 cup shredded Parmesan cheese",8
84,Morel Mushrooms,Crab-Stuffed Morel Mushrooms,https://www.allrecipes.com/recipe/220832/crab-stuffed-morel-mushrooms/,20 m,5 m,25 m,Original recipe yields 12 servings (6 large stuffed mushrooms),117  cals,10.2 ,4.1,2.5 ,22 ,193 ,"6 large fresh morel mushrooms;1 (8 ounce) package cream cheese at room temperature;1/2 (8 ounce) package imitation crabmeat, minced;1 teaspoon finely chopped green onion, or to taste;1/4 cup dry breading mix (such as Drake's Crispy Frymix®);2 cups vegetable oil for frying, or as needed",8
85,Morel Mushrooms,"Parchment-Cooked Fish with Morels, Spring Garlic, and Thyme",https://www.allrecipes.com/recipe/220829/parchment-cooked-fish-with-morels-spring-garlic-and-thyme/,30 m,30 m,1 h,Original recipe yields 4 servings,280  cals,9 ,11.1,38.8 ,58 ,104 ,"1 pound fresh morel mushrooms;salt and ground black pepper to taste;4 (6 ounce) Pacific halibut fillets;1 1/2 teaspoons butter;1/2 cup chopped garlic scapes;5 sprigs fresh thyme, leaves stripped and chopped;1 tablespoon canola oil, or as needed;4 12x20-inch pieces of parchment paper",14
86,Morel Mushrooms,Deep-Fried Morel Mushrooms,https://www.allrecipes.com/recipe/246303/deep-fried-morel-mushrooms/,15 m,4 m,49 m,Original recipe yields 4 servings,296  cals,14.6 ,32.6,9.7 ,54 ,60 ,"20 large fresh morel mushrooms;Breading Mix:;1/2 cup all-purpose flour;1/2 cup Italian cracker crumbs;1 teaspoon paprika;1/2 teaspoon ground black pepper;1/4 teaspoon cayenne pepper, or more to taste;1/4 teaspoon dried oregano;1/8 teaspoon dried thyme;1/8 teaspoon ground cumin;1 1/2 cups milk;1 egg;vegetable oil for frying",6
87,Morel Mushrooms,Roasted Asparagus and Morel Mushrooms ,https://www.allrecipes.com/recipe/270374/roasted-asparagus-and-morel-mushrooms/,10 m,20 m,30 m,Original recipe yields 8 servings,82  cals,6.3 ,5.3,2.7 ,8 ,314 ,"1 pound asparagus spears, trimmed and halved;1 pound fresh morel mushrooms, sliced;2 tablespoons olive oil;1 teaspoon salt, or to taste;2 tablespoons butter, melted;1 cup arugula;1 tablespoon balsamic vinegar, or to taste;1 tablespoon chopped fresh thyme",3
88,Morel Mushrooms,Morel Mushroom and Wild Rice Risotto,https://www.allrecipes.com/recipe/273944/morel-mushroom-and-wild-rice-risotto/,15 m,1 h 20 m,1 h 35 m,Original recipe yields 8 servings,290  cals,10.6 ,39.4,7.2 ,23 ,932 ,"6 cups chicken broth, or as needed;3 cups water, or as needed;2 tablespoons olive oil;2 tablespoons unsalted butter, divided;1 cup brown rice;1 cup wild rice;1/2 pound fresh morel mushrooms, chopped, divided;2 carrots, diced;2 stalks celery, diced;1 onion, diced;2 cloves garlic, minced;1/2 cup dry white wine;1 teaspoon dried thyme;1/4 cup heavy cream;salt and ground black pepper to taste;1 tablespoon grated Pecorino Romano cheese, or to taste (optional)",4
89,Oyster Mushrooms,Pork with Apples and Mushrooms,https://www.allrecipes.com/recipe/244707/pork-with-apples-and-mushrooms/,15 m,25 m,40 m,Original recipe yields 4 servings,376  cals,11.1 ,40.1,27.4 ,66 ,463 ,"1 pound boneless pork tenderloin, cut into 1/2-inch thick slices;1/2 teaspoon dried thyme, crushed;1/4 teaspoon ground black pepper;1 tablespoon canola oil;1 large onion, cut in half and sliced;8 ounces assorted sliced mushrooms (baby bellas, shiitake, and oyster);1 medium apple, sliced;1 (10.5 ounce) can Campbell's® Healthy Request® Condensed Cream of Mushroom Soup;2 tablespoons balsamic vinegar;3/4 cup Swanson® Natural Goodness® Chicken Broth;2 cups hot cooked instant brown rice",3
90,Oyster Mushrooms,Warm Mushroom Salad,https://www.allrecipes.com/recipe/60420/warm-mushroom-salad/,15 m,10 m,25 m,Original recipe yields 4 servings,130  cals,12.1 ,4.9,2.2 ,0 ,24 ,"1 tablespoon olive oil;1 1/2 cups sliced fresh mushrooms;1 clove garlic, chopped (optional);2 1/2 tablespoons olive oil;2 1/2 tablespoons balsamic vinegar;salt and pepper to taste;1 (10 ounce) package baby greens mix",2
91,Oyster Mushrooms,Spinach and Red Chard Quiche,https://www.allrecipes.com/recipe/21558/spinach-and-red-chard-quiche/,20 m,50 m,1 h 10 m,Original recipe yields 5 servings,442  cals,27.7 ,28.7,23.5 ,21 ,816 ,"1 (9 inch) unbaked 9 inch pie crust;1/2 pound spinach, rinsed and chopped;1/2 pound red Swiss chard, rinsed and chopped;1 tablespoon vegetable oil;1 onion, diced;3 cloves garlic, minced;1/4 teaspoon curry powder;1 teaspoon dried parsley;1/2 teaspoon salt;1/2 teaspoon ground black pepper;8 small oyster mushrooms, chopped;2 teaspoons capers;1 (12 ounce) package firm tofu, cubed;1/4 cup skim milk;1/4 teaspoon ground nutmeg;1 pinch ground cinnamon;1 pinch ground cardamom;1/2 cup grated Parmesan cheese;1/2 cup shredded Cheddar cheese",5
92,Oyster Mushrooms,Creamy Chicken Marsala Fettuccine,https://www.allrecipes.com/recipe/217003/creamy-chicken-marsala-fettuccine/,,,,,,,,,,,,0
93,Oyster Mushrooms,Mahi and Mushrooms,https://www.allrecipes.com/recipe/220118/mahi-and-mushrooms/,15 m,15 m,1 h,Original recipe yields 2 servings,363  cals,25.2 ,6.4,22.6 ,97 ,152 ,"1 clove garlic, minced, or more to taste;1 tablespoon minced shallot, or more to taste;1 pinch red pepper flakes, or to taste;2 tablespoons olive oil;2 (4 ounce) mahi mahi fillets;salt and ground black pepper to taste;2 teaspoons olive oil;1 cup fresh oyster mushrooms, stemmed and sliced;1/2 cup halved yellow and red grape tomatoes, or more to taste;1/4 cup white wine (optional);1 tablespoon butter (optional)",11
94,Oyster Mushrooms,Oyster Mushroom Pasta,https://www.allrecipes.com/recipe/247435/oyster-mushroom-pasta/,15 m,30 m,45 m,Original recipe yields 4 servings,819  cals,42.2 ,91.6,22.1 ,120 ,325 ,"1 (16 ounce) package linguine pasta;1/2 cup butter;1 pound oyster mushrooms, chopped;1/3 cup chopped fresh parsley;salt and ground black pepper to taste;2/3 cup heavy whipping cream;4 green onions, chopped;1/4 cup Parmesan cheese",3
95,Oyster Mushrooms,Shrimp Cognac and Baked Cheese Grits,https://www.allrecipes.com/recipe/213556/shrimp-cognac-and-baked-cheese-grits/,30 m,1 h 30 m,2 h,Original recipe yields 12 servings,425  cals,24.1 ,26.9,18.4 ,165 ,846 ,"6 cups water;3/4 teaspoon salt;2 cups yellow grits;1 3/4 teaspoons salt;1/2 teaspoon ground black pepper;1/2 cup unsalted butter;2 tablespoons minced garlic;1 (8 ounce) package shredded Cheddar cheese;3 eggs;1 cup whole milk;1/4 cup clarified butter;2 tablespoons minced garlic;1 leek, halved and cut into 1/4-inch pieces;2 ounces fresh morel mushrooms, chopped;3 ounces fresh oyster mushrooms, chopped;3 ounces fresh chanterelle mushrooms, chopped;2 tomatoes, peeled, seeded, and chopped;1 tablespoon Creole seasoning;1/2 cup cognac;1/2 cup shrimp stock;1/3 cup veal stock;1 pound peeled and deveined gulf shrimp;2 tablespoons chopped fresh thyme;3 tablespoons unsalted butter;salt and black pepper to taste",5
96,Oyster Mushrooms,Delicious Chicken and Mushroom Casserole ,https://www.allrecipes.com/recipe/247460/delicious-chicken-and-mushroom-casserole/,,,,,,,,,,,,0
97,Oyster Mushrooms,Fried Polenta Squares with Creamy Mushroom Ragu,https://www.allrecipes.com/recipe/244897/fried-polenta-squares-with-creamy-mushroom-ragu/,2 h 30 m,1 h 15 m,3 h 45 m,Original recipe yields 4 servings,448  cals,19 ,46.9,19 ,33 ,949 ,"4 cups water;1 cup polenta;1/2 cup finely grated Parmesan cheese;3/4 teaspoon kosher salt, divided;2 tablespoons olive oil;1 small yellow onion, diced;3 cloves garlic, minced;1 pound mixed wild mushrooms (like shiitake, oyster, chanterelle, hen of the woods), cleaned and sliced;1 pound cremini mushrooms, cleaned and sliced;1 tablespoon minced fresh thyme;2 tablespoons all-purpose flour;1/2 cup dry white wine;1/4 cup heavy cream;1 teaspoon sugar;1 squeeze fresh lemon juice;1/2 cup chopped flat-leaf parsley;1 sheet Reynolds Wrap® Aluminum Foil",5
98,Oyster Mushrooms,Trio of Mushroom Soup (Cream of Mushroom Soup),https://www.allrecipes.com/recipe/247464/trio-of-mushroom-soup-cream-of-mushroom-soup/,20 m,36 m,56 m,Original recipe yields 8 servings,260  cals,22.8 ,10.9,4.3 ,55 ,863 ,"1/2 cup unsalted butter, divided;3 tablespoons olive oil;1/4 cup diced white onion;8 ounces portobello mushrooms, stemmed and sliced;8 ounces baby bella mushrooms, sliced;8 ounces oyster mushrooms, sliced;1 1/2 teaspoons dried tarragon;3 (16 ounce) cans chicken broth;1 large baking potato, peeled and diced into small cubes;2 tablespoons fresh thyme;1 1/2 teaspoons dried oregano;1/2 cup heavy whipping cream (optional);salt and ground black pepper to taste",4
99,Oyster Mushrooms,Slow Cooker 5-Mushroom Barley Soup,https://www.allrecipes.com/recipe/220343/slow-cooker-5-mushroom-barley-soup/,20 m,8 h,8 h 20 m,Original recipe yields 6 servings,271  cals,9.6 ,38.5,10.3 ,3 ,1092 ,"3 cups water;1 cup barley;4 cups beef broth;1 cup milk;2 tablespoons olive oil;1 cup diced onion;1/2 cup diced celery;1/2 cup diced carrot;1 tablespoon finely chopped garlic;1 (6 ounce) package sliced white mushrooms;1/2 cup chopped brown beech mushrooms;1/2 cup chopped oyster mushrooms;1/4 cup dried shiitake mushrooms;1/4 cup dried black mushrooms, broken into small pieces;1 (10.75 ounce) can condensed cream of mushroom soup (optional);1/2 teaspoon salt;1/2 teaspoon ground mixed peppercorns",3
100,Oyster Mushrooms,Savory French Crepes ,https://www.allrecipes.com/recipe/223531/savory-french-crepes/,30 m,15 m,8 h 45 m,Original recipe yields 4 servings (4 crepes),507  cals,34.1 ,30.7,20.9 ,186 ,369 ,"2 eggs;1 1/2 cups milk;2 tablespoons butter;1/4 cup buckwheat flour;3/4 cup all-purpose flour;1 pinch salt;3 tablespoons butter;1/2 cup cremini mushrooms, sliced;1/2 cup oyster mushrooms, sliced;1 cup diced tomatoes;2 cups baby spinach leaves;4 teaspoons butter, divided;1 cup shredded Gruyere cheese, divided",3
101,Oyster Mushrooms,South Dakota Wild Mushroom Dip,https://www.allrecipes.com/recipe/256791/south-dakota-wild-mushroom-dip/,5 m,20 m,25 m,Original recipe yields 12 servings (1 -1/2 cups),59  cals,4.2 ,2.3,2.9 ,12 ,180 ,"1 tablespoon butter;1 cup sliced mushrooms, such as oyster, portobello or shiitake;1/4 cup chopped onion;1/2 cup milk;1/2 cup water;1 (.87 ounce) package McCormick® Brown Gravy Mix;1 cup shredded Monterey Jack cheese, divided",4
102,Oyster Mushrooms,Pork Chops with Mushrooms and Grape Tomatoes,https://www.allrecipes.com/recipe/247461/pork-chops-with-mushrooms-and-grape-tomatoes/,,,,,,,,,,,,0
