,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
54,Cannellini Bean Recipes,White Chili with Ground Turkey,https://www.allrecipes.com/recipe/17023/white-chili-with-ground-turkey/,15 m,30 m,45 m,Original recipe yields 8 servings,396  cals,17.3 ,26.7,31.5 ,92 ,1366 ,"1 onion, chopped;3 cloves garlic, minced;1 1/2 pounds ground turkey;2 (4 ounce) cans canned green chile peppers, chopped;1 tablespoon ground cumin;1 tablespoon dried oregano;1 teaspoon ground cinnamon;ground cayenne pepper to taste;ground white pepper to taste;3 (15 ounce) cans cannellini beans;5 cups chicken broth;2 cups shredded Monterey Jack cheese",2
55,Cannellini Bean Recipes,Andrea's Pasta Fagioli,https://www.allrecipes.com/recipe/25690/andreas-pasta-fagioli/,10 m,1 h 30 m,1 h 40 m,Original recipe yields 8 servings,403  cals,7.6 ,68,16.3 ,3 ,1223 ,"3 tablespoons olive oil;1 onion, quartered then halved;2 cloves garlic, minced;1 (29 ounce) can tomato sauce;5 1/2 cups water;1 tablespoon dried parsley;1 1/2 teaspoons dried basil;1 1/2 teaspoons dried oregano;1 teaspoon salt;1 (15 ounce) can cannellini beans;1 (15 ounce) can navy beans;1/3 cup grated Parmesan cheese;1 pound ditalini pasta",2
56,Cannellini Bean Recipes,Vegetarian Kale Soup,https://www.allrecipes.com/recipe/132785/vegetarian-kale-soup/,25 m,30 m,55 m,Original recipe yields 8 servings,277  cals,4.5 ,50.9,9.6 ,0 ,372 ,"2 tablespoons olive oil;1 yellow onion, chopped;2 tablespoons chopped garlic;1 bunch kale, stems removed and leaves chopped;8 cups water;6 cubes vegetable bouillon (such as Knorr);1 (15 ounce) can diced tomatoes;6 white potatoes, peeled and cubed;2 (15 ounce) cans cannellini beans (drained if desired);1 tablespoon Italian seasoning;2 tablespoons dried parsley;salt and pepper to taste",1
57,Cannellini Bean Recipes,White Chili I,https://www.allrecipes.com/recipe/8627/white-chili-i/,,,,,,,,,,,,0
58,Cannellini Bean Recipes,Greek Pasta with Tomatoes and White Beans,https://www.allrecipes.com/recipe/11669/greek-pasta-with-tomatoes-and-white-beans/,10 m,15 m,25 m,Original recipe yields 4 servings,460  cals,5.9 ,79,23.4 ,17 ,593 ,"2 (14.5 ounce) cans Italian-style diced tomatoes;1 (19 ounce) can cannellini beans, drained and rinsed;10 ounces fresh spinach, washed and chopped;8 ounces penne pasta;1/2 cup crumbled feta cheese",4
59,Cannellini Bean Recipes,Pasta Fagioli,https://www.allrecipes.com/recipe/13009/pasta-fagioli/,10 m,40 m,50 m,Original recipe yields 4 servings,225  cals,4.4 ,37.3,11 ,2 ,758 ,"1 tablespoon olive oil;2 stalks celery, chopped;1 onion, chopped;3 cloves garlic, minced;2 teaspoons dried parsley;1 teaspoon Italian seasoning;1/4 teaspoon crushed red pepper flakes;salt to taste;1 (14.5 ounce) can chicken broth;2 medium tomatoes, peeled and chopped;1 (8 ounce) can tomato sauce;1/2 cup uncooked spinach pasta;1 (15 ounce) can cannellini beans, with liquid",3
60,Cannellini Bean Recipes,Minestrone Soup I,https://www.allrecipes.com/recipe/13187/minestrone-soup-i/,,,,Original recipe yields 6 servings,292  cals,9.6 ,41.1,12.3 ,6 ,766 ,"4 tablespoons margarine;3/4 cup chopped onion;1/4 cup chopped celery;1/2 cup chopped carrots;1 (19 ounce) can cannellini beans;1/2 cup shredded cabbage;1 (14.5 ounce) can stewed tomatoes;1 tablespoon tomato paste;1 1/2 cups cubed potatoes;1 quart chicken broth;2 cloves garlic, minced;2 tablespoons dried parsley;1 teaspoon salt;1/2 cup elbow macaroni;1/2 cup grated Parmesan cheese",3
61,Cannellini Bean Recipes,Spinach and Leek White Bean Soup,https://www.allrecipes.com/recipe/76137/spinach-and-leek-white-bean-soup/,10 m,15 m,25 m,Original recipe yields 8 servings (8 (1 cup) servings),179  cals,2 ,30.6,9.4 ,0 ,432 ,"2 teaspoons olive oil;4 leeks, bulb only, chopped;2 cloves garlic, chopped;2 (16 ounce) cans fat-free chicken broth;2 (16 ounce) cans cannellini beans, rinsed and drained;2 bay leaves;2 teaspoons ground cumin;1/2 cup whole wheat couscous;2 cups packed fresh spinach;salt and pepper to taste",1
62,Cannellini Bean Recipes,Buffalo Chicken Chili,https://www.allrecipes.com/recipe/186699/buffalo-chicken-chili/,,,,,,,,,,,,0
63,Cannellini Bean Recipes,Easy Pasta Fagioli,https://www.allrecipes.com/recipe/23842/easy-pasta-fagioli/,10 m,30 m,40 m,Original recipe yields 4 servings,338  cals,5.1 ,60.7,13.4 ,2 ,1882 ,"1 tablespoon olive oil;1 carrot, diced;1 stalk celery, diced;1 thin slice onion, diced;1/2 teaspoon chopped garlic;4 (8 ounce) cans tomato sauce;1 (14 ounce) can chicken broth;freshly ground black pepper to taste;1 tablespoon dried parsley;1/2 tablespoon dried basil leaves;1 (15 ounce) can cannellini beans, drained and rinsed;1 1/2 cups ditalini pasta",3
64,Cannellini Bean Recipes,Penne Pasta with Cannellini Beans and Escarole,https://www.allrecipes.com/recipe/54621/penne-pasta-with-cannellini-beans-and-escarole/,15 m,15 m,30 m,Original recipe yields 8 servings,310  cals,2 ,60.1,13.7 ,0 ,268 ,"1 (16 ounce) package dry penne pasta;1 head escarole, chopped;1 (15.5 ounce) can cannellini beans, with liquid;1 (14.5 ounce) can diced tomatoes with garlic and onion, drained;salt and ground black pepper to taste",2
65,Cannellini Bean Recipes,Escarole and Beans,https://www.allrecipes.com/recipe/82078/escarole-and-beans/,10 m,30 m,40 m,Original recipe yields 4 servings (4 bowls),322  cals,11.8 ,42.7,13.1 ,0 ,543 ,"3 tablespoons olive oil, divided;2 large heads escarole;salt and pepper to taste;1/4 teaspoon crushed red pepper flakes;1 clove garlic, minced;2 (16 ounce) cans cannellini beans, undrained;3 sprigs fresh parsley, chopped",2
66,Cannellini Bean Recipes,Easy Pork Roast,https://www.allrecipes.com/recipe/78047/easy-pork-roast/,20 m,5 h 10 m,5 h 30 m,Original recipe yields 8 servings,487  cals,22 ,38.5,30.8 ,89 ,528 ,"1 (4 pound) pork shoulder roast;2 (16 ounce) cans cannellini beans;1 (12 fluid ounce) can beer;1 (28 ounce) can stewed tomatoes, drained;2 large onions, coarsely chopped;10 shallots, peeled;10 cloves garlic, peeled;salt and black pepper to taste;2 bay leaves;3 sprigs fresh rosemary",3
67,Cannellini Bean Recipes,Pasta Fazool (Pasta e Fagioli),https://www.allrecipes.com/recipe/255823/pasta-fazool-pasta-e-fagioli/,10 m,25 m,35 m,Original recipe yields 2 servings (2 large servings),888  cals,43.8 ,77.3,43.8 ,84 ,4200 ,"1 tablespoon olive oil;12 ounces sweet bulk Italian sausage;1 stalk celery, diced;1/2 yellow onion, chopped;3/4 cup dry elbow macaroni;1/4 cup tomato paste;3 cups chicken broth, or more as needed, divided;Salt and freshly ground black pepper to taste;1/4 teaspoon crushed red pepper flakes, or to taste;1/4 teaspoon dried oregano;3 cups chopped Swiss chard;1 (15 ounce) can cannellini (white kidney) beans, drained;1/4 cup grated Parmigiano-Reggiano cheese, plus additional for serving, or to taste",4
68,Cannellini Bean Recipes,Slow Cooker Cassoulet,https://www.allrecipes.com/recipe/213758/slow-cooker-cassoulet/,,,,,,,,,,,,0
69,Cannellini Bean Recipes,Roasted Red Bell Pepper Soup,https://www.allrecipes.com/recipe/15413/roasted-red-bell-pepper-soup/,,,,Original recipe yields 6 servings,216  cals,3.2 ,36,11.6 ,3 ,590 ,"3 red bell peppers;1 onion, chopped;1 tablespoon minced garlic;1 tablespoon olive oil;2 (15 ounce) cans cannellini beans, drained and rinsed;2 (14.5 ounce) cans chicken broth;salt and pepper to taste",4
70,Cannellini Bean Recipes,Carol's Chicken Chili,https://www.allrecipes.com/recipe/24001/carols-chicken-chili/,,,,,,,,,,,,0
71,Cannellini Bean Recipes,White Bean Dip,https://www.allrecipes.com/recipe/86142/white-bean-dip/,10 m,10 m,,Original recipe yields 10 servings (10 Servings),133  cals,7.6 ,13.7,3.5 ,0 ,176 ,"2 (15 ounce) cans cannellini beans, rinsed and drained;1/3 cup chopped fresh cilantro;3 cloves garlic, crushed or to taste;1/3 cup olive oil;1 1/2 lemons, juiced;salt and pepper to taste",1
72,Cannellini Bean Recipes,Chef John's Beans and Greens,https://www.allrecipes.com/recipe/222333/chef-johns-beans-and-greens/,10 m,25 m,35 m,Original recipe yields 6 servings,203  cals,8 ,24.8,7.8 ,4 ,1007 ,"2 tablespoons olive oil;4 cloves garlic, thinly sliced;4 cups chicken broth;1 pinch red pepper flakes;2 (15 ounce) cans cannellini (white) beans, drained;2 teaspoons chopped fresh oregano;1/2 teaspoon lemon zest;1 anchovy filet;1 head escarole, chopped;salt and ground black pepper to taste;1 pinch red pepper flakes, or to taste;1 tablespoon extra virgin olive oil",3
73,Chickpea Recipes,Greek Flank Steak and Veggie Salad,https://www.allrecipes.com/recipe/256017/greek-flank-steak-and-veggie-salad/,25 m,21 m,2 h 56 m,Original recipe yields 6 servings,462  cals,30.7 ,21.9,25.7 ,70 ,853 ,"2 pounds flank steak;6 tablespoons extra-virgin olive oil;1/4 cup fresh lemon juice;2 tablespoons Worcestershire sauce;4 cloves garlic, minced;2 teaspoons ground oregano;1 teaspoon kosher salt;1/4 teaspoon black pepper;1 (15 ounce) can chickpeas, drained and rinsed;1 1/2 cups cherry tomatoes, halved;1 English cucumber, chopped;1 red onion, chopped;8 cups chopped romaine lettuce;1 cup crumbled feta cheese;1/4 cup chopped fresh parsley",7
74,Chickpea Recipes,Greek Garbanzo Bean Salad,https://www.allrecipes.com/recipe/16110/greek-garbanzo-bean-salad/,10 m,2 h 10 m,,Original recipe yields 8 servings,214  cals,11.5 ,25.5,5.2 ,3 ,1067 ,"2 (15 ounce) cans garbanzo beans, drained;2 cucumbers, halved lengthwise and sliced;12 cherry tomatoes, halved;1/2 red onion, chopped;2 cloves garlic, minced;1 (15 ounce) can black olives, drained and chopped;1 ounce crumbled feta cheese;1/2 cup Italian-style salad dressing;1/2 lemon, juiced;1/2 teaspoon garlic salt;1/2 teaspoon ground black pepper",1
75,Chickpea Recipes,Chickpea and Cauliflower Stew,https://www.allrecipes.com/recipe/269269/chickpea-and-cauliflower-stew/,15 m,25 m,40 m,Original recipe yields 4 servings,210  cals,4.9 ,34.6,7.3 ,0 ,564 ,"1 tablespoon vegetable oil, or to taste;1/2 onion, chopped;1 teaspoon minced ginger root;1 jalapeno pepper, minced;1 (14.5 ounce) can diced tomatoes, drained;1 teaspoon ground coriander;1 teaspoon ground turmeric;1 teaspoon curry powder;1/2 teaspoon garam masala;1 (14.5 ounce) can low-sodium vegetable broth;2 cups cauliflower florets;1 (14 ounce) can chickpeas, drained and rinsed",2
76,Chickpea Recipes,Edamame Bean Salad,https://www.allrecipes.com/recipe/228261/edamame-bean-salad/,20 m,15 m,35 m,Original recipe yields 12 servings,164  cals,3.4 ,26.1,9.9 ,0 ,462 ,"1 (16 ounce) package frozen corn;1 sweet onion, diced;1 (16 ounce) package frozen shelled edamame (green soybeans);1 (15 ounce) can black beans, rinsed and drained;1 (15 ounce) can garbanzo beans, drained;1 (12 ounce) jar roasted red peppers, drained and chopped;1 teaspoon smoked sea salt;1 teaspoon ground cumin;1/4 cup chopped fresh cilantro;2 tablespoons freshly squeezed lime juice",2
77,Chickpea Recipes,Garbanzo Bean Chocolate Cake (Gluten Free!),https://www.allrecipes.com/recipe/149550/garbanzo-bean-chocolate-cake-gluten-free/,15 m,40 m,1 h 10 m,Original recipe yields 12 servings (1 9-inch round cake),229  cals,8.5 ,36.8,5.2 ,62 ,180 ,"1 1/2 cups semisweet chocolate chips;1 (19 ounce) can garbanzo beans, rinsed and drained;4 eggs;3/4 cup white sugar;1/2 teaspoon baking powder;1 tablespoon confectioners' sugar for dusting",4
78,Chickpea Recipes,Simple Roasted Chickpea Snack,https://www.allrecipes.com/recipe/197683/simple-roasted-chickpea-snack/,10 m,45 m,55 m,Original recipe yields 4 servings (2 cups),153  cals,8 ,17.5,3.9 ,0 ,296 ,"2 tablespoons olive oil;1 tablespoon ground cumin;1 teaspoon garlic powder;1/2 teaspoon chili powder;1 pinch sea salt;1 pinch ground black pepper;1 dash crushed red pepper;1 (15 ounce) can chickpeas, rinsed and drained",3
79,Chickpea Recipes,Vegetarian Sheet Pan Dinner with Chickpeas and Veggies,https://www.allrecipes.com/recipe/268995/vegetarian-sheet-pan-dinner-with-chickpeas-and-veggies/,25 m,45 m,1 h 10 m,Original recipe yields 8 servings,273  cals,6.2 ,49.8,7 ,0 ,542 ,"2 (15 ounce) cans chickpeas, rinsed and drained;1/2 butternut squash - peeled, seeded, and cut into 1-inch pieces;1 onion, diced;1 sweet potato, peeled and cut into 1-inch cubes;2 large carrots, cut into 1 inch pieces;3 medium russet potatoes, cut into 1-inch pieces;3 tablespoons vegetable oil;1 teaspoon salt;1/2 teaspoon ground black pepper;1 teaspoon onion powder;1 teaspoon garlic powder;1 teaspoon ground fennel seeds;1 teaspoon dried rubbed sage;2 green onions, chopped (optional)",4
80,Chickpea Recipes,Chickpea Soup I,https://www.allrecipes.com/recipe/12882/chickpea-soup-i/,25 m,35 m,1 h,Original recipe yields 6 servings,197  cals,6.1 ,29.6,7.5 ,0 ,570 ,"2 tablespoons olive oil;1 onion, chopped;2 cloves garlic, minced;2 cups peeled and chopped sweet potatoes;3 cups chicken broth;1 bay leaf;1 teaspoon dried basil;1/2 teaspoon dried thyme;1/4 teaspoon paprika;1 tomato, chopped;1 (10 ounce) package frozen mixed vegetables;1 (15 ounce) can garbanzo beans, drained;salt to taste;ground black pepper to taste",3
81,Chickpea Recipes,Hummus III,https://www.allrecipes.com/recipe/14830/hummus-iii/,10 m,10 m,,Original recipe yields 16 servings (2 cups),77  cals,4.3 ,8.1,2.6 ,0 ,236 ,"2 cups canned garbanzo beans, drained;1/3 cup tahini;1/4 cup lemon juice;1 teaspoon salt;2 cloves garlic, halved;1 tablespoon olive oil;1 pinch paprika;1 teaspoon minced fresh parsley",2
82,Chickpea Recipes,Vegetarian Chickpea Sandwich Filling,https://www.allrecipes.com/recipe/16715/vegetarian-chickpea-sandwich-filling/,20 m,20 m,,Original recipe yields 3 servings (2 to 3 servings),259  cals,5.8 ,43.5,9.3 ,2 ,576 ,"1 (19 ounce) can garbanzo beans, drained and rinsed;1 stalk celery, chopped;1/2 onion, chopped;1 tablespoon mayonnaise;1 tablespoon lemon juice;1 teaspoon dried dill weed;salt and pepper to taste",1
83,Chickpea Recipes,Sean's Falafel and Cucumber Sauce,https://www.allrecipes.com/recipe/25309/seans-falafel-and-cucumber-sauce/,20 m,10 m,1 h,Original recipe yields 4 servings,586  cals,33.1 ,59.5,14.7 ,50 ,1580 ,"For Sauce:;1 (6 ounce) container plain yogurt;1/2 cucumber - peeled, seeded, and finely chopped;1 teaspoon dried dill weed;salt and pepper to taste;1 tablespoon mayonnaise (optional);For Falafel:;1 (15 ounce) can chickpeas (garbanzo beans), drained;1 onion, chopped;1/2 cup fresh parsley;2 cloves garlic, chopped;1 egg;2 teaspoons ground cumin;1 teaspoon ground coriander;1 teaspoon salt;1 dash pepper;1 pinch cayenne pepper;1 teaspoon lemon juice;1 teaspoon baking powder;1 tablespoon olive oil;1 cup dry bread crumbs;oil for frying;2 pita breads, cut in half (optional);1 cup chopped tomatoes (optional)",4
84,Chickpea Recipes,Real Hummus,https://www.allrecipes.com/recipe/26921/real-hummus/,15 m,15 m,,Original recipe yields 20 servings (2.5 cups),54  cals,2.5 ,6.8,1.6 ,0 ,199 ,"1 clove garlic;1 (19 ounce) can garbanzo beans, half the liquid reserved;4 tablespoons lemon juice;2 tablespoons tahini;1 clove garlic, chopped;1 teaspoon salt;black pepper to taste;2 tablespoons olive oil",2
85,Chickpea Recipes,Beaker's Vegetable Barley Soup,https://www.allrecipes.com/recipe/78052/beakers-vegetable-barley-soup/,15 m,1 h 30 m,1 h 45 m,Original recipe yields 8 servings (8 Servings),188  cals,1.6 ,37,6.9 ,0 ,969 ,"2 quarts vegetable broth;1 cup uncooked barley;2 large carrots, chopped;2 stalks celery, chopped;1 (14.5 ounce) can diced tomatoes with juice;1 zucchini, chopped;1 (15 ounce) can garbanzo beans, drained;1 onion, chopped;3 bay leaves;1 teaspoon garlic powder;1 teaspoon white sugar;1 teaspoon salt;1/2 teaspoon ground black pepper;1 teaspoon dried parsley;1 teaspoon curry powder;1 teaspoon paprika;1 teaspoon Worcestershire sauce",1
86,Chickpea Recipes,Grandma's Slow Cooker Vegetarian Chili,https://www.allrecipes.com/recipe/14021/grandmas-slow-cooker-vegetarian-chili/,10 m,2 h,2 h 10 m,Original recipe yields 8 servings,260  cals,2 ,52.6,12.4 ,< 1 ,966 ,"1 (19 ounce) can black bean soup;1 (15 ounce) can kidney beans, rinsed and drained;1 (15 ounce) can garbanzo beans, rinsed and drained;1 (16 ounce) can vegetarian baked beans;1 (14.5 ounce) can chopped tomatoes in puree;1 (15 ounce) can whole kernel corn, drained;1 onion, chopped;1 green bell pepper, chopped;2 stalks celery, chopped;2 cloves garlic, chopped;1 tablespoon chili powder, or to taste;1 tablespoon dried parsley;1 tablespoon dried oregano;1 tablespoon dried basil",1
87,Chickpea Recipes,Pat's Baked Beans,https://www.allrecipes.com/recipe/22298/pats-baked-beans/,15 m,1 h 15 m,1 h 30 m,Original recipe yields 10 servings,399  cals,9.1 ,68,14.1 ,12 ,950 ,"6 slices bacon;1 cup chopped onion;1 clove garlic, minced;1 (16 ounce) can pinto beans;1 (16 ounce) can great Northern beans, drained;1 (16 ounce) can baked beans;1 (16 ounce) can red kidney beans, drained;1 (15 ounce) can garbanzo beans, drained;3/4 cup ketchup;1/2 cup molasses;1/4 cup packed brown sugar;2 tablespoons Worcestershire sauce;1 tablespoon yellow mustard;1/2 teaspoon pepper",4
88,Chickpea Recipes,Spiced Sweet Roasted Red Pepper Hummus,https://www.allrecipes.com/recipe/15006/spiced-sweet-roasted-red-pepper-hummus/,15 m,1 h 15 m,,Original recipe yields 8 servings,64  cals,2.2 ,9.6,2.5 ,0 ,370 ,"1 (15 ounce) can garbanzo beans, drained;1 (4 ounce) jar roasted red peppers;3 tablespoons lemon juice;1 1/2 tablespoons tahini;1 clove garlic, minced;1/2 teaspoon ground cumin;1/2 teaspoon cayenne pepper;1/4 teaspoon salt;1 tablespoon chopped fresh parsley",2
89,Chickpea Recipes,Mock Tuna Salad,https://www.allrecipes.com/recipe/16659/mock-tuna-salad/,20 m,20 m,,Original recipe yields 4 servings,220  cals,7.2 ,32.7,7 ,3 ,507 ,"1 (19 ounce) can garbanzo beans (chickpeas), drained and mashed;2 tablespoons mayonnaise;2 teaspoons spicy brown mustard;1 tablespoon sweet pickle relish;2 green onions, chopped;salt and pepper to taste",1
90,Chickpea Recipes,Extra Easy Hummus,https://www.allrecipes.com/recipe/20797/extra-easy-hummus/,5 m,5 m,,Original recipe yields 4 servings,118  cals,4.4 ,16.5,3.7 ,0 ,502 ,"1 (15 ounce) can garbanzo beans, drained, liquid reserved;1 clove garlic, crushed;2 teaspoons ground cumin;1/2 teaspoon salt;1 tablespoon olive oil",1
91,Chickpea Recipes,Middle Eastern Rice with Black Beans and Chickpeas,https://www.allrecipes.com/recipe/87496/middle-eastern-rice-with-black-beans-and-chickpeas/,15 m,45 m,1 h,Original recipe yields 8 servings,349  cals,11.6 ,37.7,23.8 ,63 ,267 ,"1 tablespoon olive oil;1 clove garlic, minced;1 cup uncooked basmati rice;2 teaspoons ground cumin;2 teaspoons ground coriander;1 teaspoon ground turmeric;1 teaspoon ground cayenne pepper;1 quart chicken stock;1 1/2 pounds ground turkey;2 (15 ounce) cans garbanzo beans (chickpeas), drained and rinsed;2 (15 ounce) cans black beans, drained and rinsed;1 bunch chopped fresh cilantro (optional);1 bunch chopped fresh parsley (optional);1/4 cup pine nuts (optional);salt to taste;ground black pepper to taste",3
92,Chickpea Recipes,Roasted Chickpeas,https://www.allrecipes.com/recipe/81548/roasted-chickpeas/,5 m,40 m,45 m,Original recipe yields 4 servings,161  cals,7.7 ,19.3,4.2 ,0 ,337 ,"1 (12 ounce) can chickpeas (garbanzo beans), drained;2 tablespoons olive oil;salt (optional);garlic salt (optional);cayenne pepper (optional)",2
93,Chickpea Recipes,Espinacas con Garbanzos (Spinach with Garbanzo Beans),https://www.allrecipes.com/recipe/161535/espinacas-con-garbanzos-spinach-with-garbanzo-beans/,15 m,10 m,25 m,Original recipe yields 4 servings,169  cals,4.9 ,26,7.3 ,0 ,600 ,"1 tablespoon extra-virgin olive oil;4 cloves garlic, minced;1/2 onion, diced;1 (10 ounce) box frozen chopped spinach, thawed and drained well;1 (12 ounce) can garbanzo beans, drained;1/2 teaspoon cumin;1/2 teaspoon salt",1
94,Chickpea Recipes,Spiced Quinoa,https://www.allrecipes.com/recipe/161617/spiced-quinoa/,20 m,25 m,45 m,Original recipe yields 4 servings (2 cups),440  cals,15.6 ,64.8,14.8 ,< 1 ,851 ,"1 tablespoon olive oil;1 small onion, chopped;1 clove garlic, minced;3/4 cup quinoa;1 1/2 teaspoons curry powder;1/2 teaspoon salt;1/2 teaspoon black pepper;1/2 teaspoon cumin;1/4 teaspoon cinnamon;1 1/2 cups chicken stock;1 (14 ounce) can garbanzo beans, drained and rinsed;1/2 cup toasted pine nuts;1/2 cup raisins, soaked in hot water and drained (optional)",2
95,Chickpea Recipes,Easy Roasted Red Pepper Hummus,https://www.allrecipes.com/recipe/15436/easy-roasted-red-pepper-hummus/,,,,Original recipe yields 2 servings (2 cups),445  cals,26.9 ,44.1,15.9 ,0 ,908 ,"2 cloves garlic, minced;1 (15 ounce) can garbanzo beans, drained;1/3 cup tahini;1/3 cup lemon juice;1/2 cup roasted red peppers;1/4 teaspoon dried basil",1
96,Chickpea Recipes,Easy Hummus,https://www.allrecipes.com/recipe/20730/easy-hummus/,5 m,5 m,,Original recipe yields 16 servings (2 cups),23  cals,0.2 ,4.5,1 ,0 ,53 ,"1 (15 ounce) can garbanzo beans, drained, liquid reserved;2 ounces fresh jalapeno pepper, sliced;1/2 teaspoon ground cumin;2 tablespoons lemon juice;3 cloves garlic, minced",1
97,Chickpea Recipes,Swiss Chard with Garbanzo Beans and Fresh Tomatoes,https://www.allrecipes.com/recipe/84851/swiss-chard-with-garbanzo-beans-and-fresh-tomatoes/,10 m,15 m,25 m,Original recipe yields 4 servings,122  cals,7.3 ,13.3,3.2 ,0 ,253 ,"2 tablespoons olive oil;1 shallot, chopped;2 green onions, chopped;1/2 cup garbanzo beans, drained;salt and pepper to taste;1 bunch red Swiss chard, rinsed and chopped;1 tomato, sliced;1/2 lemon, juiced",1
98,Chickpea Recipes,Chickpea Salad with Red Onion and Tomato,https://www.allrecipes.com/recipe/14238/chickpea-salad-with-red-onion-and-tomato/,10 m,2 h 10 m,,Original recipe yields 4 servings,262  cals,11.8 ,33.3,7.3 ,0 ,404 ,"19 ounces garbanzo beans, drained;2 tablespoons red onion, chopped;2 cloves garlic, minced;1 tomato, chopped;1/2 cup chopped parsley;3 tablespoons olive oil;1 tablespoon lemon juice;salt and pepper to taste",1
99,Kidney Bean Recipes,Chicken Chili,https://www.allrecipes.com/recipe/8835/chicken-chili/,,,,,,,,,,,,0
100,Kidney Bean Recipes,Calico Beans,https://www.allrecipes.com/recipe/13795/calico-beans/,10 m,1 h 15 m,1 h 25 m,Original recipe yields 8 servings (8 to 10 servings),434  cals,10 ,66.6,22.3 ,38 ,953 ,"1/2 cup bacon, chopped;1 pound lean ground beef;1 (15 ounce) can pork and beans;1 (15 ounce) can kidney beans, drained;1 (15 ounce) can butter beans;1 (15 ounce) can lima beans, drained;1/2 cup ketchup;1 cup packed brown sugar;1 cup chopped onion;3 tablespoons white wine vinegar;1 teaspoon mustard powder;1/2 cup chopped celery",4
101,Kidney Bean Recipes,Best Bean Salad,https://www.allrecipes.com/recipe/94055/best-bean-salad/,20 m,8 h 20 m,,Original recipe yields 18 servings (12 cups),167  cals,6.5 ,23.6,4.4 ,0 ,412 ,"1 (14.5 ounce) can green beans, drained;1 (14.5 ounce) can wax beans, drained;1 (15.5 ounce) can garbanzo beans, drained;1 (14.5 ounce) can kidney beans, drained;1 (14.5 ounce) can black beans, drained;1/2 cup chopped green pepper;1/2 cup chopped onion;1/2 cup chopped celery;1/2 cup salad oil;1/2 cup vinegar;1/2 teaspoon salt;1/2 teaspoon ground black pepper;3/4 cup white sugar",2
102,Kidney Bean Recipes,Sweet Barbeque Beans,https://www.allrecipes.com/recipe/106068/sweet-barbeque-beans/,30 m,1 h 20 m,1 h 50 m,Original recipe yields 10 servings,388  cals,9.7 ,56.9,20.7 ,41 ,1282 ,"6 slices bacon, chopped;1 pound ground beef;2 (16 ounce) cans baked beans with pork;1 (15.5 ounce) can navy beans, rinsed and drained;1 (15 ounce) can kidney beans, rinsed and drained;3/4 cup ketchup;3/4 cup packed brown sugar;3 tablespoons distilled white vinegar;2 tablespoons honey garlic sauce;2 tablespoons sweet and sour sauce;1 teaspoon onion powder;1 teaspoon garlic salt;1 teaspoon ground mustard;1 teaspoon Worcestershire sauce",2
103,Kidney Bean Recipes,Mexican Spicy Bean Salad,https://www.allrecipes.com/recipe/143044/mexican-spicy-bean-salad/,15 m,1 h 15 m,,Original recipe yields 8 servings,322  cals,14.8 ,38.6,11.2 ,0 ,1159 ,"1 (15 ounce) can black beans, rinsed and drained;1 (15 ounce) can kidney beans, drained;1 (15 ounce) can cannellini beans, drained and rinsed;1 green bell pepper, chopped;1 red bell pepper, chopped;1 (10 ounce) package frozen corn kernels;1 red onion, chopped;1/2 cup olive oil;1/2 cup red wine vinegar;2 tablespoons fresh lime juice;1 tablespoon lemon juice;2 tablespoons SPLENDA® No Calorie Sweetener, Granulated;1 tablespoon salt;1 clove crushed garlic;1/4 cup chopped fresh cilantro;1/2 tablespoon ground cumin;1/2 tablespoon ground black pepper;1 dash hot pepper sauce;1/2 teaspoon chili powder",3
104,Kidney Bean Recipes,Richard and Suzanne's Famous Red Beans and Sausage,https://www.allrecipes.com/recipe/160982/richard-and-suzannes-famous-red-beans-and-sausage/,35 m,1 h,1 h 35 m,Original recipe yields 8 servings,689  cals,44.6 ,45,28.5 ,85 ,1653 ,"3 bacon slices;2 tablespoons extra-virgin olive oil;3 bay leaves;2 tablespoons red pepper flakes;1 large green bell pepper, chopped;1 large red bell pepper, chopped;1 large yellow onion, chopped;1 bunch green onions, chopped;3 cloves garlic, chopped;4 (15.5 ounce) cans light red kidney beans;2 quarts water;1/4 cup salted butter;2 pounds andouille sausage, sliced;salt and pepper to taste",3
105,Kidney Bean Recipes,Honey Bean Salad,https://www.allrecipes.com/recipe/168932/honey-bean-salad/,10 m,10 m,,Original recipe yields 6 servings (3 cups),173  cals,5.1 ,25.1,7.7 ,0 ,303 ,"2 (15 ounce) cans kidney beans;1 tablespoon honey;2 tablespoons apple cider vinegar;1/2 teaspoon ground black pepper;1 teaspoon dried basil;1 teaspoon dried sage;2 cloves garlic, minced;1/8 teaspoon hot pepper sauce (such as Tabasco®), or to taste;2 tablespoons olive oil, or to taste",1
106,Kidney Bean Recipes,Three Bean Salad,https://www.allrecipes.com/recipe/215239/three-bean-salad/,10 m,10 m,,Original recipe yields 8 servings,,,,,,,"Salad:;1 (15.5 ounce) can Goya Blackeye Peas, drained and rinsed;1 (15.5 ounce) can Goya Chick Peas, drained and rinsed;1 (15.5 ounce) can Goya Red Kidney Beans, drained and rinsed;1 medium cucumber, peeled, seeded and chopped;1 red bell pepper, seeded and finely chopped;2 tablespoons finely chopped fresh cilantro;Dressing:;3 tablespoons Goya Red Wine Vinegar;2 packets Goya Salad and Vegetable Seasoning;1 tablespoon Goya Lemon Juice;1/2 cup Goya Extra Virgin Olive Oil",2
