,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
56,Duck Recipes,How to Make Cassoulet,https://www.allrecipes.com/recipe/234677/how-to-make-cassoulet/,20 m,2 h 40 m,11 h,Original recipe yields 8 servings,524  cals,23.7 ,54,30.9 ,81 ,1208 ,"Beans:;1 pound dried Great Northern beans;1 whole clove;1/2 onion;4 cloves garlic, smashed;1 bay leaf;1 teaspoon dried thyme;1/2 teaspoon dried rosemary;10 cups water;Remaining Components:;1/2 pound thick-sliced bacon, chopped;2 ribs celery, diced;2 carrots, diced;1/2 onion, diced;salt to taste;1 teaspoon olive oil;1 pound link sausages (preferably French herb sausage), cut in half crosswise;1 pound cooked duck leg confit;1 1/2 teaspoons salt;1 teaspoon freshly cracked black pepper;1 teaspoon herbes de Provence;1 (14 ounce) can diced tomatoes;Topping:;1/4 cup butter;4 cloves garlic, crushed;2 cups panko bread crumbs;1 bunch fresh parsley, finely chopped;salt and freshly ground black pepper to taste;1 tablespoon olive oil",10
57,Goose Recipes,Super Crispy Roasted Goose,https://www.allrecipes.com/recipe/9318/super-crispy-roasted-goose/,1 h,3 h 30 m,1 d 5 h,Original recipe yields 12 servings,517  cals,31.4 ,17.7,37.6 ,153 ,418 ,"1 (10 pound) fresh goose;1 1/2 cups wild rice;5 cups cold water;1 tablespoon butter;1 onion, chopped;2 1/2 cups fresh sliced shiitake mushrooms;1 egg;1 tablespoon poultry seasoning;salt and freshly ground black pepper to taste;2/3 cup dry sherry;2 cups giblet gravy",7
58,Goose Recipes,Canada Goose in Sweet Chili Sauce,https://www.allrecipes.com/recipe/229862/canada-goose-in-sweet-chili-sauce/,15 m,10 m,25 m,Original recipe yields 4 servings,199  cals,16.1 ,8.5,5.9 ,18 ,184 ,"1/4 cup olive oil;1 small sweet onion, diced;2 teaspoons minced garlic;1 (8 ounce) skinless, boneless goose breast half, cut into 1/8-inch slices;salt and ground pepper to taste;1/4 cup sweet Thai chili sauce",3
59,Goose Recipes,Slow Cooker Barbecue Goose Sandwich ,https://www.allrecipes.com/recipe/25414/slow-cooker-barbecue-goose-sandwich/,5 m,6 h,6 h 5 m,Original recipe yields 3 servings (2 to 4 servings),190  cals,15.2 ,4.4,9 ,51 ,162 ,"2 tablespoons butter;1 clove garlic, minced;1 small yellow onion, sliced;1 goose breast;1 1/2 tablespoons Worcestershire sauce;2 cups chicken broth",2
60,Goose Recipes,Spicy Roast Goose with Apple Stuffing,https://www.allrecipes.com/recipe/181025/spicy-roast-goose-with-apple-stuffing/,45 m,2 h 15 m,3 h 45 m,Original recipe yields 12 servings,524  cals,34.3 ,13.1,39.4 ,142 ,110 ,"1 (12 pound) goose, thawed if purchased frozen;1/4 teaspoon ground allspice;1/2 teaspoon ground cinnamon;salt and black pepper to taste;8 apples, peeled, cored and sliced;1/2 cup Calvados (apple brandy);2 teaspoons ground cinnamon",7
61,Goose Recipes,Roast Goose with Stuffing,https://www.allrecipes.com/recipe/9241/roast-goose-with-stuffing/,30 m,5 h 10 m,5 h 40 m,Original recipe yields 6 servings (6 to 8 servings),1169  cals,67.9 ,63.3,74 ,254 ,880 ,"10 slices French bread, cut into cubes;1 cup dried currants;4 apples - peeled, cored and sliced;1 tablespoon dried thyme;4 tablespoons butter, melted;1 tablespoon vegetable oil;1 (10 pound) goose;1 onion, chopped;1 carrot, chopped;1 stalk celery, chopped;1 clove garlic, minced;1 bay leaf;3 whole cloves;1 sprig fresh thyme;1 sprig fresh marjoram;1/4 cup white wine;1 teaspoon tomato paste;1 (10.5 ounce) can condensed chicken broth;1 tablespoon cornstarch;1/4 cup water;salt to taste;ground black pepper to taste",5
62,Goose Recipes,Roast Goose with Wild Rice Stuffing,https://www.allrecipes.com/recipe/9317/roast-goose-with-wild-rice-stuffing/,,,,Original recipe yields 12 servings,589  cals,38.3 ,17.6,42.6 ,142 ,114 ,"4 cups cooked wild rice;2/3 cup chopped toasted hazelnuts;2 Granny Smith apples - peeled, cored and chopped;1/2 cup chopped onion;2 teaspoons ground savory;3 tablespoons chopped fresh parsley;1 (12 pound) fresh goose;4 cups water;salt to taste;1 1/2 tablespoons all-purpose flour;freshly ground black pepper",5
63,Goose Recipes,Goose and Kraut,https://www.allrecipes.com/recipe/31801/goose-and-kraut/,30 m,5 h,5 h 30 m,Original recipe yields 10 servings,1762  cals,150.9 ,24,73.4 ,358 ,1516 ,"1 (10 pound) whole, skinned goose;2 cups shredded potatoes;2 (32 ounce) jars sauerkraut with liquid;2 cups applesauce;1/4 cup brown sugar",3
64,Goose Recipes,Roast Goose with Port Gravy,https://www.allrecipes.com/recipe/9240/roast-goose-with-port-gravy/,,,,Original recipe yields 10 servings,676  cals,41.7 ,15.2,50.7 ,170 ,444 ,1 (12 pound) fresh goose;3 onions;2 stalks celery;4 slices French bread;2 carrots;1 cup boiling water;1 cup dry white wine;1/4 cup tawny port wine;1/3 cup all-purpose flour;3 cups chicken broth;salt to taste;ground black pepper to taste,6
65,Goose Recipes,Wild Goose Breasts with Orange Glaze,https://www.allrecipes.com/recipe/31971/wild-goose-breasts-with-orange-glaze/,10 m,30 m,40 m,Original recipe yields 4 servings,346  cals,22.8 ,7.3,26.8 ,94 ,298 ,"4 goose breasts;salt to taste;1 dash dry vermouth (optional);1 tablespoon grated orange zest;1 orange, juiced;1 teaspoon lemon juice;1 teaspoon brown sugar;1 clove garlic, minced;1 tablespoon soy sauce;1/2 teaspoon dry mustard;1/4 teaspoon caraway seeds",3
66,Goose Recipes,Slow Cooked Goose,https://www.allrecipes.com/recipe/229864/slow-cooked-goose/,20 m,6 h,6 h 20 m,Original recipe yields 6 servings,1362  cals,72 ,16.9,152 ,500 ,1367 ,"1 bunch celery, chopped;1 (12 ounce) package baby carrots, chopped;1 cup cream of celery soup;1 cup cream of chicken soup;1 cup cream of mushroom soup;1 cup cut-up mushrooms;8 fresh sage leaves;3 tablespoons fresh rosemary;2 tablespoons fresh thyme;2 (10 pound) goose, cut up",3
67,Goose Recipes,Rosemary Mushroom Goose Breast,https://www.allrecipes.com/recipe/32069/rosemary-mushroom-goose-breast/,25 m,30 m,4 h 55 m,Original recipe yields 4 servings,1347  cals,75.4 ,93.5,68.3 ,246 ,263 ,"3 tablespoons olive oil, divided;3 tablespoons minced garlic;1 cup red wine vinegar;4 goose breasts;1 1/4 cups milk;1/2 cup chopped onion;1/4 cup chopped carrot;1 cup sliced fresh mushrooms;salt and pepper to taste;1/4 cup all-purpose flour;1 tablespoon dried rosemary;2 cups uncooked white rice",5
68,Goose Recipes,Chef John's Roast Christmas Goose,https://www.allrecipes.com/recipe/222340/chef-johns-roast-christmas-goose/,10 m,3 h 30 m,3 h 40 m,Original recipe yields 8 servings,1107  cals,77.5 ,8.6,85.7 ,317 ,264 ,"1 whole smoked goose;3 cups water;1/2 cup red wine;1 whole star anise;1/4 cup aged balsamic vinegar;1/4 cup blackberry jam;1/2 teaspoon ground black pepper;salt to taste;2 tablespoons cold butter, cut into 1/2-inch cubes;salt and ground black pepper to taste",6
69,Goose Recipes,Smoked Citrus Goose Breast,https://www.allrecipes.com/recipe/155055/smoked-citrus-goose-breast/,15 m,30 m,3 h 45 m,Original recipe yields 8 servings,485  cals,31.6 ,22.6,26.6 ,94 ,776 ,"1/2 cup orange juice;1/3 cup olive oil;1/3 cup Dijon mustard;1/3 cup brown sugar;1/4 cup soy sauce;1/4 cup honey;1 tablespoon dried minced onion;1 teaspoon garlic powder;8 goose breast halves;1 cup hickory wood chips, soaked",3
70,Goose Recipes,Tender Goose Saute,https://www.allrecipes.com/recipe/58536/tender-goose-saute/,,,,,,,,,,,,0
71,Goose Recipes,Roasted Goose with Port Wine Cherry Sauce,https://www.allrecipes.com/recipe/213374/roasted-goose-with-port-wine-cherry-sauce/,15 m,3 h 15 m,3 h 30 m,Original recipe yields 6 servings (1 goose),887  cals,60.7 ,10.1,65.1 ,237 ,367 ,"1 (10 pound) whole goose;sea salt to taste;1/2 orange;1/2 lemon;1/2 Granny Smith apple;2 tablespoons goose fat;1 cup cherries, pitted and halved;1 cup port wine;1 1/2 teaspoons grated fresh ginger root;1/4 cup thinly sliced green onion;1 tablespoon white sugar;1 1/2 teaspoons soy sauce;1/2 cup chicken stock",4
72,Goose Recipes,Grilled Goose with Prune Stuffing and Gravy,https://www.allrecipes.com/recipe/9141/grilled-goose-with-prune-stuffing-and-gravy/,,,,Original recipe yields 8 servings,813  cals,43.7 ,45.8,52.8 ,175 ,1040 ,"1 (10 pound) whole goose;2 teaspoons kosher salt;1 teaspoon dried marjoram;8 ounces coarsely chopped prunes;1 cup white wine;2 cups diced apple without peel;1 1/2 cups lightly packed, fresh, grated rye bread;2 tablespoons raisins;1 tablespoon fresh lime juice;1 teaspoon white sugar;1/2 teaspoon salt;1/3 teaspoon ground cinnamon",4
73,Goose Recipes,Toasted French Bread with Blood Orange Coulis and Foie Gras,https://www.allrecipes.com/recipe/257713/toasted-french-bread-with-blood-orange-coulis-and-foie-gras/,10 m,15 m,30 m,Original recipe yields 1 servings (1 serving),572  cals,20.1 ,86.8,12.5 ,64 ,592 ,"2 blood oranges, zested and juiced;2 blood oranges, juiced;2 tablespoons white sugar;3 thin slices French baguette, toasted;1 1/2 ounces foie gras terrine",2
74,Goose Recipes,Slow Cooker Goose,https://www.allrecipes.com/recipe/229861/slow-cooker-goose/,10 m,8 h,8 h 10 m,Original recipe yields 7 servings (1 whole goose),721  cals,48.2 ,12.1,56.6 ,200 ,167 ,"1 (10 pound) goose, cut up;4 whole onions;water, to cover",2
75,Buffalo and Bison Recipes,Bison Stew,https://www.allrecipes.com/recipe/179348/bison-stew/,25 m,1 h 20 m,1 h 45 m,Original recipe yields 6 servings,276  cals,10.2 ,8.3,35.7 ,96 ,736 ,"2 tablespoons canola oil;2 pounds bison meat, cut into 1-inch cubes;1 tablespoon canola oil;1 cup minced yellow onion;1/2 cup minced celery;2 cloves garlic, minced;2 tablespoons flour;4 cups low-sodium chicken broth;1 cup water;2 tablespoons white wine;1 teaspoon salt (optional);1/2 teaspoon ground black pepper;3 whole cloves;1 (8 ounce) can tomato sauce;2 tablespoons chopped fresh parsley;1/4 teaspoon ground thyme",1
76,Buffalo and Bison Recipes,Colorado Buffalo Chili,https://www.allrecipes.com/recipe/154121/colorado-buffalo-chili/,30 m,8 h 10 m,8 h 40 m,Original recipe yields 6 servings,219  cals,2.8 ,29.8,22.3 ,39 ,725 ,"1 pound ground buffalo;1/2 teaspoon ground cumin;1 pinch cayenne pepper, or to taste;1 (10 ounce) can diced tomatoes with green chiles;1 (10.75 ounce) can tomato soup;1 (14.5 ounce) can kidney beans, drained;1 (15 ounce) can chili beans, drained;1/2 medium onion, chopped;1/2 teaspoon minced garlic;1 Anaheim chile pepper, chopped;1 poblano chile pepper, chopped;2 tablespoons chili powder;1 teaspoon red pepper flakes;1 1/2 teaspoons ground cumin;1/2 teaspoon cayenne pepper;salt and ground black pepper to taste",2
77,Buffalo and Bison Recipes,Blue Stuffed Buffalo Burger,https://www.allrecipes.com/recipe/154980/blue-stuffed-buffalo-burger/,15 m,10 m,25 m,Original recipe yields 8 servings (8 buffalo burgers),686  cals,25.3 ,78.4,38.8 ,70 ,1599 ,"2 pounds ground buffalo;2 teaspoons salt;ground black pepper to taste;1/2 cup crumbled blue cheese;8 whole wheat hamburger buns, split and toasted;1/2 cup mayonnaise;8 leaves Bibb lettuce;1/2 red onion, cut in 1/2-inch slices;8 slices tomato",3
78,Buffalo and Bison Recipes,Slow Cooker Buffalo Brisket,https://www.allrecipes.com/recipe/165831/slow-cooker-buffalo-brisket/,10 m,8 h,8 h 10 m,Original recipe yields 6 servings (1 - 3 pound brisket),216  cals,4.2 ,1.5,40.5 ,116 ,83 ,"1 teaspoon olive oil;1 (3 pound) buffalo brisket;1 small onion, chopped;2 teaspoons chopped garlic;1 teaspoon dried basil;salt and pepper to taste;2 cups chicken broth;1 cup water",2
79,Buffalo and Bison Recipes,Ellen's Buffalo Meatloaf,https://www.allrecipes.com/recipe/167087/ellens-buffalo-meatloaf/,10 m,1 h 30 m,1 h 50 m,Original recipe yields 4 servings (1 - 8x4 inch meatloaf),179  cals,3.7 ,12.6,23.8 ,105 ,955 ,"1 slice multigrain bread;1 pound ground buffalo meat;1 onion, diced;1 egg, lightly beaten;1 teaspoon mustard powder;3/4 cup canned diced tomatoes, drained;1 teaspoon salt;1 dash ground black pepper;1/3 cup ketchup",4
80,Buffalo and Bison Recipes,Paleo Chili,https://www.allrecipes.com/recipe/235014/paleo-chili/,15 m,35 m,50 m,Original recipe yields 4 servings,380  cals,17.2 ,26.4,33 ,90 ,1567 ,"1 dried chipotle pepper, stem removed;1 cup boiling water;1 1/2 teaspoons coconut oil;1 cup chopped yellow onion;1 cup chopped green bell pepper;1 cup chopped red bell pepper;4 garlic cloves, minced;1 pound ground bison;1/2 pound spicy ground pork sausage;1 tablespoon chili powder;1 tablespoon ground cumin;1 teaspoon dried oregano;1 teaspoon unsweetened cocoa powder;1 teaspoon Worcestershire sauce;1 (28 ounce) can crushed tomatoes;1 1/2 teaspoons kosher salt;1/2 teaspoon ground black pepper",4
81,Buffalo and Bison Recipes,Grilled Bison Burgers,https://www.allrecipes.com/recipe/238315/grilled-bison-burgers/,10 m,10 m,20 m,Original recipe yields 4 servings,392  cals,14.4 ,34.4,32.9 ,126 ,936 ,"1 pound ground bison;1/2 cup panko bread crumbs;1 egg;3 tablespoons Worcestershire sauce;4 dashes hot sauce (such as Tabasco®);1 pinch granulated garlic;1 pinch ground black pepper;olive oil cooking spray;4 slices American cheese;4 hamburger buns, split and toasted",4
82,Buffalo and Bison Recipes,West Texas-Style Buffalo Chili,https://www.allrecipes.com/recipe/31773/west-texas-style-buffalo-chili/,30 m,3 h 30 m,4 h,Original recipe yields 8 servings,407  cals,6.7 ,49,39.8 ,70 ,909 ,"1 (8 ounce) package dry black beans;1 (8 ounce) package dry kidney beans;1 tablespoon chili powder;1/2 teaspoon crushed red pepper flakes;salt and pepper to taste;1 jalapeno pepper, seeded and minced;2 tablespoons vegetable oil;1 large sweet onion, chopped;2 green bell peppers, chopped;2 zucchini, diced;3 (10 ounce) cans diced tomatoes with green chile peppers;1 (10 ounce) can tomato sauce;1/2 (16 ounce) jar hot chunky salsa;2 tablespoons chili sauce;2 pounds ground buffalo",4
83,Buffalo and Bison Recipes,Spicy Orange Bison Balls,https://www.allrecipes.com/recipe/219112/spicy-orange-bison-balls/,20 m,1 h 10 m,1 h 30 m,Original recipe yields 4 servings,308  cals,7.1 ,37.7,24.1 ,105 ,1000 ,"1 pound ground bison;2 cloves garlic, minced;1/2 cup plain breadcrumbs;1 egg, beaten;1/2 teaspoon Worcestershire sauce;1 teaspoon salt;1/2 teaspoon freshly ground black pepper;1 tablespoon vegetable oil;2 tablespoons Asian chile pepper sauce;1/2 cup orange marmalade;1 tablespoon soy sauce;1/4 cup rice vinegar;3 cups water",3
84,Buffalo and Bison Recipes,Glazed Brussels Sprouts with Bison Bacon,https://www.allrecipes.com/recipe/233868/glazed-brussels-sprouts-with-bison-bacon/,30 m,20 m,50 m,Original recipe yields 8 servings,108  cals,3.8 ,12.9,7.9 ,15 ,196 ,"8 slices bison bacon;2 pounds Brussels sprouts, trimmed and halved;1 tablespoon olive oil, or as needed;1 tablespoon butter;3 cloves garlic, minced;1/2 cup balsamic vinegar;1/2 teaspoon salt;1/8 teaspoon black pepper",4
85,Buffalo and Bison Recipes,Asian Noodle Bowl,https://www.allrecipes.com/recipe/233870/asian-noodle-bowl/,25 m,5 m,40 m,Original recipe yields 4 servings,,,,,,,"1 pound bison skirt steak or bison ribeye steak;2 tablespoons soy sauce;1 (14.5 ounce) can beef broth;2 cups water;6 ounces vermicelli rice noodles or angel hair pasta;3/4 cup purchased peanut sauce;2 cups bite-size broccoli florets;2 medium carrots, cut into thin bite-size strips;1/4 cup chopped peanuts;2 sliced green onions;2 tablespoons chopped fresh cilantro (optional);Asian chili sauce (Sriracha sauce) (optional);Soy sauce (optional)",3
86,Buffalo and Bison Recipes,Mexican Bison Bake with Cilantro-Lime Cream,https://www.allrecipes.com/recipe/233863/mexican-bison-bake-with-cilantro-lime-cream/,20 m,35 m,55 m,Original recipe yields 6 servings,375  cals,11.2 ,41.5,26.4 ,60 ,687 ,"6 ounces dried penne pasta;1 pound ground bison;2 cloves garlic, minced;1 (15 ounce) can black beans, rinsed and drained;1 (14.5 ounce) can diced tomatoes, undrained;3/4 cup salsa;1 teaspoon dried oregano;1 teaspoon ground cumin;1 teaspoon chili powder;1/2 cup crushed tortilla chips (optional);1/2 cup shredded Cheddar cheese;1 tablespoon sliced green onion;Cilantro-Lime Cream:;2/3 cup sour cream;3 tablespoons sliced green onions;1 tablespoon chopped fresh cilantro;1/2 teaspoon finely shredded lime zest",5
87,Buffalo and Bison Recipes,Hearty Cranberry-Bison Stew,https://www.allrecipes.com/recipe/233873/hearty-cranberry-bison-stew/,30 m,2 h,2 h 30 m,Original recipe yields 8 servings,259  cals,7.3 ,24.6,23.1 ,58 ,693 ,"1/2 cup all-purpose flour;2 pounds bison chuck roast, cut into 3/4-inch cubes, or bison stew meat;3 tablespoons vegetable oil;2 (14.5 ounce) cans beef broth;2 cups cranberry juice or cranberry juice cocktail;1 1/2 cups fresh cranberries, rinsed;1/2 cup chopped onion;1 teaspoon dried thyme;1 teaspoon dried marjoram;1 tablespoon sugar;1 teaspoon salt;1/2 teaspoon black pepper;2 cups frozen cut green beans;1 1/2 cups chopped carrots;1 cup sliced celery",2
88,Buffalo and Bison Recipes,Sizzling Bison Steak Stir-Fry,https://www.allrecipes.com/recipe/233871/sizzling-bison-steak-stir-fry/,20 m,10 m,1 h,Original recipe yields 4 servings,370  cals,7.4 ,43.6,32.3 ,65 ,1492 ,"2 (9 ounce) bison ribeye steaks;1 1/4 cups reduced-sodium beef broth;1/2 cup teriyaki sauce;2 tablespoons cornstarch;1 teaspoon grated fresh ginger;1/4 teaspoon crushed red pepper, or to taste;1 tablespoon sesame oil;2 cups broccoli florets;1 cup sliced carrots;1 cup chopped red or green bell pepper;1 cup sliced fresh mushrooms;1 (8 ounce) can bamboo shoots, drained;Hot cooked brown rice;Crushed red pepper (optional);Toasted sesame seeds (optional)",4
89,Buffalo and Bison Recipes,Stuffed Bison Burgers with Caramelized Figs and Shallots,https://www.allrecipes.com/recipe/233874/stuffed-bison-burgers-with-caramelized-figs-and-shallots/,30 m,27 m,1 h 12 m,Original recipe yields 4 servings,615  cals,20.7 ,51.4,55.6 ,210 ,823 ,"1 cup pomegranate juice or cranberry juice;1/2 cup chopped dried figs, stems removed;2 tablespoons butter;1/2 cup thinly sliced shallots;1 teaspoon honey;1 tablespoon chopped fresh thyme;1 egg, lightly beaten;2 pounds ground bison;1/4 cup soft bread crumbs;2 tablespoons Worcestershire sauce;2 tablespoons milk;2 cloves garlic, minced;1/2 teaspoon salt;1/4 teaspoon freshly ground black pepper;4 slices Gruyere cheese;4 slices toasted French bread",4
90,Buffalo and Bison Recipes,Bacon-Wrapped Buffalo Meatloaf,https://www.allrecipes.com/recipe/241796/bacon-wrapped-buffalo-meatloaf/,40 m,1 h 10 m,2 h,Original recipe yields 6 servings,348  cals,13.6 ,19.3,35.8 ,135 ,1239 ,"Meatloaf:;2 tablespoons butter;2 slices bacon, chopped;1/2 yellow onion, chopped;1 carrot, cubed;1 red bell pepper, chopped;1 fresh poblano pepper, chopped (optional);4 button mushrooms, chopped;3 cloves garlic;1/4 teaspoon dried rosemary;2 cups fresh bread crumbs;1/4 cup milk;1 large egg;2 teaspoons kosher salt, or to taste;1 teaspoon Worcestershire sauce;1 teaspoon freshly ground black pepper;1 pinch cayenne pepper;2 pounds ground buffalo;7 slices thick-cut bacon, or more as needed;Glaze:;2 tablespoons rice vinegar (optional);2 tablespoons brown sugar (optional);1 tablespoon Dijon mustard (optional)",7
91,Buffalo and Bison Recipes,Smoky Bison Burger,https://www.allrecipes.com/recipe/256912/smoky-bison-burger/,15 m,10 m,25 m,Original recipe yields 6 servings,350  cals,10.3 ,47.3,21.3 ,39 ,1443 ,"8 Ball Park® Hamburger Buns;2 tablespoons extra virgin olive oil;Burgers:;2 pounds ground bison;1 teaspoon kosher salt;1 teaspoon sweet paprika;1 teaspoon garlic granules;1 teaspoon onion powder;1 teaspoon ground black pepper;1 tablespoon extra-virgin olive oil , divided;Smoky BBQ Sauce:;1 cup ketchup;1 tablespoon molasses;1 tablespoon apple cider vinegar;1 tablespoon Worcestershire sauce;2 teaspoons ground chipotle pepper, or more to taste;1 teaspoon garlic granules;1 teaspoon onion powder;1 teaspoon kosher salt;1 teaspoon ground cumin;1/2 teaspoon dry mustard;Thick-cut dill pickle slices;Hamburger trimmings, such as lettuce, tomato, onion, mustard, if desired",9
92,Buffalo and Bison Recipes,Risotto with Asparagus and Bison Bacon,https://www.allrecipes.com/recipe/233883/risotto-with-asparagus-and-bison-bacon/,15 m,35 m,55 m,Original recipe yields 8 servings,237  cals,5.3 ,35.2,11.5 ,25 ,579 ,"1 pound asparagus spears, trimmed;1 tablespoon olive oil;1 tablespoon butter;1 cup chopped onion;1 1/3 cups uncooked Arborio or long-grain  rice;4 cups chicken broth;1/4 teaspoon black pepper;8 ounces bison bacon;1/2 cup freshly grated Parmesan cheese",4
93,Buffalo and Bison Recipes,Bison Fajitas with Guacamole Salad,https://www.allrecipes.com/recipe/233884/bison-fajitas-with-guacamole-salad/,30 m,12 m,2 h 42 m,Original recipe yields 6 servings,456  cals,23.5 ,43.9,20.9 ,39 ,518 ,"1 pound bison flank steak;1 1/2 teaspoons fajita seasoning;2 tablespoons vegetable oil;2 cloves garlic, minced;1 fresh jalapeno pepper, seeded and chopped;1 large onion, thinly sliced;1 large green bell pepper, thinly sliced;1 large red or yellow bell pepper, thinly sliced;6 (8 inch) flour tortillas, warmed;Salsa;Sour cream;Lime wedges;Guacamole Salad:;2 Roma tomatoes, seeded and chopped;3 tablespoons sliced green onions;1 fresh jalapeno pepper, seeded and chopped;2 cloves garlic, minced;1/2 teaspoon salt;1/4 teaspoon black pepper;2 large ripe avocados, halved, seeded, peeled, and coarsely mashed;Shredded romaine lettuce",5
94,Buffalo and Bison Recipes,Buffalo Veggie Quinoa Meatloaf,https://www.allrecipes.com/recipe/240796/buffalo-veggie-quinoa-meatloaf/,15 m,1 h 20 m,1 h 35 m,Original recipe yields 4 servings (1 loaf),265  cals,8.1 ,22.4,25.4 ,136 ,1103 ,"1/2 cup water;1/4 cup quinoa;1 tablespoon olive oil, or as needed;1 small sweet yellow onion, chopped;1 sweet potato, chopped;1 cup chopped kale, or more to taste;1/2 red bell pepper, chopped, or more to taste;1 pound ground buffalo meat;2 eggs;1 tablespoon Worcestershire sauce, or more to taste;1 tablespoon minced garlic, or more to taste;1 tablespoon ketchup, or more to taste;1 1/2 teaspoons salt;1 teaspoon ground black pepper;1 pinch dried oregano, or more to taste;1 pinch dried basil, or more to taste;1 pinch dried thyme, or more to taste;1 tablespoon barbeque sauce, or to taste",5
95,Buffalo and Bison Recipes,Asian Bison Short Ribs,https://www.allrecipes.com/recipe/233880/asian-bison-short-ribs/,20 m,11 h,11 h 20 m,Original recipe yields 6 servings,,,,,,,"2 cups chopped onions;1 cup sliced carrots;1/3 cup all-purpose flour;1/2 teaspoon salt;1/4 teaspoon black pepper;4 pounds bison short ribs;1 tablespoon toasted sesame oil, or more to taste;1 cup beef broth;1/2 cup orange juice;1/4 cup soy sauce;3 tablespoons packed brown sugar;4 cloves garlic, minced;1/4 teaspoon cayenne pepper;2 tablespoons cornstarch;Salt and black pepper;Hot cooked rice;Chopped fresh cilantro",5
96,Rabbit Recipes,Maltese Rabbit Stew,https://www.allrecipes.com/recipe/178512/maltese-rabbit-stew/,30 m,1 h 20 m,1 h 50 m,Original recipe yields 4 servings,924  cals,32.2 ,77.1,74.5 ,183 ,459 ,"1/4 cup oil;1 (3 pound) rabbit, cleaned and cut into pieces;1 large onion, chopped;3 cloves garlic, chopped;1/2 cup red wine;1 bay leaf;1 cube beef bouillon;1/4 teaspoon ground nutmeg;2 tablespoons tomato paste;1/4 teaspoon white sugar;salt and pepper to taste;4 large potatoes, peeled and quartered;2 carrots, chopped;1/2 cup peas",1
97,Rabbit Recipes,Braised Rabbit with Mushroom Sauce,https://www.allrecipes.com/recipe/136629/braised-rabbit-with-mushroom-sauce/,10 m,1 h 40 m,1 h 50 m,Original recipe yields 6 servings,603  cals,22.2 ,50.9,48.8 ,122 ,1033 ,"1/4 cup all-purpose flour;1 teaspoon salt;1/2 teaspoon ground black pepper;1/4 teaspoon garlic powder;3 tablespoons vegetable oil;1 (3 pound) dressed rabbit, cut up;1 (10.75 ounce) can condensed cream of mushroom soup;1 (8 ounce) can sliced mushrooms, drained;2 cloves garlic, minced;1 teaspoon Italian seasoning;1 cup water;1 1/2 cups baby carrots;6 potatoes, peeled and cut into 3/4 inch chunks",4
98,Rabbit Recipes,Herb and Beer Braised Rabbit,https://www.allrecipes.com/recipe/111578/herb-and-beer-braised-rabbit/,40 m,50 m,1 h 30 m,Original recipe yields 6 servings,528  cals,23.6 ,23.1,49.6 ,133 ,740 ,"1/2 cup all-purpose flour;1/2 teaspoon salt;1/4 teaspoon pepper;1 (3 pound) rabbit meat, cleaned and cut into pieces;3 tablespoons extra-virgin olive oil;2 cups thinly sliced onions;1 1/2 pounds mushrooms, thinly sliced;2 tablespoons chopped garlic;1 tablespoon chopped fresh thyme;1 tablespoon chopped fresh basil;1 tablespoon chopped fresh rosemary;2 bay leaves;2 cups amber beer;1 quart chicken stock;3 tablespoons all-purpose flour;2 tablespoons softened butter;1 tablespoon minced fresh parsley",4
99,Rabbit Recipes,Hasenpfeffer (Rabbit Stew),https://www.allrecipes.com/recipe/25843/hasenpfeffer-rabbit-stew/,30 m,1 h 30 m,2 h,Original recipe yields 4 servings,767  cals,33.3 ,21.9,79.1 ,300 ,894 ,"3 pounds rabbit meat, cleaned and cut into pieces;1/2 teaspoon salt;1/3 cup all-purpose flour;1/2 pound bacon, diced;1/2 cup finely chopped shallots;1 clove garlic, finely chopped;1 cup dry red wine;1 cup water;1 tablespoon chicken bouillon granules;1 tablespoon currant jelly;10 black peppercorns, crushed;1 bay leaf;1/4 teaspoon dried rosemary, crushed;2 teaspoons lemon juice;3 tablespoons water;2 tablespoons all-purpose flour;1/8 teaspoon dried thyme, crushed",4
100,Rabbit Recipes,Rabbit Stew with Coconut Cream,https://www.allrecipes.com/recipe/84175/rabbit-stew-with-coconut-cream/,10 m,2 h,2 h 25 m,Original recipe yields 4 servings,460  cals,26.2 ,9.8,44.8 ,122 ,940 ,"1/4 cup oil for frying;1 (2 pound) rabbit, cleaned and cut into pieces;1 large onion, chopped;2 cloves garlic, chopped;1 green bell pepper, seeded and sliced into strips;1 red bell pepper, seeded and sliced into strips;1 bird's eye chile, seeded and minced;1 large tomatoes - peeled, seeded and chopped;1 3/4 cups chicken stock;1 teaspoon salt;1 teaspoon ground black pepper;2/3 cup cream of coconut",3
101,Rabbit Recipes,Rabbit with Mustard,https://www.allrecipes.com/recipe/32049/rabbit-with-mustard/,15 m,1 h,1 h 15 m,Original recipe yields 4 servings,570  cals,29.7 ,13.8,48.9 ,139 ,347 ,"1 (2 pound) rabbit, cleaned and cut into pieces;salt and pepper to taste;3 tablespoons prepared mustard;3 tablespoons vegetable oil;1 cup white wine;4 small onions;2 slices bacon, cut into 1/2 inch pieces;1 orange",3
