,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
52,BBQ & Grilled Seafood,Slammin' Salmon,https://www.allrecipes.com/recipe/137414/slammin-salmon/,10 m,8 m,2 h 18 m,Original recipe yields 4 servings,664  cals,50.4 ,11.2,40.9 ,112 ,1599 ,"1/4 cup balsamic vinegar;1/4 cup lemon juice;1/4 cup soy sauce;1 teaspoon salt;1 tablespoon brown sugar;1 1/2 teaspoons ground ginger;1 teaspoon paprika;1 teaspoon black pepper;1 teaspoon crushed red pepper flakes;4 cloves garlic, minced;1/4 cup chopped green onions;1 teaspoon sesame oil;1/2 cup peanut oil;8 (4 ounce) skinless, boneless salmon fillets",4
53,BBQ & Grilled Seafood,Grilled Rock Lobster Tails,https://www.allrecipes.com/recipe/36996/grilled-rock-lobster-tails/,15 m,12 m,27 m,Original recipe yields 2 servings,742  cals,60.9 ,4.3,44.3 ,169 ,2036 ,1 tablespoon lemon juice;1/2 cup olive oil;1 teaspoon salt;1 teaspoon paprika;1/8 teaspoon white pepper;1/8 teaspoon garlic powder;2 (10 ounce) rock lobster tails,3
54,BBQ & Grilled Seafood,Honey-Ginger Grilled Salmon,https://www.allrecipes.com/recipe/29460/honey-ginger-grilled-salmon/,10 m,15 m,40 m,Original recipe yields 4 servings,373  cals,14.5 ,22.3,37.6 ,114 ,1291 ,"1 teaspoon ground ginger;1 teaspoon garlic powder;1/3 cup soy sauce;1/3 cup orange juice;1/4 cup honey;1 green onion, chopped;1 (1 1/2-pound) salmon fillet",3
55,BBQ & Grilled Seafood,Grilled Salmon II,https://www.allrecipes.com/recipe/12725/grilled-salmon-ii/,10 m,20 m,6 h 30 m,Original recipe yields 6 servings (4 servings),233  cals,17.6 ,2.9,15.3 ,44 ,395 ,"4 (4 ounce) fillets salmon;1/4 cup peanut oil;2 tablespoons soy sauce;2 tablespoons balsamic vinegar;2 tablespoons thinly sliced green onion;1 1/2 teaspoons brown sugar;1 clove garlic, minced;3/4 teaspoon ground ginger;1/2 teaspoon crushed red pepper flakes;1/2 teaspoon sesame oil;1/8 teaspoon salt",3
56,Healthy Seafood Main Dishes,Garlic Shrimp Linguine,https://www.allrecipes.com/recipe/17048/garlic-shrimp-linguine/,10 m,20 m,30 m,Original recipe yields 8 servings,287  cals,4.9 ,42.3,17.6 ,77 ,126 ,"1 pound uncooked linguine;1 tablespoon butter;3 tablespoons white wine;2 teaspoons grated Parmesan cheese;3 cloves garlic, minced;1 teaspoon chopped fresh parsley;1 pinch salt and pepper to taste;1 pound medium shrimp, peeled and deveined",4
57,Healthy Seafood Main Dishes,Szechwan Shrimp,https://www.allrecipes.com/recipe/86230/szechwan-shrimp/,10 m,10 m,20 m,Original recipe yields 4 servings,142  cals,4.4 ,6.7,18.3 ,164 ,500 ,"4 tablespoons water;2 tablespoons ketchup;1 tablespoon soy sauce;2 teaspoons cornstarch;1 teaspoon honey;1/2 teaspoon crushed red pepper;1/4 teaspoon ground ginger;1 tablespoon vegetable oil;1/4 cup sliced green onions;4 cloves garlic, minced;12 ounces cooked shrimp, tails removed",2
58,Healthy Seafood Main Dishes,Lemony Steamed Fish,https://www.allrecipes.com/recipe/12768/lemony-steamed-fish/,15 m,30 m,45 m,Original recipe yields 6 servings,142  cals,1.1 ,1.9,29.7 ,61 ,184 ,"6 (6 ounce) halibut fillets;1 tablespoon dried dill weed;1 tablespoon onion powder;2 teaspoons dried parsley;1/4 teaspoon paprika;1 pinch seasoned salt, or more to taste;1 pinch lemon pepper;1 pinch garlic powder;2 tablespoons lemon juice",4
59,Healthy Seafood Main Dishes,Salmon with Fruit Salsa,https://www.allrecipes.com/recipe/50743/salmon-with-fruit-salsa/,15 m,40 m,55 m,Original recipe yields 4 servings,216  cals,7 ,15.7,25.9 ,50 ,198 ,"1 pound salmon steaks;1 lemon, juiced;1 tablespoon chopped fresh rosemary;salt and pepper to taste;1 lemon, sliced;1/3 cup water;1/4 cup diced fresh pineapple;1/4 cup minced onion;3 cloves garlic, minced;2 fresh jalapeno peppers, diced;1 tomato, diced;1/2 cup pineapple juice;1/4 cup diced red bell pepper;1/4 cup diced yellow bell pepper",4
60,Healthy Seafood Main Dishes,Baked Halibut Steaks,https://www.allrecipes.com/recipe/43719/baked-halibut-steaks/,15 m,15 m,30 m,Original recipe yields 4 servings,259  cals,8 ,6.7,38.5 ,66 ,385 ,"1 teaspoon olive oil;1 cup diced zucchini;1/2 cup minced onion;1 clove garlic, peeled and minced;2 cups diced fresh tomatoes;2 tablespoons chopped fresh basil;1/4 teaspoon salt;1/4 teaspoon ground black pepper;4 (6 ounce) halibut steaks;1/3 cup crumbled feta cheese",4
61,Healthy Seafood Main Dishes,Mainely Fish,https://www.allrecipes.com/recipe/21449/mainely-fish/,30 m,20 m,50 m,Original recipe yields 6 servings,226  cals,14.4 ,7.1,17.3 ,48 ,277 ,"6 (3 ounce) fillets haddock;salt and pepper to taste;4 roma (plum) tomatoes, thinly sliced;1 red bell pepper, thinly sliced;1 yellow bell pepper, thinly sliced;1 small onion, thinly sliced;5 tablespoons capers;8 tablespoons chopped fresh parsley;6 tablespoons fresh lemon juice;6 tablespoons extra virgin olive oil",5
62,Healthy Seafood Main Dishes,Grilled Tuna Teriyaki,https://www.allrecipes.com/recipe/14502/grilled-tuna-teriyaki/,15 m,10 m,55 m,Original recipe yields 4 servings,227  cals,5.1 ,1.5,40.4 ,77 ,329 ,"2 tablespoons light soy sauce;1 tablespoon Chinese rice wine;1 tablespoon minced fresh ginger root;1 large clove garlic, minced;4 (6 ounce) tuna steaks (about 3/4 inch thick);1 tablespoon vegetable oil",4
63,Healthy Seafood Main Dishes,Penne with Shrimp,https://www.allrecipes.com/recipe/86775/penne-with-shrimp/,10 m,25 m,35 m,Original recipe yields 8 servings,385  cals,8.5 ,48.5,24.5 ,95 ,399 ,"1 (16 ounce) package penne pasta;2 tablespoons olive oil;1/4 cup chopped red onion;1 tablespoon chopped garlic;1/4 cup white wine;2 (14.5 ounce) cans diced tomatoes;1 pound shrimp, peeled and deveined;1 cup grated Parmesan cheese",3
64,Healthy Seafood Main Dishes,Anaheim Fish Tacos,https://www.allrecipes.com/recipe/53604/anaheim-fish-tacos/,15 m,30 m,45 m,Original recipe yields 6 servings,273  cals,5.1 ,29.9,27.7 ,36 ,286 ,"1 teaspoon vegetable oil;1 Anaheim chile pepper, chopped;1 leek, chopped;2 cloves garlic, crushed;salt and pepper to taste;1 cup chicken broth;2 large tomatoes, diced;1/2 teaspoon ground cumin;1 1/2 pounds halibut fillets;1 lime;12 corn tortillas",2
65,Healthy Seafood Main Dishes,Maple Salmon,https://www.allrecipes.com/recipe/51283/maple-salmon/,10 m,20 m,1 h,Original recipe yields 4 servings,265  cals,12.4 ,14.1,23.2 ,67 ,633 ,"1/4 cup maple syrup;2 tablespoons soy sauce;1 clove garlic, minced;1/4 teaspoon garlic salt;1/8 teaspoon ground black pepper;1 pound salmon",4
66,Healthy Seafood Main Dishes,Ginger Glazed Mahi Mahi,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,5 m,12 m,37 m,Original recipe yields 4 servings,259  cals,7 ,16,32.4 ,124 ,830 ,"3 tablespoons honey;3 tablespoons soy sauce;3 tablespoons balsamic vinegar;1 teaspoon grated fresh ginger root;1 clove garlic, crushed or to taste;2 teaspoons olive oil;4 (6 ounce) mahi mahi fillets;salt and pepper to taste;1 tablespoon vegetable oil",3
67,Healthy Seafood Main Dishes,Fish Tacos,https://www.allrecipes.com/recipe/53729/fish-tacos/,40 m,20 m,1 h,Original recipe yields 8 servings,409  cals,18.8 ,43,17.3 ,54 ,407 ,"1 cup all-purpose flour;2 tablespoons cornstarch;1 teaspoon baking powder;1/2 teaspoon salt;1 egg;1 cup beer;1/2 cup plain yogurt;1/2 cup mayonnaise;1 lime, juiced;1 jalapeno pepper, minced;1 teaspoon minced capers;1/2 teaspoon dried oregano;1/2 teaspoon ground cumin;1/2 teaspoon dried dill weed;1 teaspoon ground cayenne pepper;1 quart oil for frying;1 pound cod fillets, cut into 2 to 3 ounce portions;1 (12 ounce) package corn tortillas;1/2 medium head cabbage, finely shredded",4
68,Healthy Seafood Main Dishes,Easy Baked Tilapia,https://www.allrecipes.com/recipe/70163/easy-baked-tilapia/,5 m,30 m,35 m,Original recipe yields 4 servings,172  cals,3.6 ,7.3,24.8 ,46 ,354 ,"4 (4 ounce) fillets tilapia;2 teaspoons butter;1/4 teaspoon Old Bay Seasoning TM, or to taste;1/2 teaspoon garlic salt, or to taste;1 lemon, sliced;1 (16 ounce) package frozen cauliflower with broccoli and red pepper",3
69,Healthy Seafood Main Dishes,Grilled Fish Tacos with Chipotle-Lime Dressing,https://www.allrecipes.com/recipe/142614/grilled-fish-tacos-with-chipotle-lime-dressing/,35 m,9 m,6 h 44 m,Original recipe yields 6 servings,416  cals,19.2 ,38.5,22.6 ,43 ,644 ,"Marinade;1/4 cup extra virgin olive oil;2 tablespoons distilled white vinegar;2 tablespoons fresh lime juice;2 teaspoons lime zest;1 1/2 teaspoons honey;2 cloves garlic, minced;1/2 teaspoon cumin;1/2 teaspoon chili powder;1 teaspoon seafood seasoning, such as Old Bay™;1/2 teaspoon ground black pepper;1 teaspoon hot pepper sauce, or to taste;1 pound tilapia fillets, cut into chunks;Dressing;1 (8 ounce) container light sour cream;1/2 cup adobo sauce from chipotle peppers;2 tablespoons fresh lime juice;2 teaspoons lime zest;1/4 teaspoon cumin;1/4 teaspoon chili powder;1/2 teaspoon seafood seasoning, such as Old Bay™;salt and pepper to taste;Toppings;1 (10 ounce) package tortillas;3 ripe tomatoes, seeded and diced;1 bunch cilantro, chopped;1 small head cabbage, cored and shredded;2 limes, cut in wedges",5
70,Healthy Seafood Main Dishes,Fiery Fish Tacos with Crunchy Corn Salsa,https://www.allrecipes.com/recipe/74337/fiery-fish-tacos-with-crunchy-corn-salsa/,30 m,10 m,40 m,Original recipe yields 6 servings,351  cals,9.6 ,40.3,28.7 ,43 ,2416 ,"2 cups cooked corn kernels;1/2 cup diced red onion;1 cup peeled, diced jicama;1/2 cup diced red bell pepper;1 cup fresh cilantro leaves, chopped;1 lime, juiced and zested;2 tablespoons cayenne pepper, or to taste;1 tablespoon ground black pepper;2 tablespoons salt, or to taste;6 (4 ounce) fillets tilapia;2 tablespoons olive oil;12 corn tortillas, warmed;2 tablespoons sour cream, or to taste",5
71,Healthy Seafood Main Dishes,Fra Diavolo Sauce With Pasta,https://www.allrecipes.com/recipe/11789/fra-diavolo-sauce-with-pasta/,20 m,40 m,1 h,Original recipe yields 8 servings,335  cals,8.9 ,46.3,18.7 ,52 ,655 ,"4 tablespoons olive oil, divided;6 cloves garlic, crushed;3 cups whole peeled tomatoes with liquid, chopped;1 1/2 teaspoons salt;1 teaspoon crushed red pepper flakes;1 (16 ounce) package linguine pasta;8 ounces small shrimp, peeled and deveined;8 ounces bay scallops;1 tablespoon chopped fresh parsley",3
72,Healthy Seafood Main Dishes,Cod with Italian Crumb Topping,https://www.allrecipes.com/recipe/21256/cod-with-italian-crumb-topping/,15 m,10 m,25 m,Original recipe yields 4 servings,131  cals,2.9 ,7,18.1 ,39 ,148 ,"1/4 cup fine dry bread crumbs;2 tablespoons grated Parmesan cheese;1 tablespoon cornmeal;1 teaspoon olive oil;1/2 teaspoon Italian seasoning;1/8 teaspoon garlic powder;1/8 teaspoon ground black pepper;4 (3 ounce) fillets cod fillets;1 egg white, lightly beaten",4
73,Healthy Seafood Main Dishes,Healthier Broiled Tilapia Parmesan,https://www.allrecipes.com/recipe/222134/healthier-broiled-tilapia-parmesan/,5 m,10 m,15 m,Original recipe yields 8 servings,180  cals,7.7 ,1.1,25.3 ,56 ,231 ,"1/2 cup Parmesan cheese;1/8 cup butter, softened;3 tablespoons light mayonnaise;2 tablespoons fresh lemon juice;1/4 teaspoon dried basil;1/4 teaspoon ground black pepper;1/8 teaspoon onion powder;1/8 teaspoon celery salt;2 pounds tilapia fillets",3
74,Healthy Seafood Main Dishes,Asian Tuna Patties,https://www.allrecipes.com/recipe/44816/asian-tuna-patties/,15 m,20 m,35 m,Original recipe yields 6 servings,214  cals,7.5 ,21.1,15 ,44 ,427 ,"2 (5 ounce) cans tuna, drained and flaked;1 egg, beaten;3/4 cup dry bread crumbs;3 green onions, minced;1 clove garlic, peeled and minced;1 tablespoon soy sauce;1 tablespoon teriyaki sauce;1 tablespoon ketchup;1 teaspoon sesame oil;1 teaspoon black pepper;1/2 cup cornmeal;2 tablespoons vegetable oil",2
75,Healthy Seafood Main Dishes,"Pasta with Scallops, Zucchini, and Tomatoes",https://www.allrecipes.com/recipe/12043/pasta-with-scallops-zucchini-and-tomatoes/,15 m,15 m,30 m,Original recipe yields 8 servings,335  cals,9.1 ,46.1,18.7 ,20 ,266 ,"1 pound dry fettuccine pasta;1/4 cup olive oil;3 cloves garlic, minced;2 zucchinis, diced;1/2 teaspoon salt;1/2 teaspoon crushed red pepper flakes;1 cup chopped fresh basil;4 roma (plum) tomatoes, chopped;1 pound bay scallops;2 tablespoons grated Parmesan cheese",3
76,Healthy Seafood Main Dishes,Spicy Tuna Fish Cakes,https://www.allrecipes.com/recipe/215012/spicy-tuna-fish-cakes/,20 m,30 m,50 m,Original recipe yields 4 servings,237  cals,5.6 ,20.7,25.2 ,72 ,210 ,"1 large potato, peeled and cubed;4 (3 ounce) cans tuna, drained;1 egg;1/4 cup chopped onion;1 tablespoon Dijon mustard;1 tablespoon dry breadcrumbs, or as needed;1 1/2 teaspoons garlic powder;1 teaspoon Italian seasoning;1/4 teaspoon cayenne pepper;salt and ground black pepper to taste;1 tablespoon olive oil",3
77,Healthy Seafood Main Dishes,Thai Spiced Barbecue Shrimp,https://www.allrecipes.com/recipe/87163/thai-spiced-barbecue-shrimp/,1 h,6 m,1 h 6 m,Original recipe yields 8 servings,73  cals,1 ,3.6,11.7 ,86 ,268 ,"3 tablespoons fresh lemon juice;1 tablespoon soy sauce;1 tablespoon Dijon mustard;2 cloves garlic, minced;1 tablespoon brown sugar;2 teaspoons curry paste;1 pound medium shrimp - peeled and deveined",3
78,Healthy Seafood Main Dishes,Pan Seared Red Snapper,https://www.allrecipes.com/recipe/36124/pan-seared-red-snapper/,10 m,10 m,20 m,Original recipe yields 2 servings,224  cals,8.5 ,16.5,24 ,41 ,139 ,"2 (4 ounce) fillets red snapper;1 tablespoon olive oil;1 lemon, juiced;2 tablespoons rice wine vinegar;1 teaspoon Dijon mustard;1 tablespoon honey;1/4 cup chopped green onions;1 teaspoon ground ginger",2
79,Healthy Seafood Main Dishes,Grilled Cilantro Salmon,https://www.allrecipes.com/recipe/85158/grilled-cilantro-salmon/,15 m,20 m,45 m,Original recipe yields 6 servings (6 Servings),459  cals,4.5 ,94.3,17 ,34 ,41 ,"1 bunch cilantro leaves, chopped;2 cloves garlic, chopped;2 cups honey;juice from one lime;4 salmon steaks;salt and pepper to taste",4
80,Healthy Seafood Main Dishes,Lemon-Orange Orange Roughy,https://www.allrecipes.com/recipe/40061/lemon-orange-orange-roughy/,15 m,5 m,20 m,Original recipe yields 4 servings,140  cals,4.3 ,7.9,19.1 ,67 ,139 ,"1 tablespoon olive oil;4 (4 ounce) fillets orange roughy;1 orange, juiced;1 lemon, juiced;1/2 teaspoon lemon pepper",1
81,Healthy Seafood Main Dishes,Italian Style Flounder,https://www.allrecipes.com/recipe/42931/italian-style-flounder/,,,,,,,,,,,,0
82,Seafood Main Dishes,Grilled Marinated Shrimp,https://www.allrecipes.com/recipe/19484/grilled-marinated-shrimp/,30 m,10 m,2 h 40 m,Original recipe yields 6 servings,447  cals,37.5 ,3.7,25.3 ,230 ,800 ,"1 cup olive oil;1/4 cup chopped fresh parsley;1 lemon, juiced;2 tablespoons hot pepper sauce;3 cloves garlic, minced;1 tablespoon tomato paste;2 teaspoons dried oregano;1 teaspoon salt;1 teaspoon ground black pepper;2 pounds large shrimp, peeled and deveined with tails attached;skewers",3
83,Seafood Main Dishes,Grilled Tilapia with Mango Salsa,https://www.allrecipes.com/recipe/166771/grilled-tilapia-with-mango-salsa/,45 m,10 m,1 h 55 m,Original recipe yields 2 servings,634  cals,40.2 ,33.4,36.3 ,62 ,697 ,"1/3 cup extra-virgin olive oil;1 tablespoon lemon juice;1 tablespoon minced fresh parsley;1 clove garlic, minced;1 teaspoon dried basil;1 teaspoon ground black pepper;1/2 teaspoon salt;2 (6 ounce) tilapia fillets;1 large ripe mango, peeled, pitted and diced;1/2 red bell pepper, diced;2 tablespoons minced red onion;1 tablespoon chopped fresh cilantro;1 jalapeno pepper, seeded and minced;2 tablespoons lime juice;1 tablespoon lemon juice;salt and pepper to taste",4
84,Seafood Main Dishes,Baked Salmon Fillets Dijon,https://www.allrecipes.com/recipe/22538/baked-salmon-fillets-dijon/,10 m,15 m,25 m,Original recipe yields 4 servings,331  cals,21.5 ,7.5,25 ,106 ,552 ,"4 (4 ounce) fillets salmon;3 tablespoons prepared Dijon-style mustard;salt and pepper to taste;1/4 cup Italian-style dry bread crumbs;1/4 cup butter, melted",3
85,Seafood Main Dishes,Quick and Easy Tuna Casserole,https://www.allrecipes.com/recipe/16964/quick-and-easy-tuna-casserole/,5 m,25 m,30 m,Original recipe yields 5 servings (5 to 7 servings),662  cals,24.2 ,71.8,38.4 ,112 ,1828 ,"1 (12 ounce) package egg noodles;2 cups frozen green peas;2 (10.75 ounce) cans condensed cream of mushroom soup;2 (5 ounce) cans tuna, drained;1 onion, chopped;10 slices American processed cheese;ground black pepper to taste",2
86,Seafood Main Dishes,Margarita Grilled Shrimp,https://www.allrecipes.com/recipe/60111/margarita-grilled-shrimp/,15 m,5 m,50 m,Original recipe yields 4 servings,188  cals,11.1 ,1.3,18.7 ,173 ,345 ,"1 pound shrimp, peeled and deveined;3 tablespoons olive oil;3 tablespoons chopped fresh cilantro;2 tablespoons fresh lime juice;2 cloves garlic, minced;2 teaspoons tequila;1/4 teaspoon cayenne pepper;1/4 teaspoon salt;4 bamboo skewers, soaked in water for 20 minutes",4
87,Seafood Main Dishes,Baked Halibut Steaks,https://www.allrecipes.com/recipe/43719/baked-halibut-steaks/,15 m,15 m,30 m,Original recipe yields 4 servings,259  cals,8 ,6.7,38.5 ,66 ,385 ,"1 teaspoon olive oil;1 cup diced zucchini;1/2 cup minced onion;1 clove garlic, peeled and minced;2 cups diced fresh tomatoes;2 tablespoons chopped fresh basil;1/4 teaspoon salt;1/4 teaspoon ground black pepper;4 (6 ounce) halibut steaks;1/3 cup crumbled feta cheese",4
88,Seafood Main Dishes,Crispy Fish Fillets,https://www.allrecipes.com/recipe/24507/crispy-fish-fillets/,10 m,10 m,20 m,Original recipe yields 4 servings,391  cals,18.1 ,26.2,30 ,137 ,656 ,1 egg;2 tablespoons prepared yellow mustard;1/2 teaspoon salt;1 1/2 cups instant mashed potato flakes;1/4 cup oil for frying;4 (6 ounce) fillets sole,4
89,Seafood Main Dishes,Broiled Lobster Tails,https://www.allrecipes.com/recipe/34638/broiled-lobster-tails/,15 m,5 m,20 m,Original recipe yields 2 servings,592  cals,48 ,7.4,37 ,303 ,891 ,"2 whole lobster tails;1/2 cup butter, melted;1/2 teaspoon ground paprika;salt to taste;ground white pepper, to taste;1 lemon - cut into wedges, for garnish",3
90,Seafood Main Dishes,Miso-Glazed Black Cod,https://www.allrecipes.com/recipe/237637/miso-glazed-black-cod/,10 m,15 m,40 m,Original recipe yields 2 servings,290  cals,1.9 ,20.9,37.3 ,72 ,846 ,3 tablespoons white miso paste;2 tablespoons water;2 tablespoons mirin (Japanese sweet wine);2 tablespoons sake;1 tablespoon brown sugar;2 (7 ounce) black cod fillets,4
91,Seafood Main Dishes,Broiled Tilapia Parmesan,https://www.allrecipes.com/recipe/50644/broiled-tilapia-parmesan/,5 m,10 m,15 m,Original recipe yields 8 servings,224  cals,12.8 ,0.8,25.4 ,63 ,220 ,"1/2 cup Parmesan cheese;1/4 cup butter, softened;3 tablespoons mayonnaise;2 tablespoons fresh lemon juice;1/4 teaspoon dried basil;1/4 teaspoon ground black pepper;1/8 teaspoon onion powder;1/8 teaspoon celery salt;2 pounds tilapia fillets",3
92,Seafood Main Dishes,Maple Salmon,https://www.allrecipes.com/recipe/51283/maple-salmon/,10 m,20 m,1 h,Original recipe yields 4 servings,265  cals,12.4 ,14.1,23.2 ,67 ,633 ,"1/4 cup maple syrup;2 tablespoons soy sauce;1 clove garlic, minced;1/4 teaspoon garlic salt;1/8 teaspoon ground black pepper;1 pound salmon",4
93,Seafood Main Dishes,Grilled Salmon I,https://www.allrecipes.com/recipe/12720/grilled-salmon-i/,15 m,16 m,2 h 31 m,Original recipe yields 6 servings,318  cals,20.1 ,13.2,20.5 ,56 ,1092 ,1 1/2 pounds salmon fillets;lemon pepper to taste;garlic powder to taste;salt to taste;1/3 cup soy sauce;1/3 cup brown sugar;1/3 cup water;1/4 cup vegetable oil,4
94,Seafood Main Dishes,Marinated Grilled Shrimp,https://www.allrecipes.com/recipe/21694/marinated-grilled-shrimp/,15 m,6 m,55 m,Original recipe yields 6 servings,273  cals,14.7 ,2.8,31 ,230 ,472 ,"3 cloves garlic, minced;1/3 cup olive oil;1/4 cup tomato sauce;2 tablespoons red wine vinegar;2 tablespoons chopped fresh basil;1/2 teaspoon salt;1/4 teaspoon cayenne pepper;2 pounds fresh shrimp, peeled and deveined;skewers",3
95,Seafood Main Dishes,Baked Dijon Salmon,https://www.allrecipes.com/recipe/21176/baked-dijon-salmon/,20 m,15 m,35 m,Original recipe yields 4 servings,422  cals,29 ,17.6,24.3 ,97 ,480 ,"1/4 cup butter, melted;3 tablespoons Dijon mustard;1 1/2 tablespoons honey;1/4 cup dry bread crumbs;1/4 cup finely chopped pecans;4 teaspoons chopped fresh parsley;4 (4 ounce) fillets salmon;salt and pepper to taste;1 lemon, for garnish",4
96,Seafood Main Dishes,Baked Salmon II,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,15 m,45 m,2 h,Original recipe yields 2 servings,613  cals,51.9 ,2.9,36.3 ,75 ,1235 ,"2 cloves garlic, minced;6 tablespoons light olive oil;1 teaspoon dried basil;1 teaspoon salt;1 teaspoon ground black pepper;1 tablespoon lemon juice;1 tablespoon fresh parsley, chopped;2 (6 ounce) fillets salmon",3
97,Seafood Main Dishes,Szechwan Shrimp,https://www.allrecipes.com/recipe/86230/szechwan-shrimp/,10 m,10 m,20 m,Original recipe yields 4 servings,142  cals,4.4 ,6.7,18.3 ,164 ,500 ,"4 tablespoons water;2 tablespoons ketchup;1 tablespoon soy sauce;2 teaspoons cornstarch;1 teaspoon honey;1/2 teaspoon crushed red pepper;1/4 teaspoon ground ginger;1 tablespoon vegetable oil;1/4 cup sliced green onions;4 cloves garlic, minced;12 ounces cooked shrimp, tails removed",2
98,Seafood Main Dishes,Ginger Glazed Mahi Mahi,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,5 m,12 m,37 m,Original recipe yields 4 servings,259  cals,7 ,16,32.4 ,124 ,830 ,"3 tablespoons honey;3 tablespoons soy sauce;3 tablespoons balsamic vinegar;1 teaspoon grated fresh ginger root;1 clove garlic, crushed or to taste;2 teaspoons olive oil;4 (6 ounce) mahi mahi fillets;salt and pepper to taste;1 tablespoon vegetable oil",3
99,Seafood Main Dishes,Fish Tacos,https://www.allrecipes.com/recipe/53729/fish-tacos/,40 m,20 m,1 h,Original recipe yields 8 servings,409  cals,18.8 ,43,17.3 ,54 ,407 ,"1 cup all-purpose flour;2 tablespoons cornstarch;1 teaspoon baking powder;1/2 teaspoon salt;1 egg;1 cup beer;1/2 cup plain yogurt;1/2 cup mayonnaise;1 lime, juiced;1 jalapeno pepper, minced;1 teaspoon minced capers;1/2 teaspoon dried oregano;1/2 teaspoon ground cumin;1/2 teaspoon dried dill weed;1 teaspoon ground cayenne pepper;1 quart oil for frying;1 pound cod fillets, cut into 2 to 3 ounce portions;1 (12 ounce) package corn tortillas;1/2 medium head cabbage, finely shredded",4
100,Seafood Main Dishes,Shrimp Scampi Bake,https://www.allrecipes.com/recipe/25874/shrimp-scampi-bake/,30 m,15 m,45 m,Original recipe yields 6 servings,420  cals,32.8 ,1.8,30 ,320 ,681 ,"1 cup butter;2 tablespoons prepared Dijon-style mustard;1 tablespoon fresh lemon juice;1 tablespoon chopped garlic;1 tablespoon chopped fresh parsley;2 pounds medium raw shrimp, shelled, deveined, with tails attached",4
101,Seafood Main Dishes,Lemon Garlic Tilapia,https://www.allrecipes.com/recipe/89261/lemon-garlic-tilapia/,10 m,30 m,40 m,Original recipe yields 4 servings,142  cals,4.4 ,1.4,23.1 ,49 ,93 ,"4 tilapia fillets;3 tablespoons fresh lemon juice;1 tablespoon butter, melted;1 clove garlic, finely chopped;1 teaspoon dried parsley flakes;pepper to taste",4
102,Seafood Main Dishes,Peppered Shrimp Alfredo,https://www.allrecipes.com/recipe/133128/peppered-shrimp-alfredo/,30 m,20 m,50 m,Original recipe yields 6 servings,707  cals,45 ,50.6,28.4 ,201 ,1034 ,"12 ounces penne pasta;1/4 cup butter;2 tablespoons extra-virgin olive oil;1 onion, diced;2 cloves garlic, minced;1 red bell pepper, diced;1/2 pound portobello mushrooms, diced;1 pound medium shrimp, peeled and deveined;1 (15 ounce) jar Alfredo sauce;1/2 cup grated Romano cheese;1/2 cup cream;1 teaspoon cayenne pepper, or more to taste;Salt and pepper to taste;1/4 cup chopped parsley",3
103,Seafood Main Dishes,Coconut Shrimp I,https://www.allrecipes.com/recipe/17753/coconut-shrimp-i/,10 m,20 m,1 h,Original recipe yields 6 servings,317  cals,19.3 ,26.3,8.4 ,67 ,241 ,1 egg;1/2 cup all-purpose flour;2/3 cup beer;1 1/2 teaspoons baking powder;1/4 cup all-purpose flour;2 cups flaked coconut;24 shrimp;3 cups oil for frying,3
104,Seafood Main Dishes,Shrimp Lemon Pepper Linguini,https://www.allrecipes.com/recipe/40154/shrimp-lemon-pepper-linguini/,15 m,25 m,40 m,Original recipe yields 4 servings,484  cals,18.4 ,47.7,31.6 ,204 ,441 ,"1 (8 ounce) package linguine pasta;1 tablespoon olive oil;6 cloves garlic, minced;1/2 cup chicken broth;1/4 cup white wine;1 lemon, juiced;1/2 teaspoon lemon zest;salt to taste;2 teaspoons freshly ground black pepper;1 pound fresh shrimp, peeled and deveined;1/4 cup butter;3 tablespoons chopped fresh parsley;1 tablespoon chopped fresh basil",3
105,Seafood Main Dishes,Alaska Salmon Bake with Pecan Crunch Coating,https://www.allrecipes.com/recipe/9336/alaska-salmon-bake-with-pecan-crunch-coating/,20 m,10 m,30 m,Original recipe yields 6 servings,368  cals,22.4 ,15.9,26.1 ,91 ,353 ,"3 tablespoons Dijon mustard;3 tablespoons butter, melted;5 teaspoons honey;1/2 cup fresh bread crumbs;1/2 cup finely chopped pecans;3 teaspoons chopped fresh parsley;6 (4 ounce) fillets salmon;salt and pepper to taste;6 lemon wedges",3
106,Seafood Main Dishes,Balsamic-Glazed Salmon Fillets,https://www.allrecipes.com/recipe/82817/balsamic-glazed-salmon-fillets/,10 m,20 m,30 m,Original recipe yields 6 servings,288  cals,15.5 ,6.5,28.5 ,84 ,171 ,"6 (5 ounce) salmon fillets;4 cloves garlic, minced;1 tablespoon white wine;1 tablespoon honey;1/3 cup balsamic vinegar;4 teaspoons Dijon mustard;salt and pepper to taste;1 tablespoon chopped fresh oregano",4
