,category,recipe-name,recipe-url,prep-time,cook-time,total-time,servings,calories,fat-g,carbs-g,protein-g,cholesterol-mg,sodium-mg,ingredients,num_steps
110,Pork Tenderloin,Stuffed and Rolled Pork Tenderloin ,https://www.allrecipes.com/recipe/239233/stuffed-and-rolled-pork-tenderloin/,15 m,45 m,1 h 15 m,Original recipe yields 4 servings,283  cals,14.1 ,15.1,23.7 ,110 ,1295 ,"1 pork tenderloin;1/2 bunch flat-leaf parsley, chopped;1/3 cup bread crumbs;1/4 cup dried currants;3 cloves garlic, minced;2 sprigs fresh rosemary, chopped;1 egg;2 tablespoons olive oil;2 teaspoons salt;1 1/2 teaspoons ground black pepper;1 pinch cayenne pepper;salt and ground black pepper to taste",7
111,Pork Tenderloin,Slow Cooker Pulled Pork,https://www.allrecipes.com/recipe/141678/slow-cooker-pulled-pork/,10 m,7 h,7 h 10 m,Original recipe yields 8 servings,335  cals,5 ,49.4,21.2 ,49 ,990 ,"1 (2 pound) pork tenderloin;1 (12 fluid ounce) can or bottle root beer;1 (18 ounce) bottle your favorite barbecue sauce;8 hamburger buns, split and lightly toasted",1
112,Pork Tenderloin,Amazing Pork Tenderloin in the Slow Cooker,https://www.allrecipes.com/recipe/75861/amazing-pork-tenderloin-in-the-slow-cooker/,15 m,4 h,4 h 15 m,Original recipe yields 6 servings,180  cals,3.7 ,5.8,24.5 ,65 ,918 ,1 (2 pound) pork tenderloin;1 (1 ounce) envelope dry onion soup mix;1 cup water;3/4 cup red wine;3 tablespoons minced garlic;3 tablespoons soy sauce;freshly ground black pepper to taste,1
113,Pork Tenderloin,Burgundy Pork Tenderloin,https://www.allrecipes.com/recipe/16362/burgundy-pork-tenderloin/,30 m,1 h,1 h 30 m,Original recipe yields 4 servings,400  cals,8.6 ,8.2,47.8 ,148 ,676 ,"2 pounds pork tenderloin;1/2 teaspoon salt;1/2 teaspoon ground black pepper;1/2 teaspoon garlic powder;1/2 onion, thinly sliced;1 stalk celery, chopped;2 cups red wine;1 (.75 ounce) packet dry brown gravy mix",4
114,Pork Tenderloin,Chipotle Crusted Pork Tenderloin,https://www.allrecipes.com/recipe/54342/chipotle-crusted-pork-tenderloin/,15 m,20 m,35 m,Original recipe yields 6 servings,183  cals,6.1 ,11.7,20.4 ,62 ,667 ,1 teaspoon onion powder;1 teaspoon garlic powder;3 tablespoons chipotle chile powder;1 1/2 teaspoons salt;4 tablespoons brown sugar;2 (3/4 pound) pork tenderloins,3
115,Pork Tenderloin,Marinated Pork Tenderloin,https://www.allrecipes.com/recipe/14495/marinated-pork-tenderloin/,10 m,20 m,6 h 30 m,Original recipe yields 4 servings,278  cals,10.7 ,16.9,27 ,73 ,1008 ,1/4 cup soy sauce;1/4 cup packed brown sugar;2 tablespoons sherry;1 1/2 teaspoons dried minced onion;1 teaspoon ground cinnamon;2 tablespoons olive oil;1 pinch garlic powder;2 (3/4 pound) pork tenderloins,3
116,Pork Tenderloin,Souvlaki,https://www.allrecipes.com/recipe/14713/souvlaki/,30 m,15 m,2 h 45 m,Original recipe yields 12 servings,189  cals,8.1 ,4.3,24.2 ,65 ,354 ,"1 lemon, juiced;1/4 cup olive oil;1/4 cup soy sauce;1 teaspoon dried oregano;3 cloves garlic, crushed;4 pounds pork tenderloin, cut into 1 inch cubes;2 medium yellow onions, cut into 1 inch pieces;2 green bell peppers, cut into 1 inch pieces;skewers",3
117,Pork Tenderloin,Pork Tenderloin with Dijon Marsala Sauce,https://www.allrecipes.com/recipe/57002/pork-tenderloin-with-dijon-marsala-sauce/,15 m,40 m,55 m,Original recipe yields 6 servings,463  cals,26.1 ,12.1,32.6 ,163 ,439 ,"2 pork tenderloins;4 tablespoons Dijon mustard;1 tablespoon oil;2 tablespoons butter;2 shallots, minced;1 cup Marsala wine;1 tablespoon Dijon mustard;1 cup heavy cream",5
118,Pork Tenderloin,Easy and Elegant Pork Tenderloin,https://www.allrecipes.com/recipe/22224/easy-and-elegant-pork-tenderloin/,10 m,35 m,55 m,Original recipe yields 6 servings,437  cals,23.5 ,26.7,28.6 ,65 ,625 ,2 cups Italian seasoned bread crumbs;1/2 cup olive oil;2 pounds pork tenderloin,3
119,Pork Tenderloin,Easy Marinated Pork Tenderloin,https://www.allrecipes.com/recipe/176359/easy-marinated-pork-tenderloin/,10 m,45 m,1 h 55 m,Original recipe yields 3 servings (0 cup),485  cals,24.7 ,9,55.5 ,169 ,1492 ,"1/4 cup olive oil;1/4 cup soy sauce;1 clove garlic, minced;3 tablespoons dijon honey mustard;salt and ground black pepper to taste;2 pounds pork tenderloin",4
120,Pork Tenderloin,Maple-Garlic Marinated Pork Tenderloin,https://www.allrecipes.com/recipe/51997/maple-garlic-marinated-pork-tenderloin/,5 m,25 m,8 h 30 m,Original recipe yields 6 servings (4 to 6 servings),288  cals,4.9 ,36.8,23.5 ,74 ,189 ,"2 tablespoons Dijon mustard;1 teaspoon sesame oil;3 cloves garlic, minced;fresh ground black pepper to taste;1 cup maple syrup;1 1/2 pounds pork tenderloin",4
121,Pork Tenderloin,Pork Tenderloin Diablo,https://www.allrecipes.com/recipe/222187/pork-tenderloin-diablo/,5 m,30 m,40 m,Original recipe yields 3 servings,235  cals,14.1 ,2,23.7 ,89 ,223 ,1 (1 pound) whole pork tenderloin;salt and freshly ground black pepper to taste;2 teaspoons vegetable oil;1/2 cup chicken broth;2 tablespoons heavy cream;1 tablespoon extra-hot prepared horseradish;1 tablespoon Dijon mustard;1/4 teaspoon cayenne pepper;1 tablespoon cold butter;1 teaspoon chopped fresh chives,4
122,Pork Tenderloin,Slow Cooker Teriyaki Pork Tenderloin,https://www.allrecipes.com/recipe/165025/slow-cooker-teriyaki-pork-tenderloin/,25 m,4 h 10 m,4 h 40 m,Original recipe yields 8 servings,177  cals,6.2 ,10.3,19.2 ,50 ,877 ,"2 tablespoons olive oil;2 pounds pork tenderloin;1/2 cup teriyaki sauce;1 cup chicken broth;1/4 cup brown sugar;4 cloves garlic, chopped;3 fresh red chile pepper, finely chopped;1/2 large onion, sliced;1/4 teaspoon black pepper",3
123,Pork Tenderloin,Bacon Wrapped Pork Medallions,https://www.allrecipes.com/recipe/209691/bacon-wrapped-pork-medallions/,10 m,30 m,40 m,Original recipe yields 4 servings,417  cals,25.5 ,2.4,42.3 ,133 ,769 ,8 slices bacon;1 tablespoon garlic powder;1 teaspoon seasoned salt;1 teaspoon dried basil;1 teaspoon dried oregano;2 pounds pork tenderloin;2 tablespoons butter;2 tablespoons olive oil,4
124,Pork Tenderloin,Tangy Grilled Pork Tenderloin,https://www.allrecipes.com/recipe/21430/tangy-grilled-pork-tenderloin/,15 m,25 m,4 h 40 m,Original recipe yields 6 servings,267  cals,3.6 ,35.3,23.4 ,65 ,651 ,2 pounds pork tenderloin;2/3 cup honey;1/2 cup Dijon mustard;1/4 teaspoon chili powder;1/4 teaspoon salt,3
125,Pork Tenderloin,Jerre's Black Bean and Pork Tenderloin Slow Cooker Chili,https://www.allrecipes.com/recipe/193873/jerres-black-bean-and-pork-tenderloin-slow-cooker-chili/,10 m,10 h,10 h 10 m,Original recipe yields 8 servings,245  cals,2.8 ,31.9,24 ,37 ,1045 ,"1 1/2 pounds pork tenderloin, cut into 2 inch strips;1 small onion, coarsely chopped;1 small red bell pepper, coarsely chopped;3 (15 ounce) cans black beans;1 (16 ounce) jar salsa;1/2 cup chicken broth;1 teaspoon dried oregano;1 teaspoon ground cumin;2 teaspoons chili powder",2
126,Pork Tenderloin,Grecian Pork Tenderloin,https://www.allrecipes.com/recipe/14951/grecian-pork-tenderloin/,15 m,30 m,2 h 45 m,Original recipe yields 6 servings,404  cals,31.1 ,9.1,24.3 ,65 ,829 ,"1 1/2 cups fresh lime juice;3/4 cup olive oil;6 cloves garlic, sliced;2 teaspoons salt;6 tablespoons dried oregano;2 (1 pound) pork tenderloins",3
127,Pork Tenderloin,Pork Medallions with Balsamic Vinegar and Capers,https://www.allrecipes.com/recipe/169749/pork-medallions-with-balsamic-vinegar-and-capers/,15 m,10 m,25 m,Original recipe yields 6 servings,249  cals,11.9 ,6.4,27.4 ,84 ,406 ,"1/4 cup all-purpose flour;1 teaspoon garlic salt, or to taste;1/2 teaspoon freshly ground black pepper, or to taste;2 pounds pork tenderloin, cut into 1 1/2 inch pieces;2 tablespoons olive oil;1/3 cup balsamic vinegar;1/2 cup chicken broth;2 teaspoons minced lemon zest, or to taste;1 tablespoon capers, or to taste",2
128,Pork Tenderloin,Grilled Pork Tenderloin,https://www.allrecipes.com/recipe/14726/grilled-pork-tenderloin/,10 m,45 m,55 m,Original recipe yields 6 servings,197  cals,3.7 ,15.7,23.5 ,65 ,905 ,2 (1 pound) pork tenderloins;1 teaspoon garlic powder;1 teaspoon salt;1 teaspoon ground black pepper;1 cup barbeque sauce,4
129,Pork Tenderloin,Asian Pork Tenderloin,https://www.allrecipes.com/recipe/83117/asian-pork-tenderloin/,15 m,30 m,8 h 45 m,Original recipe yields 4 servings,385  cals,19.8 ,15.7,36.6 ,98 ,922 ,"1/3 cup lite soy sauce;1/4 cup sesame oil;2 tablespoons Worcestershire sauce;1/8 cup packed light brown sugar;3 green onions, chopped;4 cloves garlic, crushed;1 1/2 tablespoons Asian chile paste;1 1/2 teaspoons pepper;1 (2 pound) fat-trimmed pork tenderloin",3
130,Pork Tenderloin,Honey Glazed Pork Tenderloin,https://www.allrecipes.com/recipe/62825/honey-glazed-pork-tenderloin/,15 m,1 h,1 h 15 m,Original recipe yields 6 servings,210  cals,7.2 ,18.9,17.7 ,48 ,341 ,1/3 cup honey;2 tablespoons soy sauce;1 tablespoon brown sugar;2 tablespoons sesame oil;2 tablespoons balsamic vinegar;2 (3/4 pound) pork tenderloins,4
131,Ground Pork,Lumpia Mollica,https://www.allrecipes.com/recipe/221323/lumpia-mollica/,30 m,45 m,1 h 45 m,Original recipe yields 25 servings (50 egg rolls),214  cals,9.2 ,22.3,9.6 ,29 ,229 ,"1 tablespoon vegetable oil;1 yellow onion;1 large stalk celery, finely chopped;1 large carrot, finely chopped;salt to taste;2 pounds ground pork;1 tablespoon minced fresh garlic;1 teaspoon red pepper flakes;1 teaspoon garlic powder;1/2 teaspoon ground turmeric;1/2 teaspoon ground ginger;1/2 teaspoon ground cumin;1/2 teaspoon ground coriander;1/4 teaspoon celery seed;2 (16 ounce) packages lumpia wrappers;1 quart vegetable oil for frying",4
132,Ground Pork,Banh Mi Burgers,https://www.allrecipes.com/recipe/215523/banh-mi-burgers/,30 m,10 m,4 h 40 m,Original recipe yields 6 servings (6 burgers),487  cals,27 ,26.6,32.7 ,98 ,803 ,"1/2 cup chopped cucumber, seeded if large;1/4 cup thinly sliced green onion;1/4 cup chopped carrot;1/2 cup rice vinegar;2 tablespoons mirin (Japanese rice wine);1 teaspoon white sugar;2 pounds ground pork;2 tablespoons tamari sauce;1 tablespoon toasted sesame oil;1 teaspoon mirin (Japanese rice wine);1 tablespoon grated fresh ginger;1 tablespoon chili garlic sauce;1 teaspoon fish sauce;6 sesame seed hamburger buns;1 teaspoon chopped fresh basil (optional);1 teaspoon chopped fresh mint (optional)",4
133,Ground Pork,Homemade Wonton Soup,https://www.allrecipes.com/recipe/185519/homemade-wonton-soup/,30 m,10 m,40 m,Original recipe yields 8 servings,363  cals,12.1 ,40.5,22.9 ,95 ,683 ,"1 bunch green onions, cut into 1/2-inch pieces, divided;6 fresh mushrooms, sliced;1 pound ground pork;1 tablespoon sesame oil;1 tablespoon soy sauce;1 egg;1/4 cup dry bread crumbs;1/4 teaspoon salt;1/2 teaspoon ground black pepper;1 (16 ounce) package wonton wrappers;8 cups chicken broth;16 uncooked medium shrimp, peeled and deveined (optional);1 medium head bok choy, torn into 2-inch pieces;16 snow peas;1 dash soy sauce, or to taste (optional);1 dash sesame oil, to taste (optional)",3
134,Ground Pork,Chinese Pork Dumplings,https://www.allrecipes.com/recipe/228052/chinese-pork-dumplings/,20 m,1 h,1 h 20 m,Original recipe yields 5 servings (50 dumplings),540  cals,24.6 ,50.2,27.7 ,103 ,2373 ,"1/2 cup soy sauce;1 tablespoon seasoned rice vinegar;1 tablespoon finely chopped Chinese chives;1 tablespoon sesame seeds;1 teaspoon chile-garlic sauce (such as Sriracha®);1 pound ground pork;3 cloves garlic, minced;1 egg, beaten;2 tablespoons finely chopped Chinese chives;2 tablespoons soy sauce;1 1/2 tablespoons sesame oil;1 tablespoon minced fresh ginger;50 dumpling wrappers;1 cup vegetable oil for frying;1 quart water, or more as needed",3
135,Ground Pork,White Chili I,https://www.allrecipes.com/recipe/12897/white-chili-i/,15 m,45 m,1 h,Original recipe yields 8 servings,384  cals,25 ,16.3,23.4 ,66 ,898 ,"1 pound ground pork;2 tablespoons olive oil;2 onions, chopped;5 cloves garlic, chopped;2 (4 ounce) cans diced green chiles;2 teaspoons ground cumin;1 teaspoon dried oregano;4 cups chicken broth;1 (14.5 ounce) can great Northern beans, rinsed and drained;2 cups shredded Monterey Jack cheese",3
136,Ground Pork,Swedish Meatballs (Svenska Kottbullar),https://www.allrecipes.com/recipe/216564/swedish-meatballs-svenska-kottbullar/,25 m,1 h,1 h 25 m,Original recipe yields 6 servings,309  cals,21.3 ,11.9,16.9 ,108 ,794 ,"2 slices day-old white bread, crumbled;1/2 cup heavy cream;1 teaspoon butter;1 small onion, minced;2/3 pound ground beef;1/3 pound finely ground pork;1 egg;1 tablespoon brown sugar (optional);1 teaspoon salt;1/4 teaspoon ground black pepper;1/4 teaspoon ground nutmeg;1/4 teaspoon ground allspice;1/8 teaspoon ground ginger (optional);1 tablespoon butter;1/4 cup chicken broth;3 tablespoons all-purpose flour, or as needed;2 cups beef broth, or as needed;1/2 (8 ounce) container sour cream",5
137,Ground Pork,Green Enchilada Pork Chili,https://www.allrecipes.com/recipe/131743/green-enchilada-pork-chili/,15 m,45 m,1 h,Original recipe yields 8 servings (64 ounces),315  cals,22.6 ,15.6,12.8 ,59 ,379 ,"4 tablespoons olive oil, divided;1 pound ground pork;2 fresh jalapeno peppers, stems removed;1 tablespoon butter;1 medium white onion, diced;1 teaspoon kosher salt;1/2 teaspoon ground cumin;1/2 teaspoon sweet paprika;1/4 teaspoon ground cayenne pepper;1/4 teaspoon ground black pepper;3 cloves garlic, minced;1/2 cup all-purpose flour;1 (28 ounce) can green enchilada sauce;1 (7 ounce) can green salsa;1 quart water;1/2 bunch fresh cilantro, chopped;1/2 lime, juiced",4
138,Ground Pork,Traditional Filipino Lumpia,https://www.allrecipes.com/recipe/35151/traditional-filipino-lumpia/,45 m,25 m,1 h 10 m,Original recipe yields 15 servings (30 lumpia),168  cals,10.5 ,11,7 ,23 ,288 ,"1 tablespoon vegetable oil;1 pound ground pork;2 cloves garlic, crushed;1/2 cup chopped onion;1/2 cup minced carrots;1/2 cup chopped green onions;1/2 cup thinly sliced green cabbage;1 teaspoon ground black pepper;1 teaspoon salt;1 teaspoon garlic powder;1 teaspoon soy sauce;30 lumpia wrappers;2 cups vegetable oil for frying",3
139,Ground Pork,Empanada Pork Filling,https://www.allrecipes.com/recipe/212955/empanada-pork-filling/,10 m,25 m,1 h 35 m,Original recipe yields 24 servings (1 1/2 cups),67  cals,3.9 ,4.4,4 ,12 ,25 ,"1 pound ground pork;salt and pepper to taste;2 tablespoons olive oil;1 onion, chopped;2 cloves garlic, minced;1 (9 ounce) box frozen peas and carrots;1 (1.5 ounce) box raisins;1 small potato, diced",2
140,Ground Pork,Chef John's Italian Meatballs,https://www.allrecipes.com/recipe/220854/chef-johns-italian-meatballs/,20 m,35 m,2 h 15 m,Original recipe yields 30 servings (30 meatballs),82  cals,5.5 ,1.7,6.2 ,32 ,192 ,"1/3 cup plain bread crumbs;1/2 cup milk;2 tablespoons olive oil;1 onion, diced;1 pound ground beef;1 pound ground pork;2 eggs;1/4 bunch fresh parsley, chopped;3 cloves garlic, crushed;2 teaspoons salt;1 teaspoon ground black pepper;1/2 teaspoon red pepper flakes;1 teaspoon dried Italian herb seasoning;2 tablespoons grated Parmesan cheese",7
141,Ground Pork,The Best Meatballs,https://www.allrecipes.com/recipe/40399/the-best-meatballs/,30 m,20 m,50 m,Original recipe yields 8 servings,613  cals,53.2 ,6.6,26.6 ,149 ,333 ,"1 pound ground beef;1/2 pound ground veal;1/2 pound ground pork;2 cloves garlic, minced;2 eggs;1 cup freshly grated Romano cheese;1 1/2 tablespoons chopped Italian flat leaf parsley;salt and ground black pepper to taste;2 cups stale Italian bread, crumbled;1 1/2 cups lukewarm water;1 cup olive oil",3
142,Ground Pork,Sausage Balls,https://www.allrecipes.com/recipe/21649/sausage-balls/,15 m,20 m,35 m,Original recipe yields 15 servings (30 sausage balls),264  cals,19 ,10.5,12.8 ,49 ,660 ,"1 pound ground pork sausage;2 cups biscuit baking mix;1 pound sharp Cheddar cheese, shredded",3
143,Ground Pork,Best Egg Rolls,https://www.allrecipes.com/recipe/14704/best-egg-rolls/,,,,Original recipe yields 8 servings,334  cals,20.5 ,22.6,14.2 ,40 ,220 ,1 pound ground pork;1 teaspoon ground ginger;1 teaspoon garlic powder;1 quart peanut oil for frying;2 tablespoons all-purpose flour;2 tablespoons water;2 cups shredded cabbage;2 ounces shredded carrots;8 (7 inch square) egg roll wrappers;2 tablespoons sesame seeds (optional),4
144,Ground Pork,Get a Husband Brunswick Stew,https://www.allrecipes.com/recipe/55610/get-a-husband-brunswick-stew/,30 m,3 h,3 h 30 m,Original recipe yields 16 servings,380  cals,18.8 ,25.3,28.5 ,90 ,836 ,"1 tablespoon olive oil;1 cup chopped onions;2 stalks celery, chopped;1 1/2 pounds ground pork;1 1/2 pounds ground beef;1 (3 pound) whole cooked chicken, deboned and shredded;3 (14.5 ounce) cans whole peeled tomatoes with liquid, chopped;1 cup ketchup;1/2 cup hickory flavored barbeque sauce;salt and pepper to taste;hot sauce to taste (optional);1 green bell pepper;3 (14.75 ounce) cans cream style corn",3
145,Ground Pork,Chef John's Swedish Meatballs,https://www.allrecipes.com/recipe/231169/chef-johns-swedish-meatballs/,30 m,35 m,2 h 5 m,Original recipe yields 6 servings,479  cals,35.8 ,10.1,28.2 ,194 ,1206 ,"Meatballs:;2 tablespoons butter;1/2 yellow onion, finely chopped;1 1/2 teaspoons fine salt;1/4 cup milk;2 large eggs;1/3 cup plain bread crumbs;3/4 teaspoon freshly ground black pepper;1/4 teaspoon ground nutmeg;1/4 teaspoon ground allspice;1 pinch cayenne pepper, or to taste;1 pound ground beef chuck;1 pound ground pork;Gravy:;2 tablespoons butter;3 tablespoons all-purpose flour;3 1/4 cups beef broth;1/2 cup heavy cream;1/2 teaspoon white sugar;1/4 teaspoon Worcestershire sauce;salt and freshly ground black pepper to taste;cooking spray",9
146,Ground Pork,Tater Tot Casserole I,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,20 m,35 m,55 m,Original recipe yields 10 servings (8 to 12 servings),475  cals,36.4 ,25.8,16 ,96 ,845 ,1 pound ground pork breakfast sausage;2 cups shredded Cheddar cheese;2 cups milk;2 eggs;2 pounds tater tots,4
147,Ground Pork,Baked Pork Spring Rolls,https://www.allrecipes.com/recipe/26706/baked-pork-spring-rolls/,25 m,20 m,45 m,Original recipe yields 12 servings,154  cals,4.9 ,20.1,6.7 ,15 ,201 ,"1/2 pound ground pork;1 cup finely shredded cabbage;1/4 cup finely shredded carrot;2 green onions, thinly sliced;2 tablespoons chopped fresh cilantro;1/2 teaspoon sesame oil;1/2 tablespoon oyster sauce;2 teaspoons grated fresh ginger root;1 1/2 teaspoons minced garlic;1 teaspoon chile sauce;1 tablespoon cornstarch;1 tablespoon water;12 (7 inch square) spring roll wrappers;4 teaspoons vegetable oil",6
148,Ground Pork,Pork Dumplings,https://www.allrecipes.com/recipe/14759/pork-dumplings/,,,,Original recipe yields 6 servings (100 dumplings),752  cals,28.8 ,81.1,39.2 ,129 ,1449 ,"100 (3.5 inch square) wonton wrappers;1 3/4 pounds ground pork;1 tablespoon minced fresh ginger root;4 cloves garlic, minced;2 tablespoons thinly sliced green onion;4 tablespoons soy sauce;3 tablespoons sesame oil;1 egg, beaten;5 cups finely shredded Chinese cabbage",3
149,Ground Pork,Habanero Hellfire Chili,https://www.allrecipes.com/recipe/25370/habanero-hellfire-chili/,30 m,1 h 30 m,2 h,Original recipe yields 8 servings,595  cals,31.9 ,47.9,34.9 ,91 ,1575 ,"1/2 pound bacon;1 pound ground round;1 pound ground pork;1 green bell pepper, diced;1 yellow onion, diced;6 jalapeno peppers, seeded and chopped;6 habanero peppers, seeded and chopped;8 Anaheim peppers, seeded and diced;2 cloves garlic, minced;1 1/2 tablespoons ground cumin;1 tablespoon crushed red pepper flakes;3 tablespoons chili powder;2 tablespoons beef bouillon granules;1 (28 ounce) can crushed tomatoes;2 (16 ounce) cans whole peeled tomatoes, drained;2 (16 ounce) cans chili beans, drained;1 (12 fluid ounce) can beer;3 ounces tomato paste;1 ounce chile paste;2 cups water",3
150,Ground Pork,Quick Asian Lettuce Wraps ,https://www.allrecipes.com/recipe/34721/quick-asian-lettuce-wraps/,15 m,32 m,47 m,Original recipe yields 4 servings,836  cals,31 ,95.5,45.8 ,74 ,774 ,"4 cups water;2 cups uncooked white rice;1 tablespoon vegetable oil;1 pound ground pork;1 bunch green onions, thinly sliced;1/2 teaspoon minced garlic;1 (14 ounce) package firm tofu, drained and cubed;2 carrots, shredded;3 tablespoons hoisin sauce;2 tablespoons soy sauce;1 teaspoon sesame oil;1/4 teaspoon hot chile paste;1 head iceberg lettuce leaves, separated",3
151,Ground Pork,Homemade Lasagna,https://www.allrecipes.com/recipe/19344/homemade-lasagna/,1 h,45 m,1 h 45 m,Original recipe yields 8 servings,638  cals,27.2 ,54.1,45.7 ,161 ,2053 ,"1 (16 ounce) package lasagna noodles;1/2 pound ground pork;1/2 pound lean ground beef;1 (8 ounce) can tomato sauce;1 (28 ounce) can crushed tomatoes;1 tablespoon chopped fresh parsley;1 clove garlic, crushed;1/2 teaspoon dried oregano;1/2 cup minced onion;1/8 teaspoon white sugar;1 1/2 teaspoons dried basil;1 1/2 teaspoons salt;1 pound small curd cottage cheese;3 eggs;3/4 cup grated Parmesan cheese;2 teaspoons salt;1/4 teaspoon ground black pepper;1 pound shredded mozzarella cheese",5
152,Ground Pork,Bolognese Sauce,https://www.allrecipes.com/recipe/18443/bolognese-sauce/,10 m,1 h 25 m,1 h 35 m,Original recipe yields 9 servings (8 to 10 servings),471  cals,19.7 ,46.5,23.4 ,59 ,463 ,"2 tablespoons olive oil;4 slices bacon, cut into 1/2 inch pieces;1 large onion, minced;1 clove garlic, minced;1 pound lean ground beef;1/2 pound ground pork;1/2 pound fresh mushrooms, sliced;2 carrots, shredded;1 stalk celery, chopped;1 (28 ounce) can Italian plum tomatoes;6 ounces tomato sauce;1/2 cup dry white wine;1/2 cup chicken stock;1/2 teaspoon dried basil;1/2 teaspoon dried oregano;salt and pepper to taste;1 pound pasta",4
153,Ground Pork,Pot Stickers Traditional,https://www.allrecipes.com/recipe/22460/pot-stickers-traditional/,1 h,10 m,7 h 10 m,Original recipe yields 15 servings,166  cals,8.2 ,17.3,5.7 ,12 ,378 ,"1/2 pound ground pork;1/2 medium head cabbage, finely chopped;1 green onion, finely chopped;2 slices fresh ginger root, finely chopped;2 water chestnuts, drained and finely chopped;1 teaspoon salt;1/2 teaspoon white sugar;1 teaspoon sesame oil;1 (14 ounce) package wonton wrappers;5 tablespoons vegetable oil;3/4 cup water;1 tablespoon chili oil;1 tablespoon soy sauce;1 teaspoon rice vinegar",5
154,Ground Pork,Wazzu Tailgate Chili,https://www.allrecipes.com/recipe/166859/wazzu-tailgate-chili/,30 m,12 h 30 m,23 h,Original recipe yields 8 servings,529  cals,24.5 ,45.5,35.5 ,94 ,2182 ,"1 pound ground beef;1 pound ground pork;2 tablespoons olive oil;1 large onion, chopped, divided;1 green bell pepper, chopped;1 habanero peppers, seeded and minced;2 jalapeno pepper, seeded and minced;3 cloves garlic, minced;3 tablespoons chopped green onion;3 (15 ounce) cans chili beans;1 (14.5 ounce) can diced tomatoes;1 (6 ounce) can tomato paste;1 (8 ounce) can tomato sauce;1 (12 ounce) bottle lager-style beer;2 tablespoons cornmeal;1 cup water;1/4 cup chili powder;1 tablespoon ground cumin;1 teaspoon garlic powder;1/2 teaspoon cayenne pepper;1 tablespoon salt;1 1/2 teaspoons ground black pepper;1 cup shredded Cheddar cheese",4
155,Ground Pork,Slovak Stuffed Cabbage,https://www.allrecipes.com/recipe/14597/slovak-stuffed-cabbage/,30 m,1 h 30 m,2 h,Original recipe yields 8 servings (8 to 10 servings),556  cals,36.5 ,31.6,25.9 ,101 ,2096 ,"1 pound ground beef;1 pound ground pork;1 onion, chopped;1 teaspoon salt;black pepper to taste;1 teaspoon chopped fresh parsley;1/2 cup cooked brown rice;1 1/4 teaspoons garlic salt;2 (10.75 ounce) cans condensed tomato soup;27 ounces sauerkraut, drained;1 (29 ounce) can diced tomatoes;1 medium head cabbage;5 slices bacon;2 tablespoons white sugar;3 cups water",5
156,Ground Pork,Meat Pie (Tourtiere),https://www.allrecipes.com/recipe/12343/meat-pie-tourtiere/,,,,Original recipe yields 8 servings (1 - 9 inch deep dish pie),485  cals,32 ,30.5,17.9 ,85 ,565 ,"1 1/2 pounds ground pork;1 large baking potato;1 large onion, minced;1/2 teaspoon salt;1/2 teaspoon ground black pepper;1/2 teaspoon ground cinnamon;1/4 teaspoon ground cloves;1 dash ground allspice;1/2 cup water;1 recipe pastry for a 9 inch double crust deep dish pie;1 egg;1/4 teaspoon paprika",5
157,Ham Recipes,Grilled Hawaiians,https://www.allrecipes.com/recipe/53513/grilled-hawaiians/,5 m,10 m,15 m,Original recipe yields 4 servings (4 sandwiches),490  cals,28.7 ,35.7,22.3 ,81 ,1185 ,"3 tablespoons butter or margarine, softened;8 slices bread;4 slices Swiss cheese;8 slices thinly sliced cooked ham;1 (8 ounce) can crushed pineapple, drained",1
158,Ham Recipes,Honey Glazed Ham,https://www.allrecipes.com/recipe/14745/honey-glazed-ham/,20 m,1 h 15 m,1 h 35 m,Original recipe yields 15 servings,521  cals,28.3 ,42.4,26.1 ,96 ,1492 ,1 (5 pound) ready-to-eat ham;1/4 cup whole cloves;1/4 cup dark corn syrup;2 cups honey;2/3 cup butter,4
159,Ham Recipes,Easy Baked Ham,https://www.allrecipes.com/recipe/102321/easy-baked-ham/,20 m,40 m,1 h,Original recipe yields 12 servings,425  cals,20.1 ,34.3,25.8 ,74 ,1439 ,"1 (4 pound) fully-cooked spiral cut ham;1 (20 ounce) can sliced pineapple, drained with juice reserved;1 cup dark brown sugar;1 liter ginger ale",4
160,Ham Recipes,Mom's Ham and Bean Soup,https://www.allrecipes.com/recipe/240864/moms-ham-and-bean-soup/,20 m,2 h,10 h 20 m,Original recipe yields 8 servings (2 quarts),397  cals,21.5 ,25.3,25.1 ,68 ,90 ,"1 1/2 cups dried Great Northern beans;4 meaty ham hocks;5 cups water;1 1/2 cups sliced celery;1 cup chopped onion;1 large carrot, chopped;3 cloves garlic, minced;1/2 teaspoon dried thyme, or more to taste;1/4 teaspoon freshly ground black pepper;1 bay leaf",3
161,Ham Recipes,Ham and Cheese Quiche,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,15 m,55 m,1 h 10 m,Original recipe yields 8 servings (1 - 9 inch pie),283  cals,20.1 ,14.3,11.3 ,103 ,621 ,"2 tablespoons all-purpose flour;1/2 teaspoon salt;1 cup half-and-half;3 eggs;2 slices Swiss cheese;1 recipe pastry for a 9 inch single crust pie;1/2 cup chopped fresh spinach;1/2 cup canned mushrooms;1 (4.5 ounce) can ham, flaked;1/2 cup shredded Cheddar cheese",4
